name,technology,bidding_EOM,bidding_redispatch,max_power,min_power,node,unit_operator
way/24272339-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,424,eom_de
way/24272541-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,425,eom_de
way/24280460-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,426,eom_de
way/24413992-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,427,eom_de
way/24414688-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,428,eom_de
way/24415232-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,429,eom_de
way/24462228-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,430,eom_de
way/24462317-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,431,eom_de
way/24462426-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,433,eom_de
way/24478889-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,435,eom_de
way/24479003-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,437,eom_de
way/24479984-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,439,eom_de
way/24493551-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,440,eom_de
way/24502420-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,441,eom_de
way/24604789-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,442,eom_de
way/24667346-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,444,eom_de
way/24685992-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,445,eom_de
way/24705761-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,447,eom_de
way/24757392-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,448,eom_de
way/24757393-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,449,eom_de
way/24757833-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,450,eom_de
way/24758329-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,451,eom_de
way/24759324-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,452,eom_de
way/24765111-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,453,eom_de
way/24768051-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,454,eom_de
way/24799890-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,456,eom_de
way/24815262-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,457,eom_de
way/24839976-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,459,eom_de
way/24858617-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,460,eom_de
way/24921206-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,462,eom_de
way/24976300-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,464,eom_de
way/25043127-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,465,eom_de
way/25044557-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,466,eom_de
way/25051880-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,467,eom_de
way/25306752-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,469,eom_de
way/25306938-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,470,eom_de
way/25426571-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,471,eom_de
way/254326606-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,472,eom_de
way/25506770-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,473,eom_de
way/25746125-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,474,eom_de
way/25786404-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,476,eom_de
way/25943440-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,478,eom_de
way/259561755-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,479,eom_de
way/25992879-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,480,eom_de
way/26245195-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,482,eom_de
way/26260052-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,483,eom_de
way/26291794-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,484,eom_de
way/26383042-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,485,eom_de
way/26403575-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,486,eom_de
way/26404600-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,487,eom_de
way/26455019-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,488,eom_de
way/26472665-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,490,eom_de
way/26474759-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,491,eom_de
way/26593935-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,492,eom_de
way/266684854-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,493,eom_de
way/26777313-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,494,eom_de
way/26814283-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,495,eom_de
way/26927264-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,496,eom_de
way/27124619-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,497,eom_de
way/27149550-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,499,eom_de
way/274603394-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,500,eom_de
way/274621059-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,501,eom_de
way/274630377-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,503,eom_de
way/275138524-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,504,eom_de
way/275466323-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,506,eom_de
way/27646106-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,507,eom_de
way/27739871-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,509,eom_de
way/27871140-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,510,eom_de
way/27919734-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,512,eom_de
way/28008024-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,513,eom_de
way/28227099-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,514,eom_de
way/28327356-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,515,eom_de
way/28343121-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,516,eom_de
way/28397771-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,517,eom_de
way/28452784-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,518,eom_de
way/28613721-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,519,eom_de
way/28729619-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,520,eom_de
way/28812249-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,521,eom_de
way/288305056-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,522,eom_de
way/28956649-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,524,eom_de
way/289836713-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,525,eom_de
way/29077623-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,527,eom_de
way/29084374-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,529,eom_de
way/29309786-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,530,eom_de
way/29331499-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,532,eom_de
way/29374542-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,533,eom_de
way/29417741-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,534,eom_de
way/29420322-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,535,eom_de
way/29472852-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,537,eom_de
way/29713902-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,538,eom_de
way/30017786-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,539,eom_de
way/30039908-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,541,eom_de
way/30040568-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,542,eom_de
way/30109913-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,543,eom_de
way/30132758-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,544,eom_de
way/30164703-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,545,eom_de
way/30303506-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,546,eom_de
way/30309989-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,547,eom_de
way/30613895-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,548,eom_de
way/30734324-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,549,eom_de
way/30954714-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,550,eom_de
way/31024391-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,552,eom_de
way/31105067-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,553,eom_de
way/31131320-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,555,eom_de
way/31131325-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,556,eom_de
way/311444691-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,557,eom_de
way/311444692-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,558,eom_de
way/31367936-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,559,eom_de
way/31367940-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,561,eom_de
way/31653753-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,562,eom_de
way/31762305-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,563,eom_de
way/32042992-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,564,eom_de
way/32063539-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,565,eom_de
way/32076853-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,567,eom_de
way/32148946-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,568,eom_de
way/32151621-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,569,eom_de
way/32318130-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,570,eom_de
way/32472806-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,571,eom_de
way/32690742-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,572,eom_de
way/32725957-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,573,eom_de
way/32725958-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,574,eom_de
way/32731290-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,575,eom_de
way/32843531-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,577,eom_de
way/32904794-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,578,eom_de
way/32966636-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,579,eom_de
way/33042984-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,580,eom_de
way/33169401-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,582,eom_de
way/33411203-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,584,eom_de
way/33816726-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,585,eom_de
way/35176751-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,587,eom_de
way/35763480-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,589,eom_de
way/35818134-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,590,eom_de
way/35818137-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,591,eom_de
way/35954395-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,592,eom_de
way/36183042-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,593,eom_de
way/373967500-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,594,eom_de
way/37554416-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,595,eom_de
way/37721677-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,596,eom_de
way/37764852-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,598,eom_de
way/38325076-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,599,eom_de
way/38584673-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,600,eom_de
way/38661452-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,601,eom_de
way/39011884-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,602,eom_de
way/39229429-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,603,eom_de
way/395847307-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,605,eom_de
way/39688875-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,606,eom_de
way/398680313-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,607,eom_de
way/40621568-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,608,eom_de
way/409305507-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,609,eom_de
way/41072584-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,610,eom_de
way/41232144-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,611,eom_de
way/41334805-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,613,eom_de
way/41389594-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,615,eom_de
way/414169327-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,616,eom_de
way/42049947-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,617,eom_de
way/42050342-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,619,eom_de
way/42097854-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,621,eom_de
way/42372159-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,622,eom_de
way/42410916-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,624,eom_de
way/42423415-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,625,eom_de
way/42488850-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,626,eom_de
way/42507488-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,628,eom_de
way/425100082-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,629,eom_de
way/42560068-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,630,eom_de
way/42681484-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,631,eom_de
way/42736239-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,632,eom_de
way/42797575-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,633,eom_de
way/42799487-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,634,eom_de
way/42809973-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,635,eom_de
way/42861703-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,637,eom_de
way/42872354-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,638,eom_de
way/43163132-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,639,eom_de
way/43688805-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,641,eom_de
way/442199284-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,642,eom_de
way/44717036-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,643,eom_de
way/449010725-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,644,eom_de
way/456386244-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,645,eom_de
way/46584363-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,647,eom_de
way/46615737-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,648,eom_de
way/48057110-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,649,eom_de
way/4826893-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,650,eom_de
way/48428875-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,651,eom_de
way/49577401-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,653,eom_de
way/499165542-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,655,eom_de
way/50643382-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,656,eom_de
way/50898216-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,657,eom_de
way/515358077-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,658,eom_de
way/517421342-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,660,eom_de
way/518455594-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,661,eom_de
way/51940126-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,662,eom_de
way/525964629-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,664,eom_de
way/52983550-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,665,eom_de
way/53378027-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,666,eom_de
way/5404079-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,667,eom_de
way/54359256-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,669,eom_de
way/55069713-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,670,eom_de
way/559702819-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,672,eom_de
way/57727004-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,674,eom_de
way/58429825-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,675,eom_de
way/59026005-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,676,eom_de
way/59707532-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,678,eom_de
way/59925390-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,680,eom_de
way/60032354-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,681,eom_de
way/600395952-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,683,eom_de
way/603661085-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,684,eom_de
way/61918154-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,686,eom_de
way/62061952-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,687,eom_de
way/63114179-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,689,eom_de
way/66038431-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,690,eom_de
way/66764943-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,691,eom_de
way/672738029-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,692,eom_de
way/683227471-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,693,eom_de
way/68532663-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,694,eom_de
way/68549340-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,696,eom_de
way/698870101-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,697,eom_de
way/699048438-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,698,eom_de
way/714098678-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,699,eom_de
way/75865676-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,700,eom_de
way/76246159-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,701,eom_de
way/77038371-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,702,eom_de
way/77694901-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,703,eom_de
way/77697810-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,704,eom_de
way/78441561-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,705,eom_de
way/787265962-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,706,eom_de
way/787840119-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,707,eom_de
way/796306640-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,708,eom_de
way/797009308-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,709,eom_de
way/799361667-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,710,eom_de
way/810315511-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,711,eom_de
way/829116805-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,717,eom_de
way/83916207-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,718,eom_de
way/844075808-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,719,eom_de
way/851299584-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,720,eom_de
way/85523877-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,722,eom_de
way/870598507-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,724,eom_de
way/871646309-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,725,eom_de
way/87722999-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,730,eom_de
way/87767098-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,731,eom_de
way/881636329-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,732,eom_de
way/883768276-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,733,eom_de
way/883768277-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,734,eom_de
way/883928228-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,735,eom_de
way/883928229-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,736,eom_de
way/88916034-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,738,eom_de
way/88945213-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,739,eom_de
way/89043564-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,741,eom_de
way/89176939-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,742,eom_de
way/89215122-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,744,eom_de
way/90148336-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,745,eom_de
way/907539360-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,746,eom_de
way/91080806-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,747,eom_de
way/91086220-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,748,eom_de
way/91854336-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,750,eom_de
way/92024105-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,751,eom_de
way/92165128-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,752,eom_de
way/92877635-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,753,eom_de
way/93278553-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,754,eom_de
way/933248930-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,755,eom_de
way/93341407-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,756,eom_de
way/940636813-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,758,eom_de
way/940922557-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,760,eom_de
way/941198517-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,761,eom_de
way/941453716-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,762,eom_de
way/941805476-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,763,eom_de
way/942448206-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,765,eom_de
way/942771541-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,766,eom_de
way/943135226-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,768,eom_de
way/943939310-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,769,eom_de
way/946025110-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,770,eom_de
way/946710698-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,771,eom_de
way/946969736-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,772,eom_de
way/947118608-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,773,eom_de
way/948341123-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,774,eom_de
way/951273401-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,775,eom_de
way/951773852-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,776,eom_de
way/952004951-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,778,eom_de
way/952346322-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,779,eom_de
way/953015049-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,780,eom_de
way/953757606-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,781,eom_de
way/953757608-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,783,eom_de
way/95434457-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,785,eom_de
way/954971276-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,786,eom_de
way/955268863-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,788,eom_de
way/957746797-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,790,eom_de
way/97825259-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,792,eom_de
way/97857512-220,inflex_demand,naive_eom,naive_redispatch,1000000,0,793,eom_de
way/979801144-380,inflex_demand,naive_eom,naive_redispatch,1000000,0,795,eom_de
