,datetime,market_id,power,simulation,unit_id
411,2023-01-02 20:00:00,redispatch,0,example_05b_base,store_2
412,2023-01-02 21:00:00,redispatch,0,example_05b_base,store_2
413,2023-01-02 22:00:00,redispatch,0,example_05b_base,store_2
414,2023-01-02 23:00:00,EOM,-10,example_05b_base,demand_east
415,2023-01-03 00:00:00,EOM,-10,example_05b_base,demand_east
416,2023-01-03 01:00:00,EOM,-10,example_05b_base,demand_east
417,2023-01-03 02:00:00,EOM,-10,example_05b_base,demand_east
418,2023-01-03 03:00:00,EOM,-10,example_05b_base,demand_east
419,2023-01-03 04:00:00,EOM,-10,example_05b_base,demand_east
420,2023-01-03 05:00:00,EOM,-10,example_05b_base,demand_east
421,2023-01-03 06:00:00,EOM,-10,example_05b_base,demand_east
422,2023-01-03 07:00:00,EOM,-10,example_05b_base,demand_east
423,2023-01-03 08:00:00,EOM,-10,example_05b_base,demand_east
424,2023-01-03 09:00:00,EOM,-10,example_05b_base,demand_east
425,2023-01-03 10:00:00,EOM,-10,example_05b_base,demand_east
426,2023-01-03 11:00:00,EOM,-10,example_05b_base,demand_east
427,2023-01-03 12:00:00,EOM,-10,example_05b_base,demand_east
428,2023-01-03 13:00:00,EOM,-10,example_05b_base,demand_east
429,2023-01-03 14:00:00,EOM,-10,example_05b_base,demand_east
430,2023-01-03 15:00:00,EOM,-10,example_05b_base,demand_east
431,2023-01-03 16:00:00,EOM,-10,example_05b_base,demand_east
432,2023-01-03 17:00:00,EOM,-10,example_05b_base,demand_east
433,2023-01-03 18:00:00,EOM,-10,example_05b_base,demand_east
434,2023-01-03 19:00:00,EOM,-10,example_05b_base,demand_east
435,2023-01-02 23:00:00,EOM,-35,example_05b_base,demand_west
436,2023-01-03 00:00:00,EOM,-35,example_05b_base,demand_west
437,2023-01-03 01:00:00,EOM,-35,example_05b_base,demand_west
438,2023-01-03 02:00:00,EOM,-35,example_05b_base,demand_west
439,2023-01-03 03:00:00,EOM,-35,example_05b_base,demand_west
440,2023-01-03 04:00:00,EOM,-35,example_05b_base,demand_west
441,2023-01-03 05:00:00,EOM,-35,example_05b_base,demand_west
442,2023-01-03 06:00:00,EOM,-35,example_05b_base,demand_west
443,2023-01-03 07:00:00,EOM,-35,example_05b_base,demand_west
444,2023-01-03 08:00:00,EOM,-35,example_05b_base,demand_west
445,2023-01-03 09:00:00,EOM,-35,example_05b_base,demand_west
446,2023-01-03 10:00:00,EOM,-35,example_05b_base,demand_west
447,2023-01-03 11:00:00,EOM,-35,example_05b_base,demand_west
448,2023-01-03 12:00:00,EOM,-35,example_05b_base,demand_west
449,2023-01-03 13:00:00,EOM,-35,example_05b_base,demand_west
450,2023-01-03 14:00:00,EOM,-35,example_05b_base,demand_west
451,2023-01-03 15:00:00,EOM,-35,example_05b_base,demand_west
452,2023-01-03 16:00:00,EOM,-35,example_05b_base,demand_west
453,2023-01-03 17:00:00,EOM,-35,example_05b_base,demand_west
454,2023-01-03 18:00:00,EOM,-40,example_05b_base,demand_west
455,2023-01-03 19:00:00,EOM,-40,example_05b_base,demand_west
456,2023-01-02 23:00:00,EOM,-10,example_05b_base,demand_north
457,2023-01-03 00:00:00,EOM,-10,example_05b_base,demand_north
458,2023-01-03 01:00:00,EOM,-10,example_05b_base,demand_north
459,2023-01-03 02:00:00,EOM,-10,example_05b_base,demand_north
460,2023-01-03 03:00:00,EOM,-10,example_05b_base,demand_north
461,2023-01-03 04:00:00,EOM,-10,example_05b_base,demand_north
462,2023-01-03 05:00:00,EOM,-10,example_05b_base,demand_north
463,2023-01-03 06:00:00,EOM,-10,example_05b_base,demand_north
464,2023-01-03 07:00:00,EOM,-10,example_05b_base,demand_north
465,2023-01-03 08:00:00,EOM,-10,example_05b_base,demand_north
466,2023-01-03 09:00:00,EOM,-10,example_05b_base,demand_north
467,2023-01-03 10:00:00,EOM,-10,example_05b_base,demand_north
468,2023-01-03 11:00:00,EOM,-10,example_05b_base,demand_north
469,2023-01-03 12:00:00,EOM,-10,example_05b_base,demand_north
470,2023-01-03 13:00:00,EOM,-10,example_05b_base,demand_north
471,2023-01-03 14:00:00,EOM,-10,example_05b_base,demand_north
472,2023-01-03 15:00:00,EOM,-10,example_05b_base,demand_north
473,2023-01-03 16:00:00,EOM,-10,example_05b_base,demand_north
474,2023-01-03 17:00:00,EOM,-10,example_05b_base,demand_north
475,2023-01-03 18:00:00,EOM,-10,example_05b_base,demand_north
476,2023-01-03 19:00:00,EOM,-10,example_05b_base,demand_north
477,2023-01-02 23:00:00,redispatch,0,example_05b_base,demand_north
478,2023-01-03 00:00:00,redispatch,0,example_05b_base,demand_north
479,2023-01-03 01:00:00,redispatch,0,example_05b_base,demand_north
480,2023-01-03 02:00:00,redispatch,0,example_05b_base,demand_north
481,2023-01-03 03:00:00,redispatch,0,example_05b_base,demand_north
482,2023-01-03 04:00:00,redispatch,0,example_05b_base,demand_north
483,2023-01-03 05:00:00,redispatch,0,example_05b_base,demand_north
484,2023-01-03 06:00:00,redispatch,0,example_05b_base,demand_north
485,2023-01-03 07:00:00,redispatch,0,example_05b_base,demand_north
486,2023-01-03 08:00:00,redispatch,0,example_05b_base,demand_north
487,2023-01-03 09:00:00,redispatch,0,example_05b_base,demand_north
488,2023-01-03 10:00:00,redispatch,0,example_05b_base,demand_north
489,2023-01-03 11:00:00,redispatch,0,example_05b_base,demand_north
490,2023-01-03 12:00:00,redispatch,0,example_05b_base,demand_north
491,2023-01-03 13:00:00,redispatch,0,example_05b_base,demand_north
492,2023-01-03 14:00:00,redispatch,0,example_05b_base,demand_north
493,2023-01-03 15:00:00,redispatch,0,example_05b_base,demand_north
494,2023-01-03 16:00:00,redispatch,0,example_05b_base,demand_north
495,2023-01-03 17:00:00,redispatch,0,example_05b_base,demand_north
496,2023-01-03 18:00:00,redispatch,0,example_05b_base,demand_north
497,2023-01-03 19:00:00,redispatch,0,example_05b_base,demand_north
498,2023-01-02 23:00:00,redispatch,0,example_05b_base,demand_east
499,2023-01-03 00:00:00,redispatch,0,example_05b_base,demand_east
500,2023-01-03 01:00:00,redispatch,0,example_05b_base,demand_east
501,2023-01-03 02:00:00,redispatch,0,example_05b_base,demand_east
502,2023-01-03 03:00:00,redispatch,0,example_05b_base,demand_east
503,2023-01-03 04:00:00,redispatch,0,example_05b_base,demand_east
504,2023-01-03 05:00:00,redispatch,0,example_05b_base,demand_east
505,2023-01-03 06:00:00,redispatch,0,example_05b_base,demand_east
506,2023-01-03 07:00:00,redispatch,0,example_05b_base,demand_east
507,2023-01-03 08:00:00,redispatch,0,example_05b_base,demand_east
508,2023-01-03 09:00:00,redispatch,0,example_05b_base,demand_east
509,2023-01-03 10:00:00,redispatch,0,example_05b_base,demand_east
510,2023-01-03 11:00:00,redispatch,0,example_05b_base,demand_east
511,2023-01-03 12:00:00,redispatch,0,example_05b_base,demand_east
512,2023-01-03 13:00:00,redispatch,0,example_05b_base,demand_east
513,2023-01-03 14:00:00,redispatch,0,example_05b_base,demand_east
514,2023-01-03 15:00:00,redispatch,0,example_05b_base,demand_east
515,2023-01-03 16:00:00,redispatch,0,example_05b_base,demand_east
516,2023-01-03 17:00:00,redispatch,0,example_05b_base,demand_east
517,2023-01-03 18:00:00,redispatch,0,example_05b_base,demand_east
518,2023-01-03 19:00:00,redispatch,0,example_05b_base,demand_east
519,2023-01-02 23:00:00,redispatch,0,example_05b_base,demand_west
520,2023-01-03 00:00:00,redispatch,0,example_05b_base,demand_west
521,2023-01-03 01:00:00,redispatch,0,example_05b_base,demand_west
522,2023-01-03 02:00:00,redispatch,0,example_05b_base,demand_west
523,2023-01-03 03:00:00,redispatch,0,example_05b_base,demand_west
524,2023-01-03 04:00:00,redispatch,0,example_05b_base,demand_west
525,2023-01-03 05:00:00,redispatch,0,example_05b_base,demand_west
526,2023-01-03 06:00:00,redispatch,0,example_05b_base,demand_west
527,2023-01-03 07:00:00,redispatch,0,example_05b_base,demand_west
528,2023-01-03 08:00:00,redispatch,0,example_05b_base,demand_west
529,2023-01-03 09:00:00,redispatch,0,example_05b_base,demand_west
530,2023-01-03 10:00:00,redispatch,0,example_05b_base,demand_west
531,2023-01-03 11:00:00,redispatch,0,example_05b_base,demand_west
532,2023-01-03 12:00:00,redispatch,0,example_05b_base,demand_west
533,2023-01-03 13:00:00,redispatch,0,example_05b_base,demand_west
534,2023-01-03 14:00:00,redispatch,0,example_05b_base,demand_west
535,2023-01-03 15:00:00,redispatch,0,example_05b_base,demand_west
536,2023-01-03 16:00:00,redispatch,0,example_05b_base,demand_west
537,2023-01-03 17:00:00,redispatch,0,example_05b_base,demand_west
538,2023-01-03 18:00:00,redispatch,0,example_05b_base,demand_west
539,2023-01-03 19:00:00,redispatch,0,example_05b_base,demand_west
540,2023-01-02 23:00:00,EOM,0,example_05b_base,store_3
541,2023-01-03 00:00:00,EOM,0,example_05b_base,store_3
542,2023-01-03 01:00:00,EOM,0,example_05b_base,store_3
543,2023-01-03 02:00:00,EOM,0,example_05b_base,store_3
544,2023-01-03 03:00:00,EOM,0,example_05b_base,store_3
545,2023-01-03 04:00:00,EOM,0,example_05b_base,store_3
546,2023-01-03 05:00:00,EOM,0,example_05b_base,store_3
547,2023-01-03 06:00:00,EOM,0,example_05b_base,store_3
548,2023-01-03 07:00:00,EOM,0,example_05b_base,store_3
549,2023-01-03 08:00:00,EOM,0,example_05b_base,store_3
550,2023-01-03 09:00:00,EOM,5,example_05b_base,store_3
551,2023-01-03 10:00:00,EOM,0,example_05b_base,store_3
552,2023-01-03 11:00:00,EOM,0,example_05b_base,store_3
553,2023-01-03 12:00:00,EOM,0,example_05b_base,store_3
554,2023-01-03 13:00:00,EOM,5,example_05b_base,store_3
555,2023-01-03 14:00:00,EOM,0,example_05b_base,store_3
556,2023-01-03 15:00:00,EOM,0,example_05b_base,store_3
557,2023-01-03 16:00:00,EOM,0,example_05b_base,store_3
558,2023-01-03 17:00:00,EOM,0,example_05b_base,store_3
559,2023-01-03 18:00:00,EOM,0,example_05b_base,store_3
560,2023-01-03 19:00:00,EOM,0,example_05b_base,store_3
561,2023-01-02 23:00:00,redispatch,0,example_05b_base,store_3
562,2023-01-03 00:00:00,redispatch,0,example_05b_base,store_3
563,2023-01-03 01:00:00,redispatch,0,example_05b_base,store_3
564,2023-01-03 02:00:00,redispatch,0,example_05b_base,store_3
565,2023-01-03 03:00:00,redispatch,0,example_05b_base,store_3
566,2023-01-03 04:00:00,redispatch,0,example_05b_base,store_3
567,2023-01-03 05:00:00,redispatch,0,example_05b_base,store_3
568,2023-01-03 06:00:00,redispatch,0,example_05b_base,store_3
569,2023-01-03 07:00:00,redispatch,0,example_05b_base,store_3
570,2023-01-03 08:00:00,redispatch,0,example_05b_base,store_3
571,2023-01-03 09:00:00,redispatch,0,example_05b_base,store_3
572,2023-01-03 10:00:00,redispatch,0,example_05b_base,store_3
573,2023-01-03 11:00:00,redispatch,0,example_05b_base,store_3
574,2023-01-03 12:00:00,redispatch,0,example_05b_base,store_3
575,2023-01-03 13:00:00,redispatch,0,example_05b_base,store_3
576,2023-01-03 14:00:00,redispatch,0,example_05b_base,store_3
577,2023-01-03 15:00:00,redispatch,0,example_05b_base,store_3
578,2023-01-03 16:00:00,redispatch,0,example_05b_base,store_3
579,2023-01-03 17:00:00,redispatch,0,example_05b_base,store_3
580,2023-01-03 18:00:00,redispatch,0,example_05b_base,store_3
581,2023-01-03 19:00:00,redispatch,0,example_05b_base,store_3
582,2023-01-02 23:00:00,EOM,31,example_05b_base,Unit 1
583,2023-01-03 00:00:00,EOM,31,example_05b_base,Unit 1
584,2023-01-03 01:00:00,EOM,31,example_05b_base,Unit 1
585,2023-01-03 02:00:00,EOM,31,example_05b_base,Unit 1
586,2023-01-03 03:00:00,EOM,31,example_05b_base,Unit 1
587,2023-01-03 04:00:00,EOM,31,example_05b_base,Unit 1
588,2023-01-03 05:00:00,EOM,31,example_05b_base,Unit 1
589,2023-01-03 06:00:00,EOM,31,example_05b_base,Unit 1
590,2023-01-03 07:00:00,EOM,31,example_05b_base,Unit 1
591,2023-01-03 08:00:00,EOM,31,example_05b_base,Unit 1
592,2023-01-03 09:00:00,EOM,31,example_05b_base,Unit 1
593,2023-01-03 10:00:00,EOM,31,example_05b_base,Unit 1
594,2023-01-03 11:00:00,EOM,31,example_05b_base,Unit 1
595,2023-01-03 12:00:00,EOM,31,example_05b_base,Unit 1
596,2023-01-03 13:00:00,EOM,31,example_05b_base,Unit 1
597,2023-01-03 14:00:00,EOM,31,example_05b_base,Unit 1
598,2023-01-03 15:00:00,EOM,31,example_05b_base,Unit 1
599,2023-01-03 16:00:00,EOM,31,example_05b_base,Unit 1
600,2023-01-03 17:00:00,EOM,31,example_05b_base,Unit 1
601,2023-01-03 18:00:00,EOM,31,example_05b_base,Unit 1
602,2023-01-03 19:00:00,EOM,31,example_05b_base,Unit 1
603,2023-01-02 23:00:00,EOM,19,example_05b_base,Unit 2
604,2023-01-03 00:00:00,EOM,19,example_05b_base,Unit 2
605,2023-01-03 01:00:00,EOM,19,example_05b_base,Unit 2
606,2023-01-03 02:00:00,EOM,19,example_05b_base,Unit 2
607,2023-01-03 03:00:00,EOM,19,example_05b_base,Unit 2
608,2023-01-03 04:00:00,EOM,19,example_05b_base,Unit 2
609,2023-01-03 05:00:00,EOM,19,example_05b_base,Unit 2
610,2023-01-03 06:00:00,EOM,19,example_05b_base,Unit 2
611,2023-01-03 07:00:00,EOM,19,example_05b_base,Unit 2
612,2023-01-03 08:00:00,EOM,19,example_05b_base,Unit 2
613,2023-01-03 09:00:00,EOM,19,example_05b_base,Unit 2
614,2023-01-03 10:00:00,EOM,19,example_05b_base,Unit 2
615,2023-01-03 11:00:00,EOM,19,example_05b_base,Unit 2
616,2023-01-03 12:00:00,EOM,19,example_05b_base,Unit 2
617,2023-01-03 13:00:00,EOM,19,example_05b_base,Unit 2
618,2023-01-03 14:00:00,EOM,19,example_05b_base,Unit 2
619,2023-01-03 15:00:00,EOM,19,example_05b_base,Unit 2
620,2023-01-03 16:00:00,EOM,19,example_05b_base,Unit 2
621,2023-01-03 17:00:00,EOM,19,example_05b_base,Unit 2
622,2023-01-03 18:00:00,EOM,19,example_05b_base,Unit 2
623,2023-01-03 19:00:00,EOM,19,example_05b_base,Unit 2
624,2023-01-02 23:00:00,EOM,5,example_05b_base,Unit 3
625,2023-01-03 00:00:00,EOM,5,example_05b_base,Unit 3
626,2023-01-03 01:00:00,EOM,0,example_05b_base,Unit 3
627,2023-01-03 02:00:00,EOM,5,example_05b_base,Unit 3
628,2023-01-03 03:00:00,EOM,0,example_05b_base,Unit 3
629,2023-01-03 04:00:00,EOM,5,example_05b_base,Unit 3
630,2023-01-03 05:00:00,EOM,0,example_05b_base,Unit 3
631,2023-01-03 06:00:00,EOM,5,example_05b_base,Unit 3
632,2023-01-03 07:00:00,EOM,0,example_05b_base,Unit 3
633,2023-01-03 08:00:00,EOM,5,example_05b_base,Unit 3
634,2023-01-03 09:00:00,EOM,0,example_05b_base,Unit 3
635,2023-01-03 10:00:00,EOM,5,example_05b_base,Unit 3
636,2023-01-03 11:00:00,EOM,0,example_05b_base,Unit 3
637,2023-01-03 12:00:00,EOM,5,example_05b_base,Unit 3
638,2023-01-03 13:00:00,EOM,0,example_05b_base,Unit 3
639,2023-01-03 14:00:00,EOM,5,example_05b_base,Unit 3
640,2023-01-03 15:00:00,EOM,0,example_05b_base,Unit 3
641,2023-01-03 16:00:00,EOM,5,example_05b_base,Unit 3
642,2023-01-03 17:00:00,EOM,0,example_05b_base,Unit 3
643,2023-01-03 18:00:00,EOM,10,example_05b_base,Unit 3
644,2023-01-03 19:00:00,EOM,0,example_05b_base,Unit 3
645,2023-01-02 23:00:00,redispatch,-4.5,example_05b_base,Unit 1
646,2023-01-03 00:00:00,redispatch,-4.5,example_05b_base,Unit 1
647,2023-01-03 01:00:00,redispatch,-4.5,example_05b_base,Unit 1
648,2023-01-03 02:00:00,redispatch,-4.5,example_05b_base,Unit 1
649,2023-01-03 03:00:00,redispatch,-4.5,example_05b_base,Unit 1
650,2023-01-03 04:00:00,redispatch,-4.5,example_05b_base,Unit 1
651,2023-01-03 05:00:00,redispatch,-4.5,example_05b_base,Unit 1
652,2023-01-03 06:00:00,redispatch,-4.5,example_05b_base,Unit 1
653,2023-01-03 07:00:00,redispatch,-4.5,example_05b_base,Unit 1
654,2023-01-03 08:00:00,redispatch,-4.5,example_05b_base,Unit 1
655,2023-01-03 09:00:00,redispatch,-4.5,example_05b_base,Unit 1
656,2023-01-03 10:00:00,redispatch,-4.5,example_05b_base,Unit 1
657,2023-01-03 11:00:00,redispatch,-4.5,example_05b_base,Unit 1
658,2023-01-03 12:00:00,redispatch,-4.5,example_05b_base,Unit 1
659,2023-01-03 13:00:00,redispatch,-4.5,example_05b_base,Unit 1
660,2023-01-03 14:00:00,redispatch,-4.5,example_05b_base,Unit 1
661,2023-01-03 15:00:00,redispatch,-4.5,example_05b_base,Unit 1
662,2023-01-03 16:00:00,redispatch,-4.5,example_05b_base,Unit 1
663,2023-01-03 17:00:00,redispatch,-4.5,example_05b_base,Unit 1
664,2023-01-03 18:00:00,redispatch,-4.5,example_05b_base,Unit 1
665,2023-01-03 19:00:00,redispatch,-4.5,example_05b_base,Unit 1
666,2023-01-02 23:00:00,redispatch,4.5,example_05b_base,Unit 3
667,2023-01-03 00:00:00,redispatch,4.5,example_05b_base,Unit 3
668,2023-01-03 01:00:00,redispatch,9.5,example_05b_base,Unit 3
669,2023-01-03 02:00:00,redispatch,4.5,example_05b_base,Unit 3
670,2023-01-03 03:00:00,redispatch,9.5,example_05b_base,Unit 3
671,2023-01-03 04:00:00,redispatch,4.5,example_05b_base,Unit 3
672,2023-01-03 05:00:00,redispatch,9.5,example_05b_base,Unit 3
673,2023-01-03 06:00:00,redispatch,4.5,example_05b_base,Unit 3
674,2023-01-03 07:00:00,redispatch,9.5,example_05b_base,Unit 3
675,2023-01-03 08:00:00,redispatch,4.5,example_05b_base,Unit 3
676,2023-01-03 09:00:00,redispatch,9.5,example_05b_base,Unit 3
677,2023-01-03 10:00:00,redispatch,4.5,example_05b_base,Unit 3
678,2023-01-03 11:00:00,redispatch,9.5,example_05b_base,Unit 3
679,2023-01-03 12:00:00,redispatch,4.5,example_05b_base,Unit 3
680,2023-01-03 13:00:00,redispatch,9.5,example_05b_base,Unit 3
681,2023-01-03 14:00:00,redispatch,4.5,example_05b_base,Unit 3
682,2023-01-03 15:00:00,redispatch,9.5,example_05b_base,Unit 3
683,2023-01-03 16:00:00,redispatch,4.5,example_05b_base,Unit 3
684,2023-01-03 17:00:00,redispatch,9.5,example_05b_base,Unit 3
685,2023-01-03 18:00:00,redispatch,4.5,example_05b_base,Unit 3
686,2023-01-03 19:00:00,redispatch,14.5,example_05b_base,Unit 3
687,2023-01-02 23:00:00,redispatch,0,example_05b_base,Unit 2
688,2023-01-03 00:00:00,redispatch,0,example_05b_base,Unit 2
689,2023-01-03 01:00:00,redispatch,0,example_05b_base,Unit 2
690,2023-01-03 02:00:00,redispatch,0,example_05b_base,Unit 2
691,2023-01-03 03:00:00,redispatch,0,example_05b_base,Unit 2
692,2023-01-03 04:00:00,redispatch,0,example_05b_base,Unit 2
693,2023-01-03 05:00:00,redispatch,0,example_05b_base,Unit 2
694,2023-01-03 06:00:00,redispatch,0,example_05b_base,Unit 2
695,2023-01-03 07:00:00,redispatch,0,example_05b_base,Unit 2
696,2023-01-03 08:00:00,redispatch,0,example_05b_base,Unit 2
697,2023-01-03 09:00:00,redispatch,0,example_05b_base,Unit 2
698,2023-01-03 10:00:00,redispatch,0,example_05b_base,Unit 2
699,2023-01-03 11:00:00,redispatch,0,example_05b_base,Unit 2
700,2023-01-03 12:00:00,redispatch,0,example_05b_base,Unit 2
701,2023-01-03 13:00:00,redispatch,0,example_05b_base,Unit 2
702,2023-01-03 14:00:00,redispatch,0,example_05b_base,Unit 2
703,2023-01-03 15:00:00,redispatch,0,example_05b_base,Unit 2
704,2023-01-03 16:00:00,redispatch,0,example_05b_base,Unit 2
705,2023-01-03 17:00:00,redispatch,0,example_05b_base,Unit 2
706,2023-01-03 18:00:00,redispatch,0,example_05b_base,Unit 2
707,2023-01-03 19:00:00,redispatch,0,example_05b_base,Unit 2
708,2023-01-02 23:00:00,EOM,0,example_05b_base,store_1
709,2023-01-03 00:00:00,EOM,0,example_05b_base,store_1
710,2023-01-03 01:00:00,EOM,0,example_05b_base,store_1
711,2023-01-03 02:00:00,EOM,0,example_05b_base,store_1
712,2023-01-03 03:00:00,EOM,5,example_05b_base,store_1
713,2023-01-03 04:00:00,EOM,0,example_05b_base,store_1
714,2023-01-03 05:00:00,EOM,0,example_05b_base,store_1
715,2023-01-03 06:00:00,EOM,0,example_05b_base,store_1
716,2023-01-03 07:00:00,EOM,5,example_05b_base,store_1
717,2023-01-03 08:00:00,EOM,0,example_05b_base,store_1
718,2023-01-03 09:00:00,EOM,0,example_05b_base,store_1
719,2023-01-03 10:00:00,EOM,0,example_05b_base,store_1
720,2023-01-03 11:00:00,EOM,0,example_05b_base,store_1
721,2023-01-03 12:00:00,EOM,0,example_05b_base,store_1
722,2023-01-03 13:00:00,EOM,0,example_05b_base,store_1
723,2023-01-03 14:00:00,EOM,0,example_05b_base,store_1
724,2023-01-03 15:00:00,EOM,5,example_05b_base,store_1
725,2023-01-03 16:00:00,EOM,0,example_05b_base,store_1
726,2023-01-03 17:00:00,EOM,0,example_05b_base,store_1
727,2023-01-03 18:00:00,EOM,0,example_05b_base,store_1
728,2023-01-03 19:00:00,EOM,0,example_05b_base,store_1
729,2023-01-02 23:00:00,redispatch,0,example_05b_base,store_1
730,2023-01-03 00:00:00,redispatch,0,example_05b_base,store_1
731,2023-01-03 01:00:00,redispatch,0,example_05b_base,store_1
732,2023-01-03 02:00:00,redispatch,0,example_05b_base,store_1
733,2023-01-03 03:00:00,redispatch,0,example_05b_base,store_1
734,2023-01-03 04:00:00,redispatch,0,example_05b_base,store_1
735,2023-01-03 05:00:00,redispatch,0,example_05b_base,store_1
736,2023-01-03 06:00:00,redispatch,0,example_05b_base,store_1
737,2023-01-03 07:00:00,redispatch,0,example_05b_base,store_1
738,2023-01-03 08:00:00,redispatch,0,example_05b_base,store_1
739,2023-01-03 09:00:00,redispatch,0,example_05b_base,store_1
740,2023-01-03 10:00:00,redispatch,0,example_05b_base,store_1
741,2023-01-03 11:00:00,redispatch,0,example_05b_base,store_1
742,2023-01-03 12:00:00,redispatch,0,example_05b_base,store_1
743,2023-01-03 13:00:00,redispatch,0,example_05b_base,store_1
744,2023-01-03 14:00:00,redispatch,0,example_05b_base,store_1
745,2023-01-03 15:00:00,redispatch,0,example_05b_base,store_1
746,2023-01-03 16:00:00,redispatch,0,example_05b_base,store_1
747,2023-01-03 17:00:00,redispatch,0,example_05b_base,store_1
748,2023-01-03 18:00:00,redispatch,0,example_05b_base,store_1
749,2023-01-03 19:00:00,redispatch,0,example_05b_base,store_1
750,2023-01-02 23:00:00,EOM,0,example_05b_base,store_2
751,2023-01-03 00:00:00,EOM,0,example_05b_base,store_2
752,2023-01-03 01:00:00,EOM,5,example_05b_base,store_2
753,2023-01-03 02:00:00,EOM,0,example_05b_base,store_2
754,2023-01-03 03:00:00,EOM,0,example_05b_base,store_2
755,2023-01-03 04:00:00,EOM,0,example_05b_base,store_2
756,2023-01-03 05:00:00,EOM,5,example_05b_base,store_2
757,2023-01-03 06:00:00,EOM,0,example_05b_base,store_2
758,2023-01-03 07:00:00,EOM,0,example_05b_base,store_2
759,2023-01-03 08:00:00,EOM,0,example_05b_base,store_2
760,2023-01-03 09:00:00,EOM,0,example_05b_base,store_2
761,2023-01-03 10:00:00,EOM,0,example_05b_base,store_2
762,2023-01-03 11:00:00,EOM,5,example_05b_base,store_2
763,2023-01-03 12:00:00,EOM,0,example_05b_base,store_2
764,2023-01-03 13:00:00,EOM,0,example_05b_base,store_2
765,2023-01-03 14:00:00,EOM,0,example_05b_base,store_2
766,2023-01-03 15:00:00,EOM,0,example_05b_base,store_2
767,2023-01-03 16:00:00,EOM,0,example_05b_base,store_2
768,2023-01-03 17:00:00,EOM,5,example_05b_base,store_2
769,2023-01-03 18:00:00,EOM,0,example_05b_base,store_2
770,2023-01-03 19:00:00,EOM,10,example_05b_base,store_2
771,2023-01-02 23:00:00,redispatch,0,example_05b_base,store_2
772,2023-01-03 00:00:00,redispatch,0,example_05b_base,store_2
773,2023-01-03 01:00:00,redispatch,0,example_05b_base,store_2
774,2023-01-03 02:00:00,redispatch,0,example_05b_base,store_2
775,2023-01-03 03:00:00,redispatch,0,example_05b_base,store_2
776,2023-01-03 04:00:00,redispatch,0,example_05b_base,store_2
777,2023-01-03 05:00:00,redispatch,0,example_05b_base,store_2
778,2023-01-03 06:00:00,redispatch,0,example_05b_base,store_2
779,2023-01-03 07:00:00,redispatch,0,example_05b_base,store_2
780,2023-01-03 08:00:00,redispatch,0,example_05b_base,store_2
781,2023-01-03 09:00:00,redispatch,0,example_05b_base,store_2
782,2023-01-03 10:00:00,redispatch,0,example_05b_base,store_2
783,2023-01-03 11:00:00,redispatch,0,example_05b_base,store_2
784,2023-01-03 12:00:00,redispatch,0,example_05b_base,store_2
785,2023-01-03 13:00:00,redispatch,0,example_05b_base,store_2
786,2023-01-03 14:00:00,redispatch,0,example_05b_base,store_2
787,2023-01-03 15:00:00,redispatch,0,example_05b_base,store_2
788,2023-01-03 16:00:00,redispatch,0,example_05b_base,store_2
789,2023-01-03 17:00:00,redispatch,0,example_05b_base,store_2
790,2023-01-03 18:00:00,redispatch,0,example_05b_base,store_2
791,2023-01-03 19:00:00,redispatch,0,example_05b_base,store_2
792,2023-01-03 20:00:00,EOM,-10,example_05b_base,demand_north
793,2023-01-03 21:00:00,EOM,-10,example_05b_base,demand_north
794,2023-01-03 22:00:00,EOM,-10,example_05b_base,demand_north
795,2023-01-03 20:00:00,EOM,-10,example_05b_base,demand_east
796,2023-01-03 21:00:00,EOM,-10,example_05b_base,demand_east
797,2023-01-03 22:00:00,EOM,-10,example_05b_base,demand_east
798,2023-01-03 20:00:00,EOM,-40,example_05b_base,demand_west
799,2023-01-03 21:00:00,EOM,-40,example_05b_base,demand_west
800,2023-01-03 22:00:00,EOM,-40,example_05b_base,demand_west
801,2023-01-03 20:00:00,redispatch,0,example_05b_base,demand_north
802,2023-01-03 21:00:00,redispatch,0,example_05b_base,demand_north
803,2023-01-03 22:00:00,redispatch,0,example_05b_base,demand_north
804,2023-01-03 20:00:00,redispatch,0,example_05b_base,demand_east
805,2023-01-03 21:00:00,redispatch,0,example_05b_base,demand_east
806,2023-01-03 22:00:00,redispatch,0,example_05b_base,demand_east
807,2023-01-03 20:00:00,redispatch,0,example_05b_base,demand_west
808,2023-01-03 21:00:00,redispatch,0,example_05b_base,demand_west
809,2023-01-03 22:00:00,redispatch,0,example_05b_base,demand_west
810,2023-01-03 20:00:00,EOM,0,example_05b_base,store_3
811,2023-01-03 21:00:00,EOM,10,example_05b_base,store_3
812,2023-01-03 22:00:00,EOM,0,example_05b_base,store_3
813,2023-01-03 20:00:00,redispatch,0,example_05b_base,store_3
814,2023-01-03 21:00:00,redispatch,0,example_05b_base,store_3
815,2023-01-03 22:00:00,redispatch,0,example_05b_base,store_3
816,2023-01-03 20:00:00,EOM,31,example_05b_base,Unit 1
817,2023-01-03 21:00:00,EOM,31,example_05b_base,Unit 1
818,2023-01-03 22:00:00,EOM,31,example_05b_base,Unit 1
819,2023-01-03 20:00:00,EOM,19,example_05b_base,Unit 2
820,2023-01-03 21:00:00,EOM,19,example_05b_base,Unit 2
821,2023-01-03 22:00:00,EOM,19,example_05b_base,Unit 2
822,2023-01-03 20:00:00,EOM,10,example_05b_base,Unit 3
