datetime,uranium,lignite,hard coal,natural gas,oil,biomass,co2,steel,lime_co2_factor,lime,iron_ore
1/7/2019 9:45,0.9,1.8,8.489040824,25.52699753,19.44,20.7,50,577,0.44,100,100
1/7/2019 10:00,0.9,1.8,8.488909122,25.51863193,19.44,20.7,50,577,0.44,100,100
1/7/2019 10:15,0.9,1.8,8.48877742,25.51026633,19.44,20.7,50,577,0.44,100,100
1/7/2019 10:30,0.9,1.8,8.488645718,25.50190073,19.44,20.7,50,577,0.44,100,100
1/7/2019 10:45,0.9,1.8,8.488514016,25.49353513,19.44,20.7,50,577,0.44,100,100
1/7/2019 11:00,0.9,1.8,8.488382314,25.48516953,19.44,20.7,50,577,0.44,100,100
1/7/2019 11:15,0.9,1.8,8.488250612,25.47680393,19.44,20.7,50,577,0.44,100,100
1/7/2019 11:30,0.9,1.8,8.48811891,25.46843833,19.44,20.7,50,577,0.44,100,100
1/7/2019 11:45,0.9,1.8,8.487987208,25.46007273,19.44,20.7,50,577,0.44,100,100
1/7/2019 12:00,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 12:15,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 12:30,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 12:45,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 13:00,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 13:15,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 13:30,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 13:45,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 14:00,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 14:15,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 14:30,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 14:45,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 15:00,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 15:15,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 15:30,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 15:45,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 16:00,0.9,1.8,8.487855506,25.45170712,19.44,20.7,50,577,0.44,100,100
1/7/2019 16:15,0.9,1.8,8.487723804,25.44299296,19.44,20.7,50,577,0.44,100,100
1/7/2019 16:30,0.9,1.8,8.487592102,25.43427879,19.44,20.7,50,577,0.44,100,100
1/7/2019 16:45,0.9,1.8,8.4874604,25.42556462,19.44,20.7,50,577,0.44,100,100
1/7/2019 17:00,0.9,1.8,8.487328698,25.41685045,19.44,20.7,50,577,0.44,100,100
1/7/2019 17:15,0.9,1.8,8.487196996,25.40813629,19.44,20.7,50,577,0.44,100,100
1/7/2019 17:30,0.9,1.8,8.487065294,25.39942212,19.44,20.7,50,577,0.44,100,100
1/7/2019 17:45,0.9,1.8,8.486933592,25.39070795,19.44,20.7,50,577,0.44,100,100
1/7/2019 18:00,0.9,1.8,8.486801889,25.38199378,19.44,20.7,50,577,0.44,100,100
1/7/2019 18:15,0.9,1.8,8.486670187,25.37327962,19.44,20.7,50,577,0.44,100,100
1/7/2019 18:30,0.9,1.8,8.486538485,25.36456545,19.44,20.7,50,577,0.44,100,100
1/7/2019 18:45,0.9,1.8,8.486406783,25.35585128,19.44,20.7,50,577,0.44,100,100
1/7/2019 19:00,0.9,1.8,8.486275081,25.34713711,19.44,20.7,50,577,0.44,100,100
1/7/2019 19:15,0.9,1.8,8.486143379,25.33842295,19.44,20.7,50,577,0.44,100,100
1/7/2019 19:30,0.9,1.8,8.486011677,25.32970878,19.44,20.7,50,577,0.44,100,100
1/7/2019 19:45,0.9,1.8,8.485879975,25.32099461,19.44,20.7,50,577,0.44,100,100
1/7/2019 20:00,0.9,1.8,8.485748273,25.31228044,19.44,20.7,50,577,0.44,100,100
1/7/2019 20:15,0.9,1.8,8.485642912,25.30426341,19.44,20.7,50,577,0.44,100,100
1/7/2019 20:30,0.9,1.8,8.48553755,25.29624637,19.44,20.7,50,577,0.44,100,100
1/7/2019 20:45,0.9,1.8,8.485432188,25.28822934,19.44,20.7,50,577,0.44,100,100
1/7/2019 21:00,0.9,1.8,8.485326827,25.28021231,19.44,20.7,50,577,0.44,100,100
1/7/2019 21:15,0.9,1.8,8.485221465,25.27219527,19.44,20.7,50,577,0.44,100,100
1/7/2019 21:30,0.9,1.8,8.485116104,25.26417824,19.44,20.7,50,577,0.44,100,100
1/7/2019 21:45,0.9,1.8,8.485010742,25.2561612,19.44,20.7,50,577,0.44,100,100
1/7/2019 22:00,0.9,1.8,8.48490538,25.24814417,19.44,20.7,50,577,0.44,100,100
1/7/2019 22:15,0.9,1.8,8.484800019,25.24012713,19.44,20.7,50,577,0.44,100,100
1/7/2019 22:30,0.9,1.8,8.484694657,25.2321101,19.44,20.7,50,577,0.44,100,100
1/7/2019 22:45,0.9,1.8,8.484589295,25.22409307,19.44,20.7,50,577,0.44,100,100
1/7/2019 23:00,0.9,1.8,8.484483934,25.21607603,19.44,20.7,50,577,0.44,100,100
1/7/2019 23:15,0.9,1.8,8.484378572,25.208059,19.44,20.7,50,577,0.44,100,100
1/7/2019 23:30,0.9,1.8,8.484273211,25.20004196,19.44,20.7,50,577,0.44,100,100
1/7/2019 23:45,0.9,1.8,8.484167849,25.19202493,19.44,20.7,50,577,0.44,100,100
1/8/2019 0:00,0.9,1.8,7.855685784,23.11167059,24.61,20.7,50,577,0.44,100,100
1/8/2019 0:15,0.9,1.8,7.855685784,23.10578963,24.61,20.7,50,577,0.44,100,100
1/8/2019 0:30,0.9,1.8,7.855685784,23.09990868,24.61,20.7,50,577,0.44,100,100
1/8/2019 0:45,0.9,1.8,7.855685784,23.09402772,24.61,20.7,50,577,0.44,100,100
1/8/2019 1:00,0.9,1.8,7.855685784,23.08814676,24.61,20.7,50,577,0.44,100,100
1/8/2019 1:15,0.9,1.8,7.855685784,23.08226581,24.61,20.7,50,577,0.44,100,100
1/8/2019 1:30,0.9,1.8,7.855685784,23.07638485,24.61,20.7,50,577,0.44,100,100
1/8/2019 1:45,0.9,1.8,7.855685784,23.0705039,24.61,20.7,50,577,0.44,100,100
1/8/2019 2:00,0.9,1.8,7.855685784,23.06462294,24.61,20.7,50,577,0.44,100,100
1/8/2019 2:15,0.9,1.8,7.855685784,23.05874199,24.61,20.7,50,577,0.44,100,100
1/8/2019 2:30,0.9,1.8,7.855685784,23.05286103,24.61,20.7,50,577,0.44,100,100
1/8/2019 2:45,0.9,1.8,7.855685784,23.04698007,24.61,20.7,50,577,0.44,100,100
1/8/2019 3:00,0.9,1.8,7.855685784,23.04109912,24.61,20.7,50,577,0.44,100,100
1/8/2019 3:15,0.9,1.8,7.855685784,23.03521816,24.61,20.7,50,577,0.44,100,100
1/8/2019 3:30,0.9,1.8,7.855685784,23.02933721,24.61,20.7,50,577,0.44,100,100
1/8/2019 3:45,0.9,1.8,7.855685784,23.02345625,24.61,20.7,50,577,0.44,100,100
1/8/2019 4:00,0.9,1.8,7.855685784,23.01757529,24.61,20.7,50,577,0.44,100,100
1/8/2019 4:15,0.9,1.8,7.855712124,23.00902118,24.61,20.7,50,577,0.44,100,100
1/8/2019 4:30,0.9,1.8,7.855738465,23.00046706,24.61,20.7,50,577,0.44,100,100
1/8/2019 4:45,0.9,1.8,7.855764805,22.99191294,24.61,20.7,50,577,0.44,100,100
1/8/2019 5:00,0.9,1.8,7.855791145,22.98335882,24.61,20.7,50,577,0.44,100,100
1/8/2019 5:15,0.9,1.8,7.855817486,22.97480471,24.61,20.7,50,577,0.44,100,100
1/8/2019 5:30,0.9,1.8,7.855843826,22.96625059,24.61,20.7,50,577,0.44,100,100
1/8/2019 5:45,0.9,1.8,7.855870167,22.95769647,24.61,20.7,50,577,0.44,100,100
1/8/2019 6:00,0.9,1.8,7.855896507,22.94914235,24.61,20.7,50,577,0.44,100,100
1/8/2019 6:15,0.9,1.8,7.855922847,22.94058824,24.61,20.7,50,577,0.44,100,100
1/8/2019 6:30,0.9,1.8,7.855949188,22.93203412,24.61,20.7,50,577,0.44,100,100
1/8/2019 6:45,0.9,1.8,7.855975528,22.92348,24.61,20.7,50,577,0.44,100,100
1/8/2019 7:00,0.9,1.8,7.856001869,22.91492588,24.61,20.7,50,577,0.44,100,100
1/8/2019 7:15,0.9,1.8,7.856028209,22.90637176,24.61,20.7,50,577,0.44,100,100
1/8/2019 7:30,0.9,1.8,7.856054549,22.89781765,24.61,20.7,50,577,0.44,100,100
1/8/2019 7:45,0.9,1.8,7.85608089,22.88926353,24.61,20.7,50,577,0.44,100,100
1/8/2019 8:00,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 8:15,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 8:30,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 8:45,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 9:00,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 9:15,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 9:30,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 9:45,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 10:00,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 10:15,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 10:30,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 10:45,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 11:00,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 11:15,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 11:30,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 11:45,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 12:00,0.9,1.8,7.85610723,22.88070941,24.61,20.7,50,577,0.44,100,100
1/8/2019 12:15,0.9,1.8,7.85610723,22.87162066,24.61,20.7,50,577,0.44,100,100
1/8/2019 12:30,0.9,1.8,7.85610723,22.86253191,24.61,20.7,50,577,0.44,100,100
1/8/2019 12:45,0.9,1.8,7.85610723,22.85344316,24.61,20.7,50,577,0.44,100,100
1/8/2019 13:00,0.9,1.8,7.85610723,22.84435441,24.61,20.7,50,577,0.44,100,100
1/8/2019 13:15,0.9,1.8,7.85610723,22.83526566,24.61,20.7,50,577,0.44,100,100
1/8/2019 13:30,0.9,1.8,7.85610723,22.82617691,24.61,20.7,50,577,0.44,100,100
1/8/2019 13:45,0.9,1.8,7.85610723,22.81708816,24.61,20.7,50,577,0.44,100,100
1/8/2019 14:00,0.9,1.8,7.85610723,22.80799941,24.61,20.7,50,577,0.44,100,100
1/8/2019 14:15,0.9,1.8,7.85610723,22.79891066,24.61,20.7,50,577,0.44,100,100
1/8/2019 14:30,0.9,1.8,7.85610723,22.78982191,24.61,20.7,50,577,0.44,100,100
1/8/2019 14:45,0.9,1.8,7.85610723,22.78073316,24.61,20.7,50,577,0.44,100,100
1/8/2019 15:00,0.9,1.8,7.85610723,22.77164441,24.61,20.7,50,577,0.44,100,100
1/8/2019 15:15,0.9,1.8,7.85610723,22.76255566,24.61,20.7,50,577,0.44,100,100
1/8/2019 15:30,0.9,1.8,7.85610723,22.75346691,24.61,20.7,50,577,0.44,100,100
1/8/2019 15:45,0.9,1.8,7.85610723,22.74437816,24.61,20.7,50,577,0.44,100,100
1/8/2019 16:00,0.9,1.8,7.85610723,22.73528941,24.61,20.7,50,577,0.44,100,100
1/8/2019 16:15,0.9,1.8,7.85610723,22.72566603,24.61,20.7,50,577,0.44,100,100
1/8/2019 16:30,0.9,1.8,7.85610723,22.71604265,24.61,20.7,50,577,0.44,100,100
1/8/2019 16:45,0.9,1.8,7.85610723,22.70641926,24.61,20.7,50,577,0.44,100,100
1/8/2019 17:00,0.9,1.8,7.85610723,22.69679588,24.61,20.7,50,577,0.44,100,100
1/8/2019 17:15,0.9,1.8,7.85610723,22.6871725,24.61,20.7,50,577,0.44,100,100
1/8/2019 17:30,0.9,1.8,7.85610723,22.67754912,24.61,20.7,50,577,0.44,100,100
1/8/2019 17:45,0.9,1.8,7.85610723,22.66792574,24.61,20.7,50,577,0.44,100,100
1/8/2019 18:00,0.9,1.8,7.85610723,22.65830235,24.61,20.7,50,577,0.44,100,100
1/8/2019 18:15,0.9,1.8,7.85610723,22.64867897,24.61,20.7,50,577,0.44,100,100
1/8/2019 18:30,0.9,1.8,7.85610723,22.63905559,24.61,20.7,50,577,0.44,100,100
1/8/2019 18:45,0.9,1.8,7.85610723,22.62943221,24.61,20.7,50,577,0.44,100,100
1/8/2019 19:00,0.9,1.8,7.85610723,22.61980882,24.61,20.7,50,577,0.44,100,100
1/8/2019 19:15,0.9,1.8,7.85610723,22.61018544,24.61,20.7,50,577,0.44,100,100
1/8/2019 19:30,0.9,1.8,7.85610723,22.60056206,24.61,20.7,50,577,0.44,100,100
1/8/2019 19:45,0.9,1.8,7.85610723,22.59093868,24.61,20.7,50,577,0.44,100,100
1/8/2019 20:00,0.9,1.8,7.85610723,22.58131529,24.61,20.7,50,577,0.44,100,100
1/8/2019 20:15,0.9,1.8,7.85610723,22.57276118,24.61,20.7,50,577,0.44,100,100
1/8/2019 20:30,0.9,1.8,7.85610723,22.56420706,24.61,20.7,50,577,0.44,100,100
1/8/2019 20:45,0.9,1.8,7.85610723,22.55565294,24.61,20.7,50,577,0.44,100,100
1/8/2019 21:00,0.9,1.8,7.85610723,22.54709882,24.61,20.7,50,577,0.44,100,100
1/8/2019 21:15,0.9,1.8,7.85610723,22.53854471,24.61,20.7,50,577,0.44,100,100
1/8/2019 21:30,0.9,1.8,7.85610723,22.52999059,24.61,20.7,50,577,0.44,100,100
1/8/2019 21:45,0.9,1.8,7.85610723,22.52143647,24.61,20.7,50,577,0.44,100,100
1/8/2019 22:00,0.9,1.8,7.85610723,22.51288235,24.61,20.7,50,577,0.44,100,100
1/8/2019 22:15,0.9,1.8,7.85610723,22.50432824,24.61,20.7,50,577,0.44,100,100
1/8/2019 22:30,0.9,1.8,7.85610723,22.49577412,24.61,20.7,50,577,0.44,100,100
1/8/2019 22:45,0.9,1.8,7.85610723,22.48722,24.61,20.7,50,577,0.44,100,100
1/8/2019 23:00,0.9,1.8,7.85610723,22.47866588,24.09,20.7,50,577,0.44,100,100
1/8/2019 23:15,0.9,1.8,7.85610723,22.47011176,24.09,20.7,50,577,0.44,100,100
1/8/2019 23:30,0.9,1.8,7.85610723,22.46155765,24.09,20.7,50,577,0.44,100,100
1/8/2019 23:45,0.9,1.8,7.85610723,22.45300353,24.09,20.7,50,577,0.44,100,100
1/9/2019 0:00,0.9,1.8,7.85610723,22.44444941,24.09,20.7,50,577,0.44,100,100
1/9/2019 0:15,0.9,1.8,7.85610723,22.43482603,24.09,20.7,50,577,0.44,100,100
1/9/2019 0:30,0.9,1.8,7.85610723,22.42520265,24.09,20.7,50,577,0.44,100,100
1/9/2019 0:45,0.9,1.8,7.85610723,22.41557926,24.09,20.7,50,577,0.44,100,100
1/9/2019 1:00,0.9,1.8,7.85610723,22.40595588,24.09,20.7,50,577,0.44,100,100
1/9/2019 1:15,0.9,1.8,7.85610723,22.3963325,24.09,20.7,50,577,0.44,100,100
1/9/2019 1:30,0.9,1.8,7.85610723,22.38670912,24.09,20.7,50,577,0.44,100,100
1/9/2019 1:45,0.9,1.8,7.85610723,22.37708574,24.09,20.7,50,577,0.44,100,100
1/9/2019 2:00,0.9,1.8,7.85610723,22.36746235,24.09,20.7,50,577,0.44,100,100
1/9/2019 2:15,0.9,1.8,7.85610723,22.35783897,24.09,20.7,50,577,0.44,100,100
1/9/2019 2:30,0.9,1.8,7.85610723,22.34821559,24.09,20.7,50,577,0.44,100,100
1/9/2019 2:45,0.9,1.8,7.85610723,22.33859221,24.09,20.7,50,577,0.44,100,100
1/9/2019 3:00,0.9,1.8,7.85610723,22.32896882,24.09,20.7,50,577,0.44,100,100
1/9/2019 3:15,0.9,1.8,7.85610723,22.31934544,24.09,20.7,50,577,0.44,100,100
1/9/2019 3:30,0.9,1.8,7.85610723,22.30972206,24.09,20.7,50,577,0.44,100,100
1/9/2019 3:45,0.9,1.8,7.85610723,22.30009868,24.09,20.7,50,577,0.44,100,100
1/9/2019 4:00,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 4:15,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 4:30,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 4:45,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 5:00,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 5:15,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 5:30,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 5:45,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 6:00,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 6:15,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 6:30,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 6:45,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 7:00,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 7:15,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 7:30,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 7:45,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 8:00,0.9,1.8,7.85610723,22.29047529,24.09,20.7,50,577,0.44,100,100
1/9/2019 8:15,0.9,1.8,7.85610723,22.28138654,24.09,20.7,50,577,0.44,100,100
1/9/2019 8:30,0.9,1.8,7.85610723,22.27229779,24.09,20.7,50,577,0.44,100,100
1/9/2019 8:45,0.9,1.8,7.85610723,22.26320904,24.09,20.7,50,577,0.44,100,100
1/9/2019 9:00,0.9,1.8,7.85610723,22.25412029,24.09,20.7,50,577,0.44,100,100
1/9/2019 9:15,0.9,1.8,7.85610723,22.24503154,24.09,20.7,50,577,0.44,100,100
1/9/2019 9:30,0.9,1.8,7.85610723,22.23594279,24.09,20.7,50,577,0.44,100,100
1/9/2019 9:45,0.9,1.8,7.85610723,22.22685404,24.09,20.7,50,577,0.44,100,100
1/9/2019 10:00,0.9,1.8,7.85610723,22.21776529,24.09,20.7,50,577,0.44,100,100
1/9/2019 10:15,0.9,1.8,7.85610723,22.20867654,24.09,20.7,50,577,0.44,100,100
1/9/2019 10:30,0.9,1.8,7.85610723,22.19958779,24.09,20.7,50,577,0.44,100,100
1/9/2019 10:45,0.9,1.8,7.85610723,22.19049904,24.09,20.7,50,577,0.44,100,100
1/9/2019 11:00,0.9,1.8,7.85610723,22.18141029,24.09,20.7,50,577,0.44,100,100
1/9/2019 11:15,0.9,1.8,7.85610723,22.17232154,24.09,20.7,50,577,0.44,100,100
1/9/2019 11:30,0.9,1.8,7.85610723,22.16323279,24.09,20.7,50,577,0.44,100,100
1/9/2019 11:45,0.9,1.8,7.85610723,22.15414404,24.09,20.7,50,577,0.44,100,100
1/9/2019 12:00,0.9,1.8,7.85610723,22.14505529,24.09,20.7,50,577,0.44,100,100
1/9/2019 12:15,0.9,1.8,7.85610723,22.1418475,24.09,20.7,50,577,0.44,100,100
1/9/2019 12:30,0.9,1.8,7.85610723,22.13863971,24.09,20.7,50,577,0.44,100,100
1/9/2019 12:45,0.9,1.8,7.85610723,22.13543191,24.09,20.7,50,577,0.44,100,100
1/9/2019 13:00,0.9,1.8,7.85610723,22.13222412,24.09,20.7,50,577,0.44,100,100
1/9/2019 13:15,0.9,1.8,7.85610723,22.12901632,24.09,20.7,50,577,0.44,100,100
1/9/2019 13:30,0.9,1.8,7.85610723,22.12580853,24.09,20.7,50,577,0.44,100,100
1/9/2019 13:45,0.9,1.8,7.85610723,22.12260074,24.09,20.7,50,577,0.44,100,100
1/9/2019 14:00,0.9,1.8,7.85610723,22.11939294,24.09,20.7,50,577,0.44,100,100
1/9/2019 14:15,0.9,1.8,7.85610723,22.11618515,24.09,20.7,50,577,0.44,100,100
1/9/2019 14:30,0.9,1.8,7.85610723,22.11297735,24.09,20.7,50,577,0.44,100,100
1/9/2019 14:45,0.9,1.8,7.85610723,22.10976956,24.09,20.7,50,577,0.44,100,100
1/9/2019 15:00,0.9,1.8,7.85610723,22.10656176,24.09,20.7,50,577,0.44,100,100
1/9/2019 15:15,0.9,1.8,7.85610723,22.10335397,24.09,20.7,50,577,0.44,100,100
1/9/2019 15:30,0.9,1.8,7.85610723,22.10014618,24.09,20.7,50,577,0.44,100,100
1/9/2019 15:45,0.9,1.8,7.85610723,22.09693838,24.09,20.7,50,577,0.44,100,100
1/9/2019 16:00,0.9,1.8,7.85610723,22.09373059,24.09,20.7,50,577,0.44,100,100
1/9/2019 16:15,0.9,1.8,7.85610723,22.09105743,24.09,20.7,50,577,0.44,100,100
1/9/2019 16:30,0.9,1.8,7.85610723,22.08838426,24.09,20.7,50,577,0.44,100,100
1/9/2019 16:45,0.9,1.8,7.85610723,22.0857111,24.09,20.7,50,577,0.44,100,100
1/9/2019 17:00,0.9,1.8,7.85610723,22.08303794,24.09,20.7,50,577,0.44,100,100
1/9/2019 17:15,0.9,1.8,7.85610723,22.08036478,24.09,20.7,50,577,0.44,100,100
1/9/2019 17:30,0.9,1.8,7.85610723,22.07769162,24.09,20.7,50,577,0.44,100,100
1/9/2019 17:45,0.9,1.8,7.85610723,22.07501846,24.09,20.7,50,577,0.44,100,100
1/9/2019 18:00,0.9,1.8,7.85610723,22.07234529,24.09,20.7,50,577,0.44,100,100
1/9/2019 18:15,0.9,1.8,7.85610723,22.06967213,24.09,20.7,50,577,0.44,100,100
1/9/2019 18:30,0.9,1.8,7.85610723,22.06699897,24.09,20.7,50,577,0.44,100,100
1/9/2019 18:45,0.9,1.8,7.85610723,22.06432581,24.09,20.7,50,577,0.44,100,100
1/9/2019 19:00,0.9,1.8,7.85610723,22.06165265,24.09,20.7,50,577,0.44,100,100
1/9/2019 19:15,0.9,1.8,7.85610723,22.05897949,24.09,20.7,50,577,0.44,100,100
1/9/2019 19:30,0.9,1.8,7.85610723,22.05630632,24.09,20.7,50,577,0.44,100,100
1/9/2019 19:45,0.9,1.8,7.85610723,22.05363316,24.09,20.7,50,577,0.44,100,100
1/9/2019 20:00,0.9,1.8,7.85610723,22.05096,24.09,20.7,50,577,0.44,100,100
1/9/2019 20:15,0.9,1.8,7.856133571,22.04828684,24.09,20.7,50,577,0.44,100,100
1/9/2019 20:30,0.9,1.8,7.856159911,22.04561368,24.09,20.7,50,577,0.44,100,100
1/9/2019 20:45,0.9,1.8,7.856186252,22.04294051,24.09,20.7,50,577,0.44,100,100
1/9/2019 21:00,0.9,1.8,7.856212592,22.04026735,24.09,20.7,50,577,0.44,100,100
1/9/2019 21:15,0.9,1.8,7.856238932,22.03759419,24.09,20.7,50,577,0.44,100,100
1/9/2019 21:30,0.9,1.8,7.856265273,22.03492103,24.09,20.7,50,577,0.44,100,100
1/9/2019 21:45,0.9,1.8,7.856291613,22.03224787,24.09,20.7,50,577,0.44,100,100
1/9/2019 22:00,0.9,1.8,7.856317954,22.02957471,24.09,20.7,50,577,0.44,100,100
1/9/2019 22:15,0.9,1.8,7.856344294,22.02690154,24.09,20.7,50,577,0.44,100,100
1/9/2019 22:30,0.9,1.8,7.856370634,22.02422838,24.09,20.7,50,577,0.44,100,100
1/9/2019 22:45,0.9,1.8,7.856396975,22.02155522,24.09,20.7,50,577,0.44,100,100
1/9/2019 23:00,0.9,1.8,7.856423315,22.01888206,24.09,20.7,50,577,0.44,100,100
1/9/2019 23:15,0.9,1.8,7.856449656,22.0162089,24.09,20.7,50,577,0.44,100,100
1/9/2019 23:30,0.9,1.8,7.856475996,22.01353574,24.09,20.7,50,577,0.44,100,100
1/9/2019 23:45,0.9,1.8,7.856502336,22.01086257,24.09,20.7,50,577,0.44,100,100
1/10/2019 0:00,0.9,1.8,7.856528677,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 0:15,0.9,1.8,7.856581358,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 0:30,0.9,1.8,7.856634038,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 0:45,0.9,1.8,7.856686719,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 1:00,0.9,1.8,7.8567394,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 1:15,0.9,1.8,7.856792081,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 1:30,0.9,1.8,7.856844762,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 1:45,0.9,1.8,7.856897442,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 2:00,0.9,1.8,7.856950123,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 2:15,0.9,1.8,7.857002804,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 2:30,0.9,1.8,7.857055485,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 2:45,0.9,1.8,7.857108166,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 3:00,0.9,1.8,7.857160847,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 3:15,0.9,1.8,7.857213527,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 3:30,0.9,1.8,7.857266208,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 3:45,0.9,1.8,7.857318889,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 4:00,0.9,1.8,7.85737157,22.00818941,24.09,20.7,50,577,0.44,100,100
1/10/2019 4:15,0.9,1.8,7.85739791,22.00551625,24.09,20.7,50,577,0.44,100,100
1/10/2019 4:30,0.9,1.8,7.857424251,22.00284309,24.09,20.7,50,577,0.44,100,100
1/10/2019 4:45,0.9,1.8,7.857450591,22.00016993,24.09,20.7,50,577,0.44,100,100
1/10/2019 5:00,0.9,1.8,7.857476931,21.99749676,24.09,20.7,50,577,0.44,100,100
1/10/2019 5:15,0.9,1.8,7.857503272,21.9948236,24.09,20.7,50,577,0.44,100,100
1/10/2019 5:30,0.9,1.8,7.857529612,21.99215044,24.09,20.7,50,577,0.44,100,100
1/10/2019 5:45,0.9,1.8,7.857555953,21.98947728,24.09,20.7,50,577,0.44,100,100
