time,power,energy_cashflow,energy_marginal_costs,unit,capacity_pos_cashflow,capacity_neg_cashflow,total_costs,simulation
2019-01-03 15:00:00,40,0,0,Wind onshore,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,40,0,0,Wind onshore,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,40,0,0,Wind onshore,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,10,0,0,Wind offshore,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,10,0,0,Wind offshore,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,10,0,0,Wind offshore,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,10,0,0,Wind offshore,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,10,0,0,Wind offshore,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,50,0,0,Solar,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,50,0,0,Solar,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,50,0,0,Solar,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,50,0,0,Solar,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,50,0,0,Solar,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,30,0,0,Hydro,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,30,0,0,Hydro,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,30,0,0,Hydro,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,30,0,0,Hydro,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,30,0,0,Hydro,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,50,50400,300,Biomass,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,50,50400,300,Biomass,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,50,50400,300,Biomass,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,50,50400,300,Biomass,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,50,50400,300,Biomass,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,40,0,0,Wind onshore,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,40,0,0,Wind onshore,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,40,0,0,Wind onshore,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,40,0,0,Wind onshore,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,40,0,0,Wind onshore,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,10,0,0,Wind offshore,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,10,0,0,Wind offshore,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,10,0,0,Wind offshore,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,10,0,0,Wind offshore,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,10,0,0,Wind offshore,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,50,0,0,Solar,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,50,0,0,Solar,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,50,0,0,Solar,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,50,0,0,Solar,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,50,0,0,Solar,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,30,0,0,Hydro,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,30,0,0,Hydro,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,30,0,0,Hydro,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,30,0,0,Hydro,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,30,0,0,Hydro,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,50,50400,300,Biomass,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,50,50400,300,Biomass,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,50,50400,300,Biomass,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,50,50400,300,Biomass,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,50,50400,300,Biomass,,,0,experiment_cement_plant_case
2019-01-02 20:00:00,100,4.3952e+05,2545.2,KKW PHILIPPSBURG 2,,,5090.3,experiment_cement_plant_case
2019-01-02 21:00:00,100,4.3952e+05,2545.2,KKW PHILIPPSBURG 2,,,5090.3,experiment_cement_plant_case
2019-01-02 22:00:00,100,4.3952e+05,2545.2,KKW PHILIPPSBURG 2,,,5090.3,experiment_cement_plant_case
2019-01-02 23:00:00,100,4.3952e+05,2545.2,KKW PHILIPPSBURG 2,,,5090.3,experiment_cement_plant_case
2019-01-03 00:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 01:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 02:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 03:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 04:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 05:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 06:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 07:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 08:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 09:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 10:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 11:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 12:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 18:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 19:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-03 20:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,0,experiment_cement_plant_case
2019-01-02 20:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-02 21:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-02 22:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-02 23:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 00:00:00,100,3e+05,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 01:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 02:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 03:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 04:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 05:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 06:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 07:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 08:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 09:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 10:00:00,100,11939,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 11:00:00,100,3e+05,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 12:00:00,100,3e+05,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 13:00:00,100,3e+05,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 14:00:00,100,3e+05,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 15:00:00,100,3e+05,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 16:00:00,100,3e+05,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 17:00:00,100,3e+05,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 18:00:00,100,3e+05,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 19:00:00,100,3e+05,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 20:00:00,100,3e+05,6484.5,Reserve unit 4,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-02 20:00:00,28.433,3394.6,3394.6,Reserve unit 1,23878,0,3394.6,experiment_cement_plant_case
2019-01-02 21:00:00,61.956,7397,7397,Reserve unit 1,23878,44014,7397,experiment_cement_plant_case
2019-01-02 22:00:00,100,11939,11939,Reserve unit 1,23878,44014,11939,experiment_cement_plant_case
2019-01-02 23:00:00,100,11939,11939,Reserve unit 1,23878,44014,11939,experiment_cement_plant_case
2019-01-03 00:00:00,100,3e+05,11939,Reserve unit 1,23878,44014,11939,experiment_cement_plant_case
2019-01-03 01:00:00,100,11939,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 02:00:00,100,11939,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 03:00:00,100,11939,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 04:00:00,100,11939,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 05:00:00,100,11939,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 06:00:00,100,11939,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 07:00:00,100,11939,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 08:00:00,100,11939,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 09:00:00,100,11939,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 10:00:00,100,11939,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 11:00:00,100,3e+05,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 12:00:00,100,3e+05,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 13:00:00,100,3e+05,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 14:00:00,100,3e+05,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 15:00:00,100,3e+05,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 16:00:00,100,3e+05,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 17:00:00,100,3e+05,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 18:00:00,100,3e+05,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 19:00:00,100,3e+05,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-03 20:00:00,100,3e+05,11939,Reserve unit 1,0,2.149e+05,11939,experiment_cement_plant_case
2019-01-02 20:00:00,100,11939,9211.8,Reserve unit 2,18424,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-02 21:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-02 22:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-02 23:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 00:00:00,100,3e+05,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 01:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 02:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 03:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 04:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 05:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 06:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 07:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 08:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 09:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 10:00:00,100,11939,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 11:00:00,100,3e+05,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 12:00:00,100,3e+05,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 13:00:00,100,3e+05,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 14:00:00,100,3e+05,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 15:00:00,100,3e+05,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 16:00:00,100,3e+05,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 17:00:00,100,3e+05,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 18:00:00,100,3e+05,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 19:00:00,100,3e+05,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-03 20:00:00,100,3e+05,9211.8,Reserve unit 2,0,1.6581e+05,9211.8,experiment_cement_plant_case
2019-01-02 20:00:00,100,4.3952e+05,2545.2,KKW ISAR 2,,,5090.3,experiment_cement_plant_case
2019-01-02 21:00:00,100,4.3952e+05,2545.2,KKW ISAR 2,,,5090.3,experiment_cement_plant_case
2019-01-02 22:00:00,100,4.3952e+05,2545.2,KKW ISAR 2,,,5090.3,experiment_cement_plant_case
2019-01-02 23:00:00,100,4.3952e+05,2545.2,KKW ISAR 2,,,5090.3,experiment_cement_plant_case
2019-01-03 00:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 01:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 02:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 03:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 04:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 05:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 06:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 07:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 08:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 09:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 10:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 11:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 12:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 18:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 19:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-03 20:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,0,experiment_cement_plant_case
2019-01-02 20:00:00,100,4.3952e+05,2545.2,KKW BROKDORF,,,5090.3,experiment_cement_plant_case
2019-01-02 21:00:00,100,4.3952e+05,2545.2,KKW BROKDORF,,,5090.3,experiment_cement_plant_case
2019-01-02 22:00:00,100,4.3952e+05,2545.2,KKW BROKDORF,,,5090.3,experiment_cement_plant_case
2019-01-02 23:00:00,100,4.3952e+05,2545.2,KKW BROKDORF,,,5090.3,experiment_cement_plant_case
2019-01-03 00:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 01:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 02:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 03:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 04:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 05:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 06:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 07:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 08:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 09:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 10:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 11:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 12:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 13:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 14:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 15:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 16:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 17:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 18:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 19:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-03 20:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,0,experiment_cement_plant_case
2019-01-02 20:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-02 21:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-02 22:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-02 23:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 00:00:00,100,3e+05,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 01:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 02:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 03:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 04:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 05:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 06:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 07:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 08:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 09:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 10:00:00,100,11939,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 11:00:00,100,3e+05,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 12:00:00,100,3e+05,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 13:00:00,100,3e+05,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 14:00:00,100,3e+05,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 15:00:00,100,3e+05,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 16:00:00,100,3e+05,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 17:00:00,100,3e+05,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 18:00:00,100,3e+05,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 19:00:00,100,3e+05,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-03 20:00:00,100,3e+05,6484.5,Reserve unit 3,0,1.1672e+05,6484.5,experiment_cement_plant_case
2019-01-02 20:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-02 21:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-02 22:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-02 23:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 00:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 01:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 02:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 03:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 04:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 05:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 06:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 07:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 08:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 09:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 10:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 11:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 12:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 13:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 14:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 15:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 16:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 17:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 18:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 19:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-03 20:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-02 20:00:00,-371.35,-2.0967e+06,2.5541e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-02 21:00:00,-389.98,-2.099e+06,2.6099e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-02 22:00:00,-412.72,-2.1013e+06,2.6695e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-02 23:00:00,-438.02,-2.0989e+06,2.6088e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 00:00:00,-464.14,-2.0048e+06,1.3924e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 01:00:00,-489.3,-2.0535e+06,1.4679e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 02:00:00,-511.75,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 03:00:00,-529.97,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 04:00:00,-542.7,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 05:00:00,-549.07,-2.0548e+06,1.5e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 06:00:00,-548.64,-2.0548e+06,1.5e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 07:00:00,-541.45,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 08:00:00,-527.97,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 09:00:00,-509.15,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 10:00:00,-486.27,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 11:00:00,-460.9,-1.9951e+06,1.3827e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-03 12:00:00,-434.78,-1.9167e+06,1.3043e+06,demand_EOM1,,,,experiment_cement_plant_case
