,power,unit,simulation
2019-02-23 12:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 13:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 14:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 15:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 16:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 17:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 18:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-23 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 21:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 22:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 23:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-23 00:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 01:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 02:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 03:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 04:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 05:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 06:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 07:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 08:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 09:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 10:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 11:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 12:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 13:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-23 00:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 01:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 02:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 03:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 04:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 05:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 06:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 07:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 08:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 09:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 10:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 11:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 12:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 13:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 14:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 15:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 16:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 17:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 18:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 19:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 20:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 21:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 22:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 23:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-23 00:00:00,-2579.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 01:00:00,-2492.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 02:00:00,-2429.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 03:00:00,-2426.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 04:00:00,-2431.1,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 05:00:00,-2444.6499999999996,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 06:00:00,-2500.55,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 07:00:00,-2627.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 08:00:00,-2827.75,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 09:00:00,-2954.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 10:00:00,-2994.1,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 11:00:00,-3006.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 12:00:00,-2939.6000000000004,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 13:00:00,-2846.3999999999996,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 14:00:00,-2765.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 15:00:00,-2704.4,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 16:00:00,-2695.05,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 17:00:00,-2808.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 18:00:00,-3027.55,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 19:00:00,-2988.0,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 20:00:00,-2830.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 21:00:00,-2716.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 22:00:00,-2656.4,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-23 23:00:00,-2505.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 00:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 01:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 02:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 03:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 04:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 05:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 06:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 07:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 08:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 09:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 10:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 11:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 12:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 13:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 14:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 15:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 16:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 17:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 18:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-24 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 21:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 22:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 23:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-24 00:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 01:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 02:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 03:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 04:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 05:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 06:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 07:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 08:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 09:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 10:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 11:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 12:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 13:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 00:00:00,-2339.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 01:00:00,-2233.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 02:00:00,-2196.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 03:00:00,-2184.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 04:00:00,-2196.1,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 05:00:00,-2172.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 06:00:00,-2159.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 07:00:00,-2235.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 08:00:00,-2401.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 09:00:00,-2543.65,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 10:00:00,-2627.75,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 11:00:00,-2701.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 12:00:00,-2652.75,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 13:00:00,-2552.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 14:00:00,-2487.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 15:00:00,-2443.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 16:00:00,-2448.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 17:00:00,-2595.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 18:00:00,-2868.65,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 19:00:00,-2844.1,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 20:00:00,-2724.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 21:00:00,-2634.65,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 22:00:00,-2617.8,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-24 23:00:00,-2465.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 00:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 01:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 02:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 03:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 04:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 05:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 06:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 07:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 08:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 09:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 10:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 11:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 12:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 13:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 14:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 15:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 16:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 17:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 18:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-25 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 21:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 22:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 23:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-25 00:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 01:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 02:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 03:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 04:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 05:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 06:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 07:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 08:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 09:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 10:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 11:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 12:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 13:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-25 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-24 00:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 01:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 02:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 03:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 04:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 05:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 06:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 07:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 08:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 09:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 10:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 11:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 12:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 13:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 14:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 15:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 16:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 17:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 18:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 19:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 20:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 21:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 22:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-24 23:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 00:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 01:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 02:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 03:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 04:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 05:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 06:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 07:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 08:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 09:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 10:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 11:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 12:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 13:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 14:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 15:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 16:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 17:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 18:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 19:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 20:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
