datetime,cooling_demand,heating_demand
1/10/2019 12:45,32,0
1/10/2019 13:00,33,0
1/10/2019 13:15,34,0
1/10/2019 13:30,35,0
1/10/2019 13:45,36,0
1/10/2019 14:00,37,0
1/10/2019 14:15,38,0
1/10/2019 14:30,39,0
1/10/2019 14:45,40,0
1/10/2019 15:00,41,0
1/10/2019 15:15,40,0
1/10/2019 15:30,39,0
1/10/2019 15:45,39,0
1/10/2019 16:00,38.6,0
1/10/2019 16:15,38.2,0
1/10/2019 16:30,37.8,0
1/10/2019 16:45,37.4,0
1/10/2019 17:00,37,0
1/10/2019 17:15,36.6,0
1/10/2019 17:30,36.2,0
1/10/2019 17:45,35.8,0
1/10/2019 18:00,35.4,0
1/10/2019 18:15,35,0
1/10/2019 18:30,34.6,0
1/10/2019 18:45,34.2,0
1/10/2019 19:00,33.8,0
1/10/2019 19:15,33.4,0
1/10/2019 19:30,33,0
1/10/2019 19:45,32.6,0
1/10/2019 20:00,9,0
1/10/2019 20:15,10,0
1/10/2019 20:30,11,0
1/10/2019 20:45,12,0
1/10/2019 21:00,13,0
1/10/2019 21:15,14,0
1/10/2019 21:30,15,0
1/10/2019 21:45,16,0
1/10/2019 22:00,17,0
1/10/2019 22:15,18,0
1/10/2019 22:30,19,0
1/10/2019 22:45,20,0
1/10/2019 23:00,21,0
1/10/2019 23:15,22,0
1/10/2019 23:30,23,0
1/10/2019 23:45,24,0
1/11/2019 0:00,0,20
1/11/2019 0:15,0,21
1/11/2019 0:30,0,22
1/11/2019 0:45,0,23
1/11/2019 1:00,0,24
1/11/2019 1:15,0,25
1/11/2019 1:30,0,26
1/11/2019 1:45,0,27
1/11/2019 2:00,0,28
1/11/2019 2:15,0,29
1/11/2019 2:30,0,30
1/11/2019 2:45,0,31
1/11/2019 3:00,0,32
1/11/2019 3:15,0,33
1/11/2019 3:30,0,34
1/11/2019 3:45,0,35
1/11/2019 4:00,0,36
1/11/2019 4:15,0,37
1/11/2019 4:30,0,38
1/11/2019 4:45,0,39
1/11/2019 5:00,0,40
1/11/2019 5:15,0,41
1/11/2019 5:30,0,42
1/11/2019 5:45,0,43
1/11/2019 6:00,0,44
1/11/2019 6:15,0,45
1/11/2019 6:30,0,46
1/11/2019 6:45,0,47
1/11/2019 7:00,0,48
1/11/2019 7:15,0,49
1/11/2019 7:30,0,50
1/11/2019 7:45,0,51
1/11/2019 8:00,0,52
1/11/2019 8:15,0,53
1/11/2019 8:30,15,0
1/11/2019 8:45,16,0
1/11/2019 9:00,17,0
1/11/2019 9:15,18,0
1/11/2019 9:30,19,0
1/11/2019 9:45,20,0
1/11/2019 10:00,21,0
1/11/2019 10:15,22,0
1/11/2019 10:30,23,0
1/11/2019 10:45,24,0
1/11/2019 11:00,25,0
1/11/2019 11:15,26,0
1/11/2019 11:30,27,0
1/11/2019 11:45,28,0
1/11/2019 12:00,29,0
1/11/2019 12:15,30,0
1/11/2019 12:30,31,0
1/11/2019 12:45,32,0
1/11/2019 13:00,33,0
1/11/2019 13:15,34,0
1/11/2019 13:30,35,0
1/11/2019 13:45,36,0
1/11/2019 14:00,37,0
1/11/2019 14:15,38,0
1/11/2019 14:30,39,0
1/11/2019 14:45,40,0
1/11/2019 15:00,41,0
1/11/2019 15:15,40,0
1/11/2019 15:30,39,0
1/11/2019 15:45,39,0
1/11/2019 16:00,38.6,0
1/11/2019 16:15,38.2,0
1/11/2019 16:30,37.8,0
1/11/2019 16:45,37.4,0
1/11/2019 17:00,37,0
1/11/2019 17:15,36.6,0
1/11/2019 17:30,36.2,0
1/11/2019 17:45,35.8,0
1/11/2019 18:00,35.4,0
1/11/2019 18:15,35,0
1/11/2019 18:30,34.6,0
1/11/2019 18:45,34.2,0
1/11/2019 19:00,33.8,0
1/11/2019 19:15,33.4,0
1/11/2019 19:30,33,0
1/11/2019 19:45,32.6,0
1/11/2019 20:00,9,0
1/11/2019 20:15,10,0
1/11/2019 20:30,11,0
1/11/2019 20:45,12,0
1/11/2019 21:00,13,0
1/11/2019 21:15,14,0
1/11/2019 21:30,15,0
1/11/2019 21:45,16,0
1/11/2019 22:00,17,0
1/11/2019 22:15,18,0
1/11/2019 22:30,19,0
1/11/2019 22:45,20,0
1/11/2019 23:00,21,0
1/11/2019 23:15,22,0
1/11/2019 23:30,23,0
1/11/2019 23:45,24,0
1/12/2019 0:00,0,20
1/12/2019 0:15,0,21
1/12/2019 0:30,0,22
1/12/2019 0:45,0,23
1/12/2019 1:00,0,24
1/12/2019 1:15,0,25
1/12/2019 1:30,0,26
1/12/2019 1:45,0,27
1/12/2019 2:00,0,28
1/12/2019 2:15,0,29
1/12/2019 2:30,0,30
1/12/2019 2:45,0,31
1/12/2019 3:00,0,32
1/12/2019 3:15,0,33
1/12/2019 3:30,0,34
1/12/2019 3:45,0,35
1/12/2019 4:00,0,36
1/12/2019 4:15,0,37
1/12/2019 4:30,0,38
1/12/2019 4:45,0,39
1/12/2019 5:00,0,40
1/12/2019 5:15,0,41
1/12/2019 5:30,0,42
1/12/2019 5:45,0,43
1/12/2019 6:00,0,44
1/12/2019 6:15,0,45
1/12/2019 6:30,0,46
1/12/2019 6:45,0,47
1/12/2019 7:00,0,48
1/12/2019 7:15,0,49
1/12/2019 7:30,0,50
1/12/2019 7:45,0,51
1/12/2019 8:00,0,52
1/12/2019 8:15,0,53
1/12/2019 8:30,15,0
1/12/2019 8:45,16,0
1/12/2019 9:00,17,0
1/12/2019 9:15,18,0
1/12/2019 9:30,19,0
1/12/2019 9:45,20,0
1/12/2019 10:00,21,0
1/12/2019 10:15,22,0
1/12/2019 10:30,23,0
1/12/2019 10:45,24,0
1/12/2019 11:00,25,0
1/12/2019 11:15,26,0
1/12/2019 11:30,27,0
1/12/2019 11:45,28,0
1/12/2019 12:00,29,0
1/12/2019 12:15,30,0
1/12/2019 12:30,31,0
1/12/2019 12:45,32,0
1/12/2019 13:00,33,0
1/12/2019 13:15,34,0
1/12/2019 13:30,35,0
1/12/2019 13:45,36,0
1/12/2019 14:00,37,0
1/12/2019 14:15,38,0
1/12/2019 14:30,39,0
1/12/2019 14:45,40,0
1/12/2019 15:00,41,0
1/12/2019 15:15,40,0
1/12/2019 15:30,39,0
1/12/2019 15:45,39,0
1/12/2019 16:00,38.6,0
1/12/2019 16:15,38.2,0
1/12/2019 16:30,37.8,0
1/12/2019 16:45,37.4,0
1/12/2019 17:00,37,0
1/12/2019 17:15,36.6,0
1/12/2019 17:30,36.2,0
1/12/2019 17:45,35.8,0
1/12/2019 18:00,35.4,0
1/12/2019 18:15,35,0
1/12/2019 18:30,34.6,0
1/12/2019 18:45,34.2,0
1/12/2019 19:00,33.8,0
1/12/2019 19:15,33.4,0
1/12/2019 19:30,33,0
1/12/2019 19:45,32.6,0
1/12/2019 20:00,9,0
1/12/2019 20:15,10,0
1/12/2019 20:30,11,0
1/12/2019 20:45,12,0
1/12/2019 21:00,13,0
1/12/2019 21:15,14,0
1/12/2019 21:30,15,0
1/12/2019 21:45,16,0
1/12/2019 22:00,17,0
1/12/2019 22:15,18,0
1/12/2019 22:30,19,0
1/12/2019 22:45,20,0
1/12/2019 23:00,21,0
1/12/2019 23:15,22,0
1/12/2019 23:30,23,0
1/12/2019 23:45,24,0
1/13/2019 0:00,0,20
1/13/2019 0:15,0,21
1/13/2019 0:30,0,22
1/13/2019 0:45,0,23
1/13/2019 1:00,0,24
1/13/2019 1:15,0,25
1/13/2019 1:30,0,26
1/13/2019 1:45,0,27
1/13/2019 2:00,0,28
1/13/2019 2:15,0,29
1/13/2019 2:30,0,30
1/13/2019 2:45,0,31
1/13/2019 3:00,0,32
1/13/2019 3:15,0,33
1/13/2019 3:30,0,34
1/13/2019 3:45,0,35
1/13/2019 4:00,0,36
1/13/2019 4:15,0,37
1/13/2019 4:30,0,38
1/13/2019 4:45,0,39
1/13/2019 5:00,0,40
1/13/2019 5:15,0,41
1/13/2019 5:30,0,42
1/13/2019 5:45,0,43
1/13/2019 6:00,0,44
1/13/2019 6:15,0,45
1/13/2019 6:30,0,46
1/13/2019 6:45,0,47
1/13/2019 7:00,0,48
1/13/2019 7:15,0,49
1/13/2019 7:30,0,50
1/13/2019 7:45,0,51
1/13/2019 8:00,0,52
1/13/2019 8:15,0,53
1/13/2019 8:30,15,0
1/13/2019 8:45,16,0
1/13/2019 9:00,17,0
1/13/2019 9:15,18,0
1/13/2019 9:30,19,0
1/13/2019 9:45,20,0
1/13/2019 10:00,21,0
1/13/2019 10:15,22,0
1/13/2019 10:30,23,0
1/13/2019 10:45,24,0
1/13/2019 11:00,25,0
1/13/2019 11:15,26,0
1/13/2019 11:30,27,0
1/13/2019 11:45,28,0
1/13/2019 12:00,29,0
1/13/2019 12:15,30,0
1/13/2019 12:30,31,0
1/13/2019 12:45,32,0
1/13/2019 13:00,33,0
1/13/2019 13:15,34,0
1/13/2019 13:30,35,0
1/13/2019 13:45,36,0
1/13/2019 14:00,37,0
1/13/2019 14:15,38,0
1/13/2019 14:30,39,0
1/13/2019 14:45,40,0
1/13/2019 15:00,41,0
1/13/2019 15:15,40,0
1/13/2019 15:30,39,0
1/13/2019 15:45,39,0
1/13/2019 16:00,38.6,0
1/13/2019 16:15,38.2,0
1/13/2019 16:30,37.8,0
1/13/2019 16:45,37.4,0
1/13/2019 17:00,37,0
1/13/2019 17:15,36.6,0
1/13/2019 17:30,36.2,0
1/13/2019 17:45,35.8,0
1/13/2019 18:00,35.4,0
1/13/2019 18:15,35,0
1/13/2019 18:30,34.6,0
1/13/2019 18:45,34.2,0
1/13/2019 19:00,33.8,0
1/13/2019 19:15,33.4,0
1/13/2019 19:30,33,0
1/13/2019 19:45,32.6,0
1/13/2019 20:00,9,0
1/13/2019 20:15,10,0
1/13/2019 20:30,11,0
1/13/2019 20:45,12,0
1/13/2019 21:00,13,0
1/13/2019 21:15,14,0
1/13/2019 21:30,15,0
1/13/2019 21:45,16,0
1/13/2019 22:00,17,0
1/13/2019 22:15,18,0
1/13/2019 22:30,19,0
1/13/2019 22:45,20,0
1/13/2019 23:00,21,0
1/13/2019 23:15,22,0
1/13/2019 23:30,23,0
1/13/2019 23:45,24,0
1/14/2019 0:00,0,20
1/14/2019 0:15,0,21
1/14/2019 0:30,0,22
1/14/2019 0:45,0,23
1/14/2019 1:00,0,24
1/14/2019 1:15,0,25
1/14/2019 1:30,0,26
1/14/2019 1:45,0,27
1/14/2019 2:00,0,28
1/14/2019 2:15,0,29
1/14/2019 2:30,0,30
1/14/2019 2:45,0,31
1/14/2019 3:00,0,32
1/14/2019 3:15,0,33
1/14/2019 3:30,0,34
1/14/2019 3:45,0,35
1/14/2019 4:00,0,36
1/14/2019 4:15,0,37
1/14/2019 4:30,0,38
1/14/2019 4:45,0,39
1/14/2019 5:00,0,40
1/14/2019 5:15,0,41
1/14/2019 5:30,0,42
1/14/2019 5:45,0,43
1/14/2019 6:00,0,44
1/14/2019 6:15,0,45
1/14/2019 6:30,0,46
1/14/2019 6:45,0,47
1/14/2019 7:00,0,48
1/14/2019 7:15,0,49
1/14/2019 7:30,0,50
1/14/2019 7:45,0,51
1/14/2019 8:00,0,52
1/14/2019 8:15,0,53
1/14/2019 8:30,15,0
1/14/2019 8:45,16,0
1/14/2019 9:00,17,0
1/14/2019 9:15,18,0
1/14/2019 9:30,19,0
1/14/2019 9:45,20,0
1/14/2019 10:00,21,0
1/14/2019 10:15,22,0
1/14/2019 10:30,23,0
1/14/2019 10:45,24,0
1/14/2019 11:00,25,0
1/14/2019 11:15,26,0
1/14/2019 11:30,27,0
1/14/2019 11:45,28,0
1/14/2019 12:00,29,0
1/14/2019 12:15,30,0
1/14/2019 12:30,31,0
1/14/2019 12:45,32,0
1/14/2019 13:00,33,0
1/14/2019 13:15,34,0
1/14/2019 13:30,35,0
1/14/2019 13:45,36,0
1/14/2019 14:00,37,0
1/14/2019 14:15,38,0
1/14/2019 14:30,39,0
1/14/2019 14:45,40,0
1/14/2019 15:00,41,0
1/14/2019 15:15,40,0
1/14/2019 15:30,39,0
1/14/2019 15:45,39,0
1/14/2019 16:00,38.6,0
1/14/2019 16:15,38.2,0
1/14/2019 16:30,37.8,0
1/14/2019 16:45,37.4,0
1/14/2019 17:00,37,0
1/14/2019 17:15,36.6,0
1/14/2019 17:30,36.2,0
1/14/2019 17:45,35.8,0
1/14/2019 18:00,35.4,0
1/14/2019 18:15,35,0
1/14/2019 18:30,34.6,0
1/14/2019 18:45,34.2,0
1/14/2019 19:00,33.8,0
1/14/2019 19:15,33.4,0
1/14/2019 19:30,33,0
1/14/2019 19:45,32.6,0
1/14/2019 20:00,9,0
1/14/2019 20:15,10,0
1/14/2019 20:30,11,0
1/14/2019 20:45,12,0
1/14/2019 21:00,13,0
1/14/2019 21:15,14,0
1/14/2019 21:30,15,0
1/14/2019 21:45,16,0
1/14/2019 22:00,17,0
1/14/2019 22:15,18,0
1/14/2019 22:30,19,0
1/14/2019 22:45,20,0
1/14/2019 23:00,21,0
1/14/2019 23:15,22,0
1/14/2019 23:30,23,0
1/14/2019 23:45,24,0
1/15/2019 0:00,0,20
1/15/2019 0:15,0,21
1/15/2019 0:30,0,22
1/15/2019 0:45,0,23
1/15/2019 1:00,0,24
1/15/2019 1:15,0,25
1/15/2019 1:30,0,26
1/15/2019 1:45,0,27
1/15/2019 2:00,0,28
1/15/2019 2:15,0,29
1/15/2019 2:30,0,30
1/15/2019 2:45,0,31
1/15/2019 3:00,0,32
1/15/2019 3:15,0,33
1/15/2019 3:30,0,34
1/15/2019 3:45,0,35
1/15/2019 4:00,0,36
1/15/2019 4:15,0,37
1/15/2019 4:30,0,38
1/15/2019 4:45,0,39
1/15/2019 5:00,0,40
1/15/2019 5:15,0,41
1/15/2019 5:30,0,42
1/15/2019 5:45,0,43
1/15/2019 6:00,0,44
1/15/2019 6:15,0,45
1/15/2019 6:30,0,46
1/15/2019 6:45,0,47
1/15/2019 7:00,0,48
1/15/2019 7:15,0,49
1/15/2019 7:30,0,50
1/15/2019 7:45,0,51
1/15/2019 8:00,0,52
1/15/2019 8:15,0,53
1/15/2019 8:30,15,0
1/15/2019 8:45,16,0
1/15/2019 9:00,17,0
1/15/2019 9:15,18,0
1/15/2019 9:30,19,0
1/15/2019 9:45,20,0
1/15/2019 10:00,21,0
1/15/2019 10:15,22,0
1/15/2019 10:30,23,0
1/15/2019 10:45,24,0
1/15/2019 11:00,25,0
1/15/2019 11:15,26,0
1/15/2019 11:30,27,0
1/15/2019 11:45,28,0
1/15/2019 12:00,29,0
1/15/2019 12:15,30,0
1/15/2019 12:30,31,0
1/15/2019 12:45,32,0
1/15/2019 13:00,33,0
1/15/2019 13:15,34,0
1/15/2019 13:30,35,0
1/15/2019 13:45,36,0
1/15/2019 14:00,37,0
1/15/2019 14:15,38,0
1/15/2019 14:30,39,0
1/15/2019 14:45,40,0
1/15/2019 15:00,41,0
1/15/2019 15:15,40,0
1/15/2019 15:30,39,0
1/15/2019 15:45,39,0
1/15/2019 16:00,38.6,0
1/15/2019 16:15,38.2,0
1/15/2019 16:30,37.8,0
1/15/2019 16:45,37.4,0
1/15/2019 17:00,37,0
1/15/2019 17:15,36.6,0
1/15/2019 17:30,36.2,0
1/15/2019 17:45,35.8,0
1/15/2019 18:00,35.4,0
1/15/2019 18:15,35,0
1/15/2019 18:30,34.6,0
1/15/2019 18:45,34.2,0
1/15/2019 19:00,33.8,0
1/15/2019 19:15,33.4,0
1/15/2019 19:30,33,0
1/15/2019 19:45,32.6,0
1/15/2019 20:00,9,0
1/15/2019 20:15,10,0
1/15/2019 20:30,11,0
1/15/2019 20:45,12,0
1/15/2019 21:00,13,0
1/15/2019 21:15,14,0
1/15/2019 21:30,15,0
1/15/2019 21:45,16,0
1/15/2019 22:00,17,0
1/15/2019 22:15,18,0
1/15/2019 22:30,19,0
1/15/2019 22:45,20,0
1/15/2019 23:00,21,0
1/15/2019 23:15,22,0
1/15/2019 23:30,23,0
1/15/2019 23:45,24,0
1/16/2019 0:00,0,20
1/16/2019 0:15,0,21
1/16/2019 0:30,0,22
1/16/2019 0:45,0,23
1/16/2019 1:00,0,24
1/16/2019 1:15,0,25
1/16/2019 1:30,0,26
1/16/2019 1:45,0,27
1/16/2019 2:00,0,28
1/16/2019 2:15,0,29
1/16/2019 2:30,0,30
1/16/2019 2:45,0,31
1/16/2019 3:00,0,32
1/16/2019 3:15,0,33
1/16/2019 3:30,0,34
1/16/2019 3:45,0,35
1/16/2019 4:00,0,36
1/16/2019 4:15,0,37
1/16/2019 4:30,0,38
1/16/2019 4:45,0,39
1/16/2019 5:00,0,40
1/16/2019 5:15,0,41
1/16/2019 5:30,0,42
1/16/2019 5:45,0,43
1/16/2019 6:00,0,44
1/16/2019 6:15,0,45
1/16/2019 6:30,0,46
1/16/2019 6:45,0,47
1/16/2019 7:00,0,48
1/16/2019 7:15,0,49
1/16/2019 7:30,0,50
1/16/2019 7:45,0,51
1/16/2019 8:00,0,52
1/16/2019 8:15,0,53
1/16/2019 8:30,15,0
1/16/2019 8:45,16,0
1/16/2019 9:00,17,0
1/16/2019 9:15,18,0
1/16/2019 9:30,19,0
1/16/2019 9:45,20,0
1/16/2019 10:00,21,0
1/16/2019 10:15,22,0
1/16/2019 10:30,23,0
1/16/2019 10:45,24,0
1/16/2019 11:00,25,0
1/16/2019 11:15,26,0
1/16/2019 11:30,27,0
1/16/2019 11:45,28,0
1/16/2019 12:00,29,0
1/16/2019 12:15,30,0
1/16/2019 12:30,31,0
1/16/2019 12:45,32,0
1/16/2019 13:00,33,0
1/16/2019 13:15,34,0
1/16/2019 13:30,35,0
1/16/2019 13:45,36,0
1/16/2019 14:00,37,0
1/16/2019 14:15,38,0
1/16/2019 14:30,39,0
1/16/2019 14:45,40,0
1/16/2019 15:00,41,0
1/16/2019 15:15,40,0
1/16/2019 15:30,39,0
1/16/2019 15:45,39,0
1/16/2019 16:00,38.6,0
1/16/2019 16:15,38.2,0
1/16/2019 16:30,37.8,0
1/16/2019 16:45,37.4,0
1/16/2019 17:00,37,0
1/16/2019 17:15,36.6,0
1/16/2019 17:30,36.2,0
1/16/2019 17:45,35.8,0
1/16/2019 18:00,35.4,0
1/16/2019 18:15,35,0
1/16/2019 18:30,34.6,0
1/16/2019 18:45,34.2,0
1/16/2019 19:00,33.8,0
1/16/2019 19:15,33.4,0
1/16/2019 19:30,33,0
1/16/2019 19:45,32.6,0
1/16/2019 20:00,9,0
1/16/2019 20:15,10,0
1/16/2019 20:30,11,0
1/16/2019 20:45,12,0
1/16/2019 21:00,13,0
1/16/2019 21:15,14,0
1/16/2019 21:30,15,0
1/16/2019 21:45,16,0
1/16/2019 22:00,17,0
1/16/2019 22:15,18,0
1/16/2019 22:30,19,0
1/16/2019 22:45,20,0
1/16/2019 23:00,21,0
1/16/2019 23:15,22,0
1/16/2019 23:30,23,0
1/16/2019 23:45,24,0
1/17/2019 0:00,0,20
1/17/2019 0:15,0,21
1/17/2019 0:30,0,22
1/17/2019 0:45,0,23
1/17/2019 1:00,0,24
1/17/2019 1:15,0,25
1/17/2019 1:30,0,26
1/17/2019 1:45,0,27
1/17/2019 2:00,0,28
1/17/2019 2:15,0,29
1/17/2019 2:30,0,30
1/17/2019 2:45,0,31
1/17/2019 3:00,0,32
1/17/2019 3:15,0,33
1/17/2019 3:30,0,34
1/17/2019 3:45,0,35
1/17/2019 4:00,0,36
1/17/2019 4:15,0,37
1/17/2019 4:30,0,38
1/17/2019 4:45,0,39
1/17/2019 5:00,0,40
1/17/2019 5:15,0,41
1/17/2019 5:30,0,42
1/17/2019 5:45,0,43
1/17/2019 6:00,0,44
1/17/2019 6:15,0,45
1/17/2019 6:30,0,46
1/17/2019 6:45,0,47
1/17/2019 7:00,0,48
1/17/2019 7:15,0,49
1/17/2019 7:30,0,50
1/17/2019 7:45,0,51
1/17/2019 8:00,0,52
1/17/2019 8:15,0,53
1/17/2019 8:30,15,0
1/17/2019 8:45,16,0
1/17/2019 9:00,17,0
1/17/2019 9:15,18,0
1/17/2019 9:30,19,0
1/17/2019 9:45,20,0
1/17/2019 10:00,21,0
1/17/2019 10:15,22,0
1/17/2019 10:30,23,0
1/17/2019 10:45,24,0
1/17/2019 11:00,25,0
1/17/2019 11:15,26,0
1/17/2019 11:30,27,0
1/17/2019 11:45,28,0
1/17/2019 12:00,29,0
1/17/2019 12:15,30,0
1/17/2019 12:30,31,0
1/17/2019 12:45,32,0
1/17/2019 13:00,33,0
1/17/2019 13:15,34,0
1/17/2019 13:30,35,0
1/17/2019 13:45,36,0
1/17/2019 14:00,37,0
1/17/2019 14:15,38,0
1/17/2019 14:30,39,0
1/17/2019 14:45,40,0
1/17/2019 15:00,41,0
1/17/2019 15:15,40,0
1/17/2019 15:30,39,0
1/17/2019 15:45,39,0
1/17/2019 16:00,38.6,0
1/17/2019 16:15,38.2,0
1/17/2019 16:30,37.8,0
1/17/2019 16:45,37.4,0
1/17/2019 17:00,37,0
1/17/2019 17:15,36.6,0
1/17/2019 17:30,36.2,0
1/17/2019 17:45,35.8,0
1/17/2019 18:00,35.4,0
1/17/2019 18:15,35,0
1/17/2019 18:30,34.6,0
1/17/2019 18:45,34.2,0
1/17/2019 19:00,33.8,0
1/17/2019 19:15,33.4,0
1/17/2019 19:30,33,0
1/17/2019 19:45,32.6,0
1/17/2019 20:00,9,0
1/17/2019 20:15,10,0
1/17/2019 20:30,11,0
1/17/2019 20:45,12,0
1/17/2019 21:00,13,0
1/17/2019 21:15,14,0
1/17/2019 21:30,15,0
1/17/2019 21:45,16,0
1/17/2019 22:00,17,0
1/17/2019 22:15,18,0
1/17/2019 22:30,19,0
1/17/2019 22:45,20,0
1/17/2019 23:00,21,0
1/17/2019 23:15,22,0
1/17/2019 23:30,23,0
1/17/2019 23:45,24,0
1/18/2019 0:00,0,20
1/18/2019 0:15,0,21
1/18/2019 0:30,0,22
1/18/2019 0:45,0,23
1/18/2019 1:00,0,24
1/18/2019 1:15,0,25
1/18/2019 1:30,0,26
1/18/2019 1:45,0,27
1/18/2019 2:00,0,28
1/18/2019 2:15,0,29
1/18/2019 2:30,0,30
1/18/2019 2:45,0,31
1/18/2019 3:00,0,32
1/18/2019 3:15,0,33
1/18/2019 3:30,0,34
1/18/2019 3:45,0,35
1/18/2019 4:00,0,36
1/18/2019 4:15,0,37
1/18/2019 4:30,0,38
1/18/2019 4:45,0,39
1/18/2019 5:00,0,40
1/18/2019 5:15,0,41
1/18/2019 5:30,0,42
1/18/2019 5:45,0,43
1/18/2019 6:00,0,44
1/18/2019 6:15,0,45
1/18/2019 6:30,0,46
1/18/2019 6:45,0,47
1/18/2019 7:00,0,48
1/18/2019 7:15,0,49
1/18/2019 7:30,0,50
1/18/2019 7:45,0,51
1/18/2019 8:00,0,52
1/18/2019 8:15,0,53
1/18/2019 8:30,15,0
1/18/2019 8:45,16,0
1/18/2019 9:00,17,0
1/18/2019 9:15,18,0
1/18/2019 9:30,19,0
1/18/2019 9:45,20,0
1/18/2019 10:00,21,0
1/18/2019 10:15,22,0
1/18/2019 10:30,23,0
1/18/2019 10:45,24,0
1/18/2019 11:00,25,0
1/18/2019 11:15,26,0
1/18/2019 11:30,27,0
1/18/2019 11:45,28,0
1/18/2019 12:00,29,0
1/18/2019 12:15,30,0
1/18/2019 12:30,31,0
1/18/2019 12:45,32,0
1/18/2019 13:00,33,0
1/18/2019 13:15,34,0
1/18/2019 13:30,35,0
1/18/2019 13:45,36,0
1/18/2019 14:00,37,0
1/18/2019 14:15,38,0
1/18/2019 14:30,39,0
1/18/2019 14:45,40,0
1/18/2019 15:00,41,0
1/18/2019 15:15,40,0
1/18/2019 15:30,39,0
1/18/2019 15:45,39,0
1/18/2019 16:00,38.6,0
1/18/2019 16:15,38.2,0
1/18/2019 16:30,37.8,0
1/18/2019 16:45,37.4,0
1/18/2019 17:00,37,0
1/18/2019 17:15,36.6,0
1/18/2019 17:30,36.2,0
1/18/2019 17:45,35.8,0
1/18/2019 18:00,35.4,0
1/18/2019 18:15,35,0
1/18/2019 18:30,34.6,0
1/18/2019 18:45,34.2,0
1/18/2019 19:00,33.8,0
1/18/2019 19:15,33.4,0
1/18/2019 19:30,33,0
1/18/2019 19:45,32.6,0
1/18/2019 20:00,9,0
1/18/2019 20:15,10,0
1/18/2019 20:30,11,0
1/18/2019 20:45,12,0
1/18/2019 21:00,13,0
1/18/2019 21:15,14,0
1/18/2019 21:30,15,0
1/18/2019 21:45,16,0
1/18/2019 22:00,17,0
1/18/2019 22:15,18,0
1/18/2019 22:30,19,0
1/18/2019 22:45,20,0
1/18/2019 23:00,21,0
1/18/2019 23:15,22,0
1/18/2019 23:30,23,0
1/18/2019 23:45,24,0
1/19/2019 0:00,0,20
1/19/2019 0:15,0,21
1/19/2019 0:30,0,22
1/19/2019 0:45,0,23
1/19/2019 1:00,0,24
1/19/2019 1:15,0,25
1/19/2019 1:30,0,26
1/19/2019 1:45,0,27
1/19/2019 2:00,0,28
1/19/2019 2:15,0,29
1/19/2019 2:30,0,30
1/19/2019 2:45,0,31
1/19/2019 3:00,0,32
1/19/2019 3:15,0,33
1/19/2019 3:30,0,34
1/19/2019 3:45,0,35
1/19/2019 4:00,0,36
1/19/2019 4:15,0,37
1/19/2019 4:30,0,38
1/19/2019 4:45,0,39
1/19/2019 5:00,0,40
1/19/2019 5:15,0,41
1/19/2019 5:30,0,42
1/19/2019 5:45,0,43
1/19/2019 6:00,0,44
1/19/2019 6:15,0,45
1/19/2019 6:30,0,46
1/19/2019 6:45,0,47
1/19/2019 7:00,0,48
1/19/2019 7:15,0,49
1/19/2019 7:30,0,50
1/19/2019 7:45,0,51
1/19/2019 8:00,0,52
1/19/2019 8:15,0,53
1/19/2019 8:30,15,0
1/19/2019 8:45,16,0
1/19/2019 9:00,17,0
1/19/2019 9:15,18,0
1/19/2019 9:30,19,0
1/19/2019 9:45,20,0
1/19/2019 10:00,21,0
1/19/2019 10:15,22,0
1/19/2019 10:30,23,0
1/19/2019 10:45,24,0
1/19/2019 11:00,25,0
1/19/2019 11:15,26,0
1/19/2019 11:30,27,0
1/19/2019 11:45,28,0
1/19/2019 12:00,29,0
1/19/2019 12:15,30,0
1/19/2019 12:30,31,0
1/19/2019 12:45,32,0
1/19/2019 13:00,33,0
1/19/2019 13:15,34,0
1/19/2019 13:30,35,0
1/19/2019 13:45,36,0
1/19/2019 14:00,37,0
1/19/2019 14:15,38,0
1/19/2019 14:30,39,0
1/19/2019 14:45,40,0
1/19/2019 15:00,41,0
1/19/2019 15:15,40,0
1/19/2019 15:30,39,0
1/19/2019 15:45,39,0
1/19/2019 16:00,38.6,0
1/19/2019 16:15,38.2,0
1/19/2019 16:30,37.8,0
1/19/2019 16:45,37.4,0
1/19/2019 17:00,37,0
1/19/2019 17:15,36.6,0
1/19/2019 17:30,36.2,0
1/19/2019 17:45,35.8,0
1/19/2019 18:00,35.4,0
1/19/2019 18:15,35,0
1/19/2019 18:30,34.6,0
1/19/2019 18:45,34.2,0
1/19/2019 19:00,33.8,0
1/19/2019 19:15,33.4,0
1/19/2019 19:30,33,0
1/19/2019 19:45,32.6,0
1/19/2019 20:00,9,0
1/19/2019 20:15,10,0
1/19/2019 20:30,11,0
1/19/2019 20:45,12,0
1/19/2019 21:00,13,0
1/19/2019 21:15,14,0
1/19/2019 21:30,15,0
1/19/2019 21:45,16,0
1/19/2019 22:00,17,0
1/19/2019 22:15,18,0
1/19/2019 22:30,19,0
1/19/2019 22:45,20,0
1/19/2019 23:00,21,0
1/19/2019 23:15,22,0
1/19/2019 23:30,23,0
1/19/2019 23:45,24,0
1/20/2019 0:00,0,20
1/20/2019 0:15,0,21
1/20/2019 0:30,0,22
1/20/2019 0:45,0,23
1/20/2019 1:00,0,24
