,source_temperature,sink_temperature
9472,15,35
9473,15,35
9474,15,35
9475,15,35
9476,15,35
9477,15,35
9478,15,35
9479,15,35
9480,15,35
9481,15,35
9482,15,35
9483,15,35
9484,15,35
9485,15,35
9486,15,35
9487,15,35
9488,15,35
9489,15,35
9490,15,35
9491,15,35
9492,15,35
9493,15,35
9494,15,35
9495,15,35
9496,15,35
9497,15,35
9498,15,35
9499,15,35
9500,15,35
9501,15,35
9502,15,35
9503,15,35
9504,15,35
9505,15,35
9506,15,35
9507,15,35
9508,15,35
9509,15,35
9510,15,35
9511,15,35
9512,15,35
9513,15,35
9514,15,35
9515,15,35
9516,15,35
9517,15,35
9518,15,35
9519,15,35
9520,15,35
9521,15,35
9522,15,35
9523,15,35
9524,15,35
9525,15,35
9526,15,35
9527,15,35
9528,15,35
9529,15,35
9530,15,35
9531,15,35
9532,15,35
9533,15,35
9534,15,35
9535,15,35
9536,15,35
9537,15,35
9538,15,35
9539,15,35
9540,15,35
9541,15,35
9542,15,35
9543,15,35
9544,15,35
9545,15,35
9546,15,35
9547,15,35
9548,15,35
9549,15,35
9550,15,35
9551,15,35
9552,15,35
9553,15,35
9554,15,35
9555,15,35
9556,15,35
9557,15,35
9558,15,35
9559,15,35
9560,15,35
9561,15,35
9562,15,35
9563,15,35
9564,15,35
9565,15,35
9566,15,35
9567,15,35
9568,15,35
9569,15,35
9570,15,35
9571,15,35
9572,15,35
9573,15,35
9574,15,35
9575,15,35
9576,15,35
9577,15,35
9578,15,35
9579,15,35
9580,15,35
9581,15,35
9582,15,35
9583,15,35
9584,15,35
9585,15,35
9586,15,35
9587,15,35
9588,15,35
9589,15,35
9590,15,35
9591,15,35
9592,15,35
9593,15,35
9594,15,35
9595,15,35
9596,15,35
9597,15,35
9598,15,35
9599,15,35
9600,15,35
9601,15,35
9602,15,35
9603,15,35
9604,15,35
9605,15,35
9606,15,35
9607,15,35
9608,15,35
9609,15,35
9610,15,35
9611,15,35
9612,15,35
9613,15,35
9614,15,35
9615,15,35
9616,15,35
9617,15,35
9618,15,35
9619,15,35
9620,15,35
9621,15,35
9622,15,35
9623,15,35
9624,15,35
9625,15,35
9626,15,35
9627,15,35
9628,15,35
9629,15,35
9630,15,35
9631,15,35
9632,15,35
9633,15,35
9634,15,35
9635,15,35
9636,15,35
9637,15,35
9638,15,35
9639,15,35
9640,15,35
9641,15,35
9642,15,35
9643,15,35
9644,15,35
9645,15,35
9646,15,35
9647,15,35
9648,15,35
9649,15,35
9650,15,35
9651,15,35
9652,15,35
9653,15,35
9654,15,35
9655,15,35
9656,15,35
9657,15,35
9658,15,35
9659,15,35
9660,15,35
9661,15,35
9662,15,35
9663,15,35
9664,15,35
9665,15,35
9666,15,35
9667,15,35
9668,15,35
9669,15,35
9670,15,35
9671,15,35
9672,15,35
9673,15,35
9674,15,35
9675,15,35
9676,15,35
9677,15,35
9678,15,35
9679,15,35
9680,15,35
9681,15,35
9682,15,35
9683,15,35
9684,15,35
9685,15,35
9686,15,35
9687,15,35
9688,15,35
9689,15,35
9690,15,35
9691,15,35
9692,15,35
9693,15,35
9694,15,35
9695,15,35
9696,15,35
9697,15,35
9698,15,35
9699,15,35
9700,15,35
9701,15,35
9702,15,35
9703,15,35
9704,15,35
9705,15,35
9706,15,35
9707,15,35
9708,15,35
9709,15,35
9710,15,35
9711,15,35
9712,15,35
9713,15,35
9714,15,35
9715,15,35
9716,15,35
9717,15,35
9718,15,35
9719,15,35
9720,15,35
9721,15,35
9722,15,35
9723,15,35
9724,15,35
9725,15,35
9726,15,35
9727,15,35
9728,15,35
9729,15,35
9730,15,35
9731,15,35
9732,15,35
9733,15,35
9734,15,35
9735,15,35
9736,15,35
9737,15,35
9738,15,35
9739,15,35
9740,15,35
9741,15,35
9742,15,35
9743,15,35
9744,15,35
9745,15,35
9746,15,35
9747,15,35
9748,15,35
9749,15,35
9750,15,35
9751,15,35
9752,15,35
9753,15,35
9754,15,35
9755,15,35
9756,15,35
9757,15,35
9758,15,35
9759,15,35
9760,15,35
9761,15,35
9762,15,35
9763,15,35
9764,15,35
9765,15,35
9766,15,35
9767,15,35
9768,15,35
9769,15,35
9770,15,35
9771,15,35
9772,15,35
9773,15,35
9774,15,35
9775,15,35
9776,15,35
9777,15,35
9778,15,35
9779,15,35
9780,15,35
9781,15,35
9782,15,35
9783,15,35
9784,15,35
9785,15,35
9786,15,35
9787,15,35
9788,15,35
9789,15,35
9790,15,35
9791,15,35
9792,15,35
9793,15,35
9794,15,35
9795,15,35
9796,15,35
9797,15,35
9798,15,35
9799,15,35
9800,15,35
9801,15,35
9802,15,35
9803,15,35
9804,15,35
9805,15,35
9806,15,35
9807,15,35
9808,15,35
9809,15,35
9810,15,35
9811,15,35
9812,15,35
9813,15,35
9814,15,35
9815,15,35
9816,15,35
9817,15,35
9818,15,35
9819,15,35
9820,15,35
9821,15,35
9822,15,35
9823,15,35
9824,15,35
9825,15,35
9826,15,35
9827,15,35
9828,15,35
9829,15,35
9830,15,35
9831,15,35
9832,15,35
9833,15,35
9834,15,35
9835,15,35
9836,15,35
9837,15,35
9838,15,35
9839,15,35
9840,15,35
9841,15,35
9842,15,35
9843,15,35
9844,15,35
9845,15,35
9846,15,35
9847,15,35
9848,15,35
9849,15,35
9850,15,35
9851,15,35
9852,15,35
9853,15,35
9854,15,35
9855,15,35
9856,15,35
9857,15,35
9858,15,35
9859,15,35
9860,15,35
9861,15,35
9862,15,35
9863,15,35
9864,15,35
9865,15,35
9866,15,35
9867,15,35
9868,15,35
9869,15,35
9870,15,35
9871,15,35
9872,15,35
9873,15,35
9874,15,35
9875,15,35
9876,15,35
9877,15,35
9878,15,35
9879,15,35
9880,15,35
9881,15,35
9882,15,35
9883,15,35
9884,15,35
9885,15,35
9886,15,35
9887,15,35
9888,15,35
9889,15,35
9890,15,35
9891,15,35
9892,15,35
9893,15,35
9894,15,35
9895,15,35
9896,15,35
9897,15,35
9898,15,35
9899,15,35
9900,15,35
9901,15,35
9902,15,35
9903,15,35
9904,15,35
9905,15,35
9906,15,35
9907,15,35
9908,15,35
9909,15,35
9910,15,35
9911,15,35
9912,15,35
9913,15,35
9914,15,35
9915,15,35
9916,15,35
9917,15,35
9918,15,35
9919,15,35
9920,15,35
9921,15,35
9922,15,35
9923,15,35
9924,15,35
9925,15,35
9926,15,35
9927,15,35
9928,15,35
9929,15,35
9930,15,35
9931,15,35
9932,15,35
9933,15,35
9934,15,35
9935,15,35
9936,15,35
9937,15,35
9938,15,35
9939,15,35
9940,15,35
9941,15,35
9942,15,35
9943,15,35
9944,15,35
9945,15,35
9946,15,35
9947,15,35
9948,15,35
9949,15,35
9950,15,35
9951,15,35
9952,15,35
9953,15,35
9954,15,35
9955,15,35
9956,15,35
9957,15,35
9958,15,35
9959,15,35
9960,15,35
9961,15,35
9962,15,35
9963,15,35
9964,15,35
9965,15,35
9966,15,35
9967,15,35
9968,15,35
9969,15,35
9970,15,35
9971,15,35
9972,15,35
9973,15,35
9974,15,35
9975,15,35
9976,15,35
9977,15,35
9978,15,35
9979,15,35
9980,15,35
9981,15,35
9982,15,35
9983,15,35
9984,15,35
9985,15,35
9986,15,35
9987,15,35
9988,15,35
9989,15,35
9990,15,35
9991,15,35
9992,15,35
9993,15,35
9994,15,35
9995,15,35
9996,15,35
9997,15,35
9998,15,35
9999,15,35
10000,15,35
10001,15,35
10002,15,35
10003,15,35
10004,15,35
10005,15,35
10006,15,35
10007,15,35
10008,15,35
10009,15,35
10010,15,35
10011,15,35
10012,15,35
10013,15,35
10014,15,35
10015,15,35
10016,15,35
10017,15,35
10018,15,35
10019,15,35
10020,15,35
10021,15,35
10022,15,35
10023,15,35
10024,15,35
10025,15,35
10026,15,35
10027,15,35
10028,15,35
10029,15,35
10030,15,35
10031,15,35
10032,15,35
10033,15,35
10034,15,35
10035,15,35
10036,15,35
10037,15,35
10038,15,35
10039,15,35
10040,15,35
10041,15,35
10042,15,35
10043,15,35
10044,15,35
10045,15,35
10046,15,35
10047,15,35
10048,15,35
10049,15,35
10050,15,35
10051,15,35
10052,15,35
10053,15,35
10054,15,35
10055,15,35
10056,15,35
10057,15,35
10058,15,35
10059,15,35
10060,15,35
10061,15,35
10062,15,35
10063,15,35
10064,15,35
10065,15,35
10066,15,35
10067,15,35
10068,15,35
10069,15,35
10070,15,35
10071,15,35
10072,15,35
10073,15,35
10074,15,35
10075,15,35
10076,15,35
10077,15,35
10078,15,35
10079,15,35
10080,15,35
10081,15,35
10082,15,35
10083,15,35
10084,15,35
10085,15,35
10086,15,35
10087,15,35
10088,15,35
10089,15,35
10090,15,35
10091,15,35
10092,15,35
10093,15,35
10094,15,35
10095,15,35
10096,15,35
10097,15,35
10098,15,35
10099,15,35
10100,15,35
10101,15,35
10102,15,35
10103,15,35
10104,15,35
10105,15,35
10106,15,35
10107,15,35
10108,15,35
10109,15,35
10110,15,35
10111,15,35
10112,15,35
10113,15,35
10114,15,35
10115,15,35
10116,15,35
10117,15,35
10118,15,35
10119,15,35
10120,15,35
10121,15,35
10122,15,35
10123,15,35
10124,15,35
10125,15,35
10126,15,35
10127,15,35
10128,15,35
10129,15,35
10130,15,35
10131,15,35
10132,15,35
10133,15,35
10134,15,35
10135,15,35
10136,15,35
10137,15,35
10138,15,35
10139,15,35
10140,15,35
10141,15,35
10142,15,35
10143,15,35
10144,15,35
10145,15,35
10146,15,35
10147,15,35
10148,15,35
10149,15,35
10150,15,35
10151,15,35
10152,15,35
10153,15,35
10154,15,35
10155,15,35
10156,15,35
10157,15,35
10158,15,35
10159,15,35
10160,15,35
10161,15,35
10162,15,35
10163,15,35
10164,15,35
10165,15,35
10166,15,35
10167,15,35
10168,15,35
10169,15,35
10170,15,35
10171,15,35
10172,15,35
10173,15,35
10174,15,35
10175,15,35
10176,15,35
10177,15,35
10178,15,35
10179,15,35
10180,15,35
10181,15,35
10182,15,35
10183,15,35
10184,15,35
10185,15,35
10186,15,35
10187,15,35
10188,15,35
10189,15,35
10190,15,35
10191,15,35
10192,15,35
10193,15,35
10194,15,35
10195,15,35
10196,15,35
10197,15,35
10198,15,35
10199,15,35
10200,15,35
10201,15,35
10202,15,35
10203,15,35
10204,15,35
10205,15,35
10206,15,35
10207,15,35
10208,15,35
10209,15,35
10210,15,35
10211,15,35
10212,15,35
10213,15,35
10214,15,35
10215,15,35
10216,15,35
10217,15,35
10218,15,35
10219,15,35
10220,15,35
10221,15,35
10222,15,35
10223,15,35
10224,15,35
10225,15,35
10226,15,35
10227,15,35
10228,15,35
10229,15,35
10230,15,35
10231,15,35
10232,15,35
10233,15,35
10234,15,35
10235,15,35
10236,15,35
10237,15,35
10238,15,35
10239,15,35
10240,15,35
10241,15,35
10242,15,35
10243,15,35
10244,15,35
10245,15,35
10246,15,35
10247,15,35
10248,15,35
10249,15,35
10250,15,35
10251,15,35
10252,15,35
10253,15,35
10254,15,35
10255,15,35
10256,15,35
10257,15,35
10258,15,35
10259,15,35
10260,15,35
10261,15,35
10262,15,35
10263,15,35
10264,15,35
10265,15,35
10266,15,35
10267,15,35
10268,15,35
10269,15,35
10270,15,35
10271,15,35
10272,15,35
10273,15,35
10274,15,35
10275,15,35
10276,15,35
10277,15,35
10278,15,35
10279,15,35
10280,15,35
10281,15,35
10282,15,35
10283,15,35
10284,15,35
10285,15,35
10286,15,35
10287,15,35
10288,15,35
10289,15,35
10290,15,35
10291,15,35
10292,15,35
10293,15,35
10294,15,35
10295,15,35
10296,15,35
10297,15,35
10298,15,35
10299,15,35
10300,15,35
10301,15,35
10302,15,35
10303,15,35
10304,15,35
10305,15,35
10306,15,35
10307,15,35
10308,15,35
10309,15,35
10310,15,35
10311,15,35
10312,15,35
10313,15,35
10314,15,35
10315,15,35
10316,15,35
10317,15,35
10318,15,35
10319,15,35
10320,15,35
10321,15,35
10322,15,35
10323,15,35
10324,15,35
10325,15,35
10326,15,35
10327,15,35
10328,15,35
10329,15,35
10330,15,35
10331,15,35
10332,15,35
10333,15,35
10334,15,35
10335,15,35
10336,15,35
10337,15,35
10338,15,35
10339,15,35
10340,15,35
10341,15,35
10342,15,35
10343,15,35
10344,15,35
10345,15,35
10346,15,35
10347,15,35
10348,15,35
10349,15,35
10350,15,35
10351,15,35
10352,15,35
10353,15,35
10354,15,35
10355,15,35
10356,15,35
10357,15,35
10358,15,35
10359,15,35
10360,15,35
10361,15,35
10362,15,35
10363,15,35
10364,15,35
10365,15,35
10366,15,35
10367,15,35
10368,15,35
10369,15,35
10370,15,35
10371,15,35
10372,15,35
10373,15,35
10374,15,35
10375,15,35
10376,15,35
10377,15,35
10378,15,35
10379,15,35
10380,15,35
10381,15,35
10382,15,35
10383,15,35
10384,15,35
10385,15,35
10386,15,35
10387,15,35
10388,15,35
10389,15,35
10390,15,35
10391,15,35
10392,15,35
10393,15,35
10394,15,35
10395,15,35
10396,15,35
10397,15,35
10398,15,35
10399,15,35
10400,15,35
10401,15,35
10402,15,35
10403,15,35
10404,15,35
10405,15,35
10406,15,35
10407,15,35
10408,15,35
10409,15,35
10410,15,35
10411,15,35
10412,15,35
10413,15,35
10414,15,35
10415,15,35
10416,15,35
10417,15,35
10418,15,35
10419,15,35
10420,15,35
10421,15,35
10422,15,35
10423,15,35
10424,15,35
10425,15,35
10426,15,35
10427,15,35
10428,15,35
10429,15,35
10430,15,35
10431,15,35
10432,15,35
10433,15,35
10434,15,35
10435,15,35
10436,15,35
10437,15,35
10438,15,35
10439,15,35
10440,15,35
10441,15,35
10442,15,35
10443,15,35
10444,15,35
10445,15,35
10446,15,35
10447,15,35
10448,15,35
10449,15,35
10450,15,35
10451,15,35
10452,15,35
10453,15,35
10454,15,35
10455,15,35
10456,15,35
10457,15,35
10458,15,35
10459,15,35
10460,15,35
10461,15,35
10462,15,35
10463,15,35
10464,15,35
10465,15,35
10466,15,35
10467,15,35
10468,15,35
10469,15,35
10470,15,35
10471,15,35
10472,15,35
10473,15,35
10474,15,35
10475,15,35
10476,15,35
10477,15,35
10478,15,35
10479,15,35
10480,15,35
10481,15,35
10482,15,35
10483,15,35
10484,15,35
10485,15,35
10486,15,35
10487,15,35
10488,15,35
10489,15,35
10490,15,35
10491,15,35
10492,15,35
10493,15,35
10494,15,35
10495,15,35
10496,15,35
10497,15,35
10498,15,35
10499,15,35
10500,15,35
10501,15,35
10502,15,35
10503,15,35
10504,15,35
10505,15,35
10506,15,35
10507,15,35
10508,15,35
10509,15,35
10510,15,35
10511,15,35
10512,15,35
10513,15,35
10514,15,35
10515,15,35
10516,15,35
10517,15,35
10518,15,35
10519,15,35
10520,15,35
10521,15,35
10522,15,35
10523,15,35
10524,15,35
10525,15,35
10526,15,35
10527,15,35
10528,15,35
10529,15,35
10530,15,35
10531,15,35
10532,15,35
10533,15,35
10534,15,35
10535,15,35
10536,15,35
10537,15,35
10538,15,35
10539,15,35
10540,15,35
10541,15,35
10542,15,35
10543,15,35
10544,15,35
10545,15,35
10546,15,35
10547,15,35
10548,15,35
10549,15,35
10550,15,35
10551,15,35
10552,15,35
10553,15,35
10554,15,35
10555,15,35
10556,15,35
10557,15,35
10558,15,35
10559,15,35
10560,15,35
10561,15,35
10562,15,35
10563,15,35
10564,15,35
10565,15,35
10566,15,35
10567,15,35
10568,15,35
10569,15,35
10570,15,35
10571,15,35
10572,15,35
10573,15,35
10574,15,35
10575,15,35
10576,15,35
10577,15,35
10578,15,35
10579,15,35
10580,15,35
10581,15,35
10582,15,35
10583,15,35
10584,15,35
10585,15,35
10586,15,35
10587,15,35
10588,15,35
10589,15,35
10590,15,35
10591,15,35
10592,15,35
10593,15,35
10594,15,35
10595,15,35
10596,15,35
10597,15,35
10598,15,35
10599,15,35
10600,15,35
10601,15,35
10602,15,35
10603,15,35
10604,15,35
10605,15,35
10606,15,35
10607,15,35
10608,15,35
10609,15,35
10610,15,35
10611,15,35
10612,15,35
10613,15,35
10614,15,35
10615,15,35
10616,15,35
10617,15,35
10618,15,35
10619,15,35
10620,15,35
10621,15,35
10622,15,35
10623,15,35
10624,15,35
10625,15,35
10626,15,35
10627,15,35
10628,15,35
10629,15,35
10630,15,35
10631,15,35
10632,15,35
10633,15,35
10634,15,35
10635,15,35
10636,15,35
10637,15,35
10638,15,35
10639,15,35
10640,15,35
10641,15,35
10642,15,35
10643,15,35
10644,15,35
10645,15,35
10646,15,35
10647,15,35
10648,15,35
10649,15,35
10650,15,35
10651,15,35
10652,15,35
10653,15,35
10654,15,35
10655,15,35
10656,15,35
10657,15,35
10658,15,35
10659,15,35
10660,15,35
10661,15,35
10662,15,35
10663,15,35
10664,15,35
10665,15,35
10666,15,35
10667,15,35
10668,15,35
10669,15,35
10670,15,35
10671,15,35
10672,15,35
10673,15,35
10674,15,35
10675,15,35
10676,15,35
10677,15,35
10678,15,35
10679,15,35
10680,15,35
10681,15,35
10682,15,35
10683,15,35
10684,15,35
10685,15,35
10686,15,35
10687,15,35
10688,15,35
10689,15,35
10690,15,35
10691,15,35
10692,15,35
10693,15,35
10694,15,35
10695,15,35
10696,15,35
10697,15,35
10698,15,35
10699,15,35
10700,15,35
10701,15,35
10702,15,35
10703,15,35
10704,15,35
10705,15,35
10706,15,35
10707,15,35
10708,15,35
10709,15,35
10710,15,35
10711,15,35
10712,15,35
10713,15,35
10714,15,35
10715,15,35
10716,15,35
10717,15,35
10718,15,35
10719,15,35
10720,15,35
10721,15,35
10722,15,35
10723,15,35
10724,15,35
10725,15,35
10726,15,35
10727,15,35
10728,15,35
10729,15,35
10730,15,35
10731,15,35
10732,15,35
10733,15,35
10734,15,35
10735,15,35
10736,15,35
10737,15,35
10738,15,35
10739,15,35
10740,15,35
10741,15,35
10742,15,35
10743,15,35
10744,15,35
10745,15,35
10746,15,35
10747,15,35
10748,15,35
10749,15,35
10750,15,35
10751,15,35
10752,15,35
10753,15,35
10754,15,35
10755,15,35
10756,15,35
10757,15,35
10758,15,35
10759,15,35
10760,15,35
10761,15,35
10762,15,35
10763,15,35
10764,15,35
10765,15,35
10766,15,35
10767,15,35
10768,15,35
10769,15,35
10770,15,35
10771,15,35
10772,15,35
10773,15,35
10774,15,35
10775,15,35
10776,15,35
10777,15,35
10778,15,35
10779,15,35
10780,15,35
10781,15,35
10782,15,35
10783,15,35
10784,15,35
10785,15,35
10786,15,35
10787,15,35
10788,15,35
10789,15,35
10790,15,35
10791,15,35
10792,15,35
10793,15,35
10794,15,35
10795,15,35
10796,15,35
10797,15,35
10798,15,35
10799,15,35
10800,15,35
10801,15,35
10802,15,35
10803,15,35
10804,15,35
10805,15,35
10806,15,35
10807,15,35
10808,15,35
10809,15,35
10810,15,35
10811,15,35
10812,15,35
10813,15,35
10814,15,35
10815,15,35
10816,15,35
10817,15,35
10818,15,35
10819,15,35
10820,15,35
10821,15,35
10822,15,35
10823,15,35
10824,15,35
10825,15,35
10826,15,35
10827,15,35
10828,15,35
10829,15,35
10830,15,35
10831,15,35
10832,15,35
10833,15,35
10834,15,35
10835,15,35
10836,15,35
10837,15,35
10838,15,35
10839,15,35
10840,15,35
10841,15,35
10842,15,35
10843,15,35
10844,15,35
10845,15,35
10846,15,35
10847,15,35
10848,15,35
10849,15,35
10850,15,35
10851,15,35
10852,15,35
10853,15,35
10854,15,35
10855,15,35
10856,15,35
10857,15,35
10858,15,35
10859,15,35
10860,15,35
10861,15,35
10862,15,35
10863,15,35
10864,15,35
10865,15,35
10866,15,35
10867,15,35
10868,15,35
10869,15,35
10870,15,35
10871,15,35
10872,15,35
10873,15,35
10874,15,35
10875,15,35
10876,15,35
10877,15,35
10878,15,35
10879,15,35
10880,15,35
10881,15,35
10882,15,35
10883,15,35
10884,15,35
10885,15,35
10886,15,35
10887,15,35
10888,15,35
10889,15,35
10890,15,35
10891,15,35
10892,15,35
10893,15,35
10894,15,35
10895,15,35
10896,15,35
10897,15,35
10898,15,35
10899,15,35
10900,15,35
10901,15,35
10902,15,35
10903,15,35
10904,15,35
10905,15,35
10906,15,35
10907,15,35
10908,15,35
10909,15,35
10910,15,35
10911,15,35
10912,15,35
10913,15,35
10914,15,35
10915,15,35
10916,15,35
10917,15,35
10918,15,35
10919,15,35
10920,15,35
10921,15,35
10922,15,35
10923,15,35
10924,15,35
10925,15,35
10926,15,35
10927,15,35
10928,15,35
10929,15,35
10930,15,35
10931,15,35
10932,15,35
10933,15,35
10934,15,35
10935,15,35
10936,15,35
10937,15,35
10938,15,35
10939,15,35
10940,15,35
10941,15,35
10942,15,35
10943,15,35
10944,15,35
10945,15,35
10946,15,35
10947,15,35
10948,15,35
10949,15,35
10950,15,35
10951,15,35
10952,15,35
10953,15,35
10954,15,35
10955,15,35
10956,15,35
10957,15,35
10958,15,35
10959,15,35
10960,15,35
10961,15,35
10962,15,35
10963,15,35
10964,15,35
10965,15,35
10966,15,35
10967,15,35
10968,15,35
10969,15,35
10970,15,35
10971,15,35
10972,15,35
10973,15,35
10974,15,35
10975,15,35
10976,15,35
10977,15,35
10978,15,35
10979,15,35
10980,15,35
10981,15,35
10982,15,35
10983,15,35
10984,15,35
10985,15,35
10986,15,35
10987,15,35
10988,15,35
10989,15,35
10990,15,35
10991,15,35
10992,15,35
10993,15,35
10994,15,35
10995,15,35
10996,15,35
10997,15,35
10998,15,35
10999,15,35
11000,15,35
11001,15,35
11002,15,35
11003,15,35
11004,15,35
11005,15,35
11006,15,35
11007,15,35
11008,15,35
11009,15,35
11010,15,35
11011,15,35
11012,15,35
11013,15,35
11014,15,35
11015,15,35
11016,15,35
11017,15,35
11018,15,35
11019,15,35
11020,15,35
11021,15,35
11022,15,35
11023,15,35
11024,15,35
11025,15,35
11026,15,35
11027,15,35
11028,15,35
11029,15,35
11030,15,35
11031,15,35
11032,15,35
11033,15,35
11034,15,35
11035,15,35
11036,15,35
11037,15,35
11038,15,35
11039,15,35
11040,15,35
11041,15,35
11042,15,35
11043,15,35
11044,15,35
11045,15,35
11046,15,35
11047,15,35
11048,15,35
11049,15,35
11050,15,35
11051,15,35
11052,15,35
11053,15,35
11054,15,35
11055,15,35
11056,15,35
11057,15,35
11058,15,35
11059,15,35
11060,15,35
11061,15,35
11062,15,35
11063,15,35
11064,15,35
11065,15,35
11066,15,35
11067,15,35
11068,15,35
11069,15,35
11070,15,35
11071,15,35
11072,15,35
11073,15,35
11074,15,35
11075,15,35
11076,15,35
11077,15,35
11078,15,35
11079,15,35
11080,15,35
11081,15,35
11082,15,35
11083,15,35
11084,15,35
11085,15,35
11086,15,35
11087,15,35
11088,15,35
11089,15,35
11090,15,35
11091,15,35
11092,15,35
11093,15,35
11094,15,35
11095,15,35
11096,15,35
11097,15,35
11098,15,35
11099,15,35
11100,15,35
11101,15,35
11102,15,35
11103,15,35
11104,15,35
11105,15,35
11106,15,35
11107,15,35
11108,15,35
11109,15,35
11110,15,35
11111,15,35
11112,15,35
11113,15,35
11114,15,35
11115,15,35
11116,15,35
11117,15,35
11118,15,35
11119,15,35
11120,15,35
11121,15,35
11122,15,35
11123,15,35
11124,15,35
11125,15,35
11126,15,35
11127,15,35
11128,15,35
11129,15,35
11130,15,35
11131,15,35
11132,15,35
11133,15,35
11134,15,35
11135,15,35
11136,15,35
11137,15,35
11138,15,35
11139,15,35
11140,15,35
11141,15,35
11142,15,35
11143,15,35
11144,15,35
11145,15,35
11146,15,35
11147,15,35
11148,15,35
11149,15,35
11150,15,35
11151,15,35
11152,15,35
11153,15,35
11154,15,35
11155,15,35
11156,15,35
11157,15,35
11158,15,35
11159,15,35
11160,15,35
11161,15,35
11162,15,35
11163,15,35
11164,15,35
11165,15,35
11166,15,35
11167,15,35
11168,15,35
11169,15,35
11170,15,35
11171,15,35
11172,15,35
11173,15,35
11174,15,35
11175,15,35
11176,15,35
11177,15,35
11178,15,35
11179,15,35
11180,15,35
11181,15,35
11182,15,35
11183,15,35
11184,15,35
11185,15,35
11186,15,35
11187,15,35
11188,15,35
11189,15,35
11190,15,35
11191,15,35
11192,15,35
11193,15,35
11194,15,35
11195,15,35
11196,15,35
11197,15,35
11198,15,35
11199,15,35
11200,15,35
11201,15,35
11202,15,35
11203,15,35
11204,15,35
11205,15,35
11206,15,35
11207,15,35
11208,15,35
11209,15,35
11210,15,35
11211,15,35
11212,15,35
11213,15,35
11214,15,35
11215,15,35
11216,15,35
11217,15,35
11218,15,35
11219,15,35
11220,15,35
11221,15,35
11222,15,35
11223,15,35
11224,15,35
11225,15,35
11226,15,35
11227,15,35
11228,15,35
11229,15,35
11230,15,35
11231,15,35
11232,15,35
11233,15,35
11234,15,35
11235,15,35
11236,15,35
11237,15,35
11238,15,35
11239,15,35
11240,15,35
11241,15,35
11242,15,35
11243,15,35
11244,15,35
11245,15,35
11246,15,35
11247,15,35
11248,15,35
11249,15,35
11250,15,35
11251,15,35
11252,15,35
11253,15,35
11254,15,35
11255,15,35
11256,15,35
11257,15,35
11258,15,35
11259,15,35
11260,15,35
11261,15,35
11262,15,35
11263,15,35
11264,15,35
11265,15,35
11266,15,35
11267,15,35
11268,15,35
11269,15,35
11270,15,35
11271,15,35
11272,15,35
11273,15,35
11274,15,35
11275,15,35
11276,15,35
11277,15,35
11278,15,35
11279,15,35
11280,15,35
11281,15,35
11282,15,35
11283,15,35
11284,15,35
11285,15,35
11286,15,35
11287,15,35
11288,15,35
11289,15,35
11290,15,35
11291,15,35
11292,15,35
11293,15,35
11294,15,35
11295,15,35
11296,15,35
11297,15,35
11298,15,35
11299,15,35
11300,15,35
11301,15,35
11302,15,35
11303,15,35
11304,15,35
11305,15,35
11306,15,35
11307,15,35
11308,15,35
11309,15,35
11310,15,35
11311,15,35
11312,15,35
11313,15,35
11314,15,35
11315,15,35
11316,15,35
11317,15,35
11318,15,35
11319,15,35
11320,15,35
11321,15,35
11322,15,35
11323,15,35
11324,15,35
11325,15,35
11326,15,35
11327,15,35
11328,15,35
11329,15,35
11330,15,35
11331,15,35
11332,15,35
11333,15,35
11334,15,35
11335,15,35
11336,15,35
11337,15,35
11338,15,35
11339,15,35
11340,15,35
11341,15,35
11342,15,35
11343,15,35
11344,15,35
11345,15,35
11346,15,35
11347,15,35
11348,15,35
11349,15,35
11350,15,35
11351,15,35
11352,15,35
11353,15,35
11354,15,35
11355,15,35
11356,15,35
11357,15,35
11358,15,35
11359,15,35
11360,15,35
11361,15,35
11362,15,35
11363,15,35
11364,15,35
11365,15,35
11366,15,35
11367,15,35
11368,15,35
11369,15,35
11370,15,35
11371,15,35
11372,15,35
11373,15,35
11374,15,35
11375,15,35
11376,15,35
11377,15,35
11378,15,35
11379,15,35
11380,15,35
11381,15,35
11382,15,35
11383,15,35
11384,15,35
11385,15,35
11386,15,35
11387,15,35
11388,15,35
11389,15,35
11390,15,35
11391,15,35
11392,15,35
11393,15,35
11394,15,35
11395,15,35
11396,15,35
11397,15,35
11398,15,35
11399,15,35
11400,15,35
11401,15,35
11402,15,35
11403,15,35
11404,15,35
11405,15,35
11406,15,35
11407,15,35
11408,15,35
11409,15,35
11410,15,35
11411,15,35
11412,15,35
11413,15,35
11414,15,35
11415,15,35
11416,15,35
11417,15,35
11418,15,35
11419,15,35
11420,15,35
11421,15,35
11422,15,35
11423,15,35
11424,15,35
11425,15,35
11426,15,35
11427,15,35
11428,15,35
11429,15,35
11430,15,35
11431,15,35
11432,15,35
11433,15,35
11434,15,35
11435,15,35
11436,15,35
11437,15,35
11438,15,35
11439,15,35
11440,15,35
11441,15,35
11442,15,35
11443,15,35
11444,15,35
11445,15,35
11446,15,35
11447,15,35
11448,15,35
11449,15,35
11450,15,35
11451,15,35
11452,15,35
11453,15,35
11454,15,35
11455,15,35
11456,15,35
11457,15,35
11458,15,35
11459,15,35
11460,15,35
11461,15,35
11462,15,35
11463,15,35
11464,15,35
11465,15,35
11466,15,35
11467,15,35
11468,15,35
11469,15,35
