,power,unit,simulation
2019-01-03 23:00:00,1484.1690140845071,KKW ISAR 2,example_03
2019-01-04 00:00:00,1462.055944055944,KKW ISAR 2,example_03
2019-01-03 23:00:00,0.0,IRSCHING 5,example_03
2019-01-04 00:00:00,0.0,IRSCHING 5,example_03
2019-01-03 23:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 00:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 00:00:00,1462.055944055944,KKW ISAR 2,example_03
2019-01-04 01:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 00:00:00,0.0,IRSCHING 5,example_03
2019-01-04 01:00:00,0.0,IRSCHING 5,example_03
2019-01-04 00:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 01:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 01:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 02:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 01:00:00,0.0,IRSCHING 5,example_03
2019-01-04 02:00:00,0.0,IRSCHING 5,example_03
2019-01-04 01:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 02:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 02:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 03:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 02:00:00,0.0,IRSCHING 5,example_03
2019-01-04 03:00:00,0.0,IRSCHING 5,example_03
2019-01-04 02:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 03:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 03:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 04:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 03:00:00,0.0,IRSCHING 5,example_03
2019-01-04 04:00:00,0.0,IRSCHING 5,example_03
2019-01-04 03:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 04:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 04:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 05:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 04:00:00,0.0,IRSCHING 5,example_03
2019-01-04 05:00:00,0.0,IRSCHING 5,example_03
2019-01-04 04:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 05:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 05:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 06:00:00,1462.3239436619717,KKW ISAR 2,example_03
2019-01-04 05:00:00,0.0,IRSCHING 5,example_03
2019-01-04 06:00:00,0.0,IRSCHING 5,example_03
2019-01-04 05:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 06:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 06:00:00,1462.3239436619717,KKW ISAR 2,example_03
2019-01-04 07:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 06:00:00,0.0,IRSCHING 5,example_03
2019-01-04 07:00:00,0.0,IRSCHING 5,example_03
2019-01-04 06:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 07:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 07:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 08:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 07:00:00,0.0,IRSCHING 5,example_03
2019-01-04 08:00:00,0.0,IRSCHING 5,example_03
2019-01-04 07:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 08:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 08:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 09:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 08:00:00,0.0,IRSCHING 5,example_03
2019-01-04 09:00:00,0.0,IRSCHING 5,example_03
2019-01-04 08:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 09:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 09:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 10:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 09:00:00,0.0,IRSCHING 5,example_03
2019-01-04 10:00:00,0.0,IRSCHING 5,example_03
2019-01-04 09:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 10:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 10:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 11:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 10:00:00,0.0,IRSCHING 5,example_03
2019-01-04 11:00:00,0.0,IRSCHING 5,example_03
2019-01-04 10:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 11:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 11:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 12:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 11:00:00,0.0,IRSCHING 5,example_03
2019-01-04 12:00:00,0.0,IRSCHING 5,example_03
2019-01-04 11:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 12:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 12:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 13:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 12:00:00,0.0,IRSCHING 5,example_03
2019-01-04 13:00:00,0.0,IRSCHING 5,example_03
2019-01-04 12:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 13:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 13:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 14:00:00,1407.090909090909,KKW ISAR 2,example_03
2019-01-04 13:00:00,0.0,IRSCHING 5,example_03
2019-01-04 14:00:00,0.0,IRSCHING 5,example_03
2019-01-04 13:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 14:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 14:00:00,1407.090909090909,KKW ISAR 2,example_03
2019-01-04 15:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 14:00:00,0.0,IRSCHING 5,example_03
2019-01-04 15:00:00,0.0,IRSCHING 5,example_03
2019-01-04 14:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 15:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 15:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 16:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 15:00:00,0.0,IRSCHING 5,example_03
2019-01-04 16:00:00,0.0,IRSCHING 5,example_03
2019-01-04 15:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 16:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 16:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 17:00:00,1476.6549295774648,KKW ISAR 2,example_03
2019-01-04 16:00:00,0.0,IRSCHING 5,example_03
2019-01-04 17:00:00,0.0,IRSCHING 5,example_03
2019-01-04 16:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 17:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 17:00:00,1476.6549295774648,KKW ISAR 2,example_03
2019-01-04 18:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 17:00:00,0.0,IRSCHING 5,example_03
2019-01-04 18:00:00,0.0,IRSCHING 5,example_03
2019-01-04 17:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 18:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 18:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 19:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 18:00:00,0.0,IRSCHING 5,example_03
2019-01-04 19:00:00,0.0,IRSCHING 5,example_03
2019-01-04 18:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 19:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 19:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 20:00:00,1443.4788732394366,KKW ISAR 2,example_03
2019-01-04 19:00:00,0.0,IRSCHING 5,example_03
2019-01-04 20:00:00,0.0,IRSCHING 5,example_03
2019-01-04 19:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 20:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 20:00:00,1443.4788732394366,KKW ISAR 2,example_03
2019-01-04 21:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 20:00:00,0.0,IRSCHING 5,example_03
2019-01-04 21:00:00,0.0,IRSCHING 5,example_03
2019-01-04 20:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 21:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 21:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 22:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 21:00:00,0.0,IRSCHING 5,example_03
2019-01-04 22:00:00,0.0,IRSCHING 5,example_03
2019-01-04 21:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 22:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 22:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 23:00:00,1465.7692307692307,KKW ISAR 2,example_03
2019-01-04 22:00:00,0.0,IRSCHING 5,example_03
2019-01-04 23:00:00,0.0,IRSCHING 5,example_03
2019-01-04 22:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 23:00:00,0.0,AS-HEATPUMP,example_03
2019-01-04 23:00:00,1465.7692307692307,KKW ISAR 2,example_03
2019-01-05 00:00:00,1485.0,KKW ISAR 2,example_03
2019-01-04 23:00:00,0.0,IRSCHING 5,example_03
2019-01-05 00:00:00,0.0,IRSCHING 5,example_03
2019-01-04 23:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 00:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 00:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 01:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 00:00:00,0.0,IRSCHING 5,example_03
2019-01-05 01:00:00,0.0,IRSCHING 5,example_03
2019-01-05 00:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 01:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 01:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 02:00:00,1482.5070422535211,KKW ISAR 2,example_03
2019-01-05 01:00:00,0.0,IRSCHING 5,example_03
2019-01-05 02:00:00,0.0,IRSCHING 5,example_03
2019-01-05 01:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 02:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 02:00:00,1482.5070422535211,KKW ISAR 2,example_03
2019-01-05 03:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 02:00:00,0.0,IRSCHING 5,example_03
2019-01-05 03:00:00,0.0,IRSCHING 5,example_03
2019-01-05 02:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 03:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 03:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 04:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 03:00:00,0.0,IRSCHING 5,example_03
2019-01-05 04:00:00,0.0,IRSCHING 5,example_03
2019-01-05 03:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 04:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 04:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 05:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 04:00:00,0.0,IRSCHING 5,example_03
2019-01-05 05:00:00,0.0,IRSCHING 5,example_03
2019-01-05 04:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 05:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 05:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 06:00:00,1423.5034965034965,KKW ISAR 2,example_03
2019-01-05 05:00:00,0.0,IRSCHING 5,example_03
2019-01-05 06:00:00,0.0,IRSCHING 5,example_03
2019-01-05 05:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 06:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 06:00:00,1423.5034965034965,KKW ISAR 2,example_03
2019-01-05 07:00:00,1471.605633802817,KKW ISAR 2,example_03
2019-01-05 06:00:00,0.0,IRSCHING 5,example_03
2019-01-05 07:00:00,0.0,IRSCHING 5,example_03
2019-01-05 06:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 07:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 07:00:00,1471.605633802817,KKW ISAR 2,example_03
2019-01-05 08:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 07:00:00,0.0,IRSCHING 5,example_03
2019-01-05 08:00:00,0.0,IRSCHING 5,example_03
2019-01-05 07:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 08:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 08:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 09:00:00,1480.3309859154929,KKW ISAR 2,example_03
2019-01-05 08:00:00,0.0,IRSCHING 5,example_03
2019-01-05 09:00:00,0.0,IRSCHING 5,example_03
2019-01-05 08:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 09:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 09:00:00,1480.3309859154929,KKW ISAR 2,example_03
2019-01-05 10:00:00,1431.225352112676,KKW ISAR 2,example_03
2019-01-05 09:00:00,0.0,IRSCHING 5,example_03
2019-01-05 10:00:00,0.0,IRSCHING 5,example_03
2019-01-05 09:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 10:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 10:00:00,1431.225352112676,KKW ISAR 2,example_03
2019-01-05 11:00:00,1442.8041958041958,KKW ISAR 2,example_03
2019-01-05 10:00:00,0.0,IRSCHING 5,example_03
2019-01-05 11:00:00,0.0,IRSCHING 5,example_03
2019-01-05 10:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 11:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 11:00:00,1442.8041958041958,KKW ISAR 2,example_03
2019-01-05 12:00:00,1482.2605633802816,KKW ISAR 2,example_03
2019-01-05 11:00:00,0.0,IRSCHING 5,example_03
2019-01-05 12:00:00,0.0,IRSCHING 5,example_03
2019-01-05 11:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 12:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 12:00:00,1482.2605633802816,KKW ISAR 2,example_03
2019-01-05 13:00:00,1483.8671328671328,KKW ISAR 2,example_03
2019-01-05 12:00:00,0.0,IRSCHING 5,example_03
2019-01-05 13:00:00,0.0,IRSCHING 5,example_03
2019-01-05 12:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 13:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 13:00:00,1483.8671328671328,KKW ISAR 2,example_03
2019-01-05 14:00:00,1448.9295774647887,KKW ISAR 2,example_03
2019-01-05 13:00:00,0.0,IRSCHING 5,example_03
2019-01-05 14:00:00,0.0,IRSCHING 5,example_03
2019-01-05 13:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 14:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 14:00:00,1448.9295774647887,KKW ISAR 2,example_03
2019-01-05 15:00:00,1465.7832167832169,KKW ISAR 2,example_03
2019-01-05 14:00:00,0.0,IRSCHING 5,example_03
2019-01-05 15:00:00,0.0,IRSCHING 5,example_03
2019-01-05 14:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 15:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 15:00:00,1465.7832167832169,KKW ISAR 2,example_03
2019-01-05 16:00:00,1478.661971830986,KKW ISAR 2,example_03
2019-01-05 15:00:00,0.0,IRSCHING 5,example_03
2019-01-05 16:00:00,0.0,IRSCHING 5,example_03
2019-01-05 15:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 16:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 16:00:00,1478.661971830986,KKW ISAR 2,example_03
2019-01-05 17:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 16:00:00,0.0,IRSCHING 5,example_03
2019-01-05 17:00:00,0.0,IRSCHING 5,example_03
2019-01-05 16:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 17:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 17:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 18:00:00,1470.2112676056338,KKW ISAR 2,example_03
2019-01-05 17:00:00,0.0,IRSCHING 5,example_03
2019-01-05 18:00:00,0.0,IRSCHING 5,example_03
2019-01-05 17:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 18:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 18:00:00,1470.2112676056338,KKW ISAR 2,example_03
2019-01-05 19:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 18:00:00,0.0,IRSCHING 5,example_03
2019-01-05 19:00:00,0.0,IRSCHING 5,example_03
2019-01-05 18:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 19:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 19:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 20:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 19:00:00,0.0,IRSCHING 5,example_03
2019-01-05 20:00:00,0.0,IRSCHING 5,example_03
2019-01-05 19:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 20:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 20:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 21:00:00,1484.5,KKW ISAR 2,example_03
2019-01-05 20:00:00,0.0,IRSCHING 5,example_03
2019-01-05 21:00:00,0.0,IRSCHING 5,example_03
2019-01-05 20:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 21:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 21:00:00,1484.5,KKW ISAR 2,example_03
2019-01-05 22:00:00,1453.972027972028,KKW ISAR 2,example_03
2019-01-05 21:00:00,0.0,IRSCHING 5,example_03
2019-01-05 22:00:00,0.0,IRSCHING 5,example_03
2019-01-05 21:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 22:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 22:00:00,1453.972027972028,KKW ISAR 2,example_03
2019-01-05 23:00:00,1485.0,KKW ISAR 2,example_03
2019-01-05 22:00:00,0.0,IRSCHING 5,example_03
2019-01-05 23:00:00,0.0,IRSCHING 5,example_03
2019-01-05 22:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 23:00:00,0.0,AS-HEATPUMP,example_03
2019-01-05 23:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 00:00:00,1481.0,KKW ISAR 2,example_03
2019-01-05 23:00:00,0.0,IRSCHING 5,example_03
2019-01-06 00:00:00,0.0,IRSCHING 5,example_03
2019-01-05 23:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 00:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 00:00:00,1481.0,KKW ISAR 2,example_03
2019-01-06 01:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 00:00:00,0.0,IRSCHING 5,example_03
2019-01-06 01:00:00,0.0,IRSCHING 5,example_03
2019-01-06 00:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 01:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 01:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 02:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 01:00:00,0.0,IRSCHING 5,example_03
2019-01-06 02:00:00,0.0,IRSCHING 5,example_03
2019-01-06 01:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 02:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 02:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 03:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 02:00:00,0.0,IRSCHING 5,example_03
2019-01-06 03:00:00,0.0,IRSCHING 5,example_03
2019-01-06 02:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 03:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 03:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 04:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 03:00:00,0.0,IRSCHING 5,example_03
2019-01-06 04:00:00,0.0,IRSCHING 5,example_03
2019-01-06 03:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 04:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 04:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 05:00:00,1436.8951048951049,KKW ISAR 2,example_03
2019-01-06 04:00:00,0.0,IRSCHING 5,example_03
2019-01-06 05:00:00,0.0,IRSCHING 5,example_03
2019-01-06 04:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 05:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 05:00:00,1436.8951048951049,KKW ISAR 2,example_03
2019-01-06 06:00:00,1481.6690140845071,KKW ISAR 2,example_03
2019-01-06 05:00:00,0.0,IRSCHING 5,example_03
2019-01-06 06:00:00,0.0,IRSCHING 5,example_03
2019-01-06 05:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 06:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 06:00:00,1481.6690140845071,KKW ISAR 2,example_03
2019-01-06 07:00:00,1469.8391608391607,KKW ISAR 2,example_03
2019-01-06 06:00:00,0.0,IRSCHING 5,example_03
2019-01-06 07:00:00,0.0,IRSCHING 5,example_03
2019-01-06 06:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 07:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 07:00:00,1469.8391608391607,KKW ISAR 2,example_03
2019-01-06 08:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 07:00:00,0.0,IRSCHING 5,example_03
2019-01-06 08:00:00,0.0,IRSCHING 5,example_03
2019-01-06 07:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 08:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 08:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 09:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 08:00:00,0.0,IRSCHING 5,example_03
2019-01-06 09:00:00,0.0,IRSCHING 5,example_03
2019-01-06 08:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 09:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 09:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 10:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 09:00:00,0.0,IRSCHING 5,example_03
2019-01-06 10:00:00,0.0,IRSCHING 5,example_03
2019-01-06 09:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 10:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 10:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 11:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 10:00:00,0.0,IRSCHING 5,example_03
2019-01-06 11:00:00,0.0,IRSCHING 5,example_03
2019-01-06 10:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 11:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 11:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 12:00:00,1474.7692307692307,KKW ISAR 2,example_03
2019-01-06 11:00:00,0.0,IRSCHING 5,example_03
2019-01-06 12:00:00,0.0,IRSCHING 5,example_03
2019-01-06 11:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 12:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 12:00:00,1474.7692307692307,KKW ISAR 2,example_03
2019-01-06 13:00:00,1449.0,KKW ISAR 2,example_03
2019-01-06 12:00:00,0.0,IRSCHING 5,example_03
2019-01-06 13:00:00,0.0,IRSCHING 5,example_03
2019-01-06 12:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 13:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 13:00:00,1449.0,KKW ISAR 2,example_03
2019-01-06 14:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 13:00:00,0.0,IRSCHING 5,example_03
2019-01-06 14:00:00,0.0,IRSCHING 5,example_03
2019-01-06 13:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 14:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 14:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 15:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 14:00:00,0.0,IRSCHING 5,example_03
2019-01-06 15:00:00,0.0,IRSCHING 5,example_03
2019-01-06 14:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 15:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 15:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 16:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 15:00:00,0.0,IRSCHING 5,example_03
2019-01-06 16:00:00,0.0,IRSCHING 5,example_03
2019-01-06 15:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 16:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 16:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 17:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 16:00:00,0.0,IRSCHING 5,example_03
2019-01-06 17:00:00,0.0,IRSCHING 5,example_03
2019-01-06 16:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 17:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 17:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 18:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 17:00:00,0.0,IRSCHING 5,example_03
2019-01-06 18:00:00,0.0,IRSCHING 5,example_03
2019-01-06 17:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 18:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 18:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 19:00:00,1477.6643356643356,KKW ISAR 2,example_03
2019-01-06 18:00:00,0.0,IRSCHING 5,example_03
2019-01-06 19:00:00,0.0,IRSCHING 5,example_03
2019-01-06 18:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 19:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 19:00:00,1477.6643356643356,KKW ISAR 2,example_03
2019-01-06 20:00:00,1469.4154929577464,KKW ISAR 2,example_03
2019-01-06 19:00:00,0.0,IRSCHING 5,example_03
2019-01-06 20:00:00,0.0,IRSCHING 5,example_03
2019-01-06 19:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 20:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 20:00:00,1469.4154929577464,KKW ISAR 2,example_03
2019-01-06 21:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 20:00:00,0.0,IRSCHING 5,example_03
2019-01-06 21:00:00,0.0,IRSCHING 5,example_03
2019-01-06 20:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 21:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 21:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 22:00:00,1468.5845070422536,KKW ISAR 2,example_03
2019-01-06 21:00:00,0.0,IRSCHING 5,example_03
2019-01-06 22:00:00,0.0,IRSCHING 5,example_03
2019-01-06 21:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 22:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 22:00:00,1468.5845070422536,KKW ISAR 2,example_03
2019-01-06 23:00:00,1485.0,KKW ISAR 2,example_03
2019-01-06 22:00:00,0.0,IRSCHING 5,example_03
2019-01-06 23:00:00,0.0,IRSCHING 5,example_03
2019-01-06 22:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 23:00:00,0.0,AS-HEATPUMP,example_03
2019-01-06 23:00:00,1485.0,KKW ISAR 2,example_03
2019-01-07 00:00:00,1484.2605633802816,KKW ISAR 2,example_03
2019-01-06 23:00:00,0.0,IRSCHING 5,example_03
2019-01-07 00:00:00,0.0,IRSCHING 5,example_03
2019-01-06 23:00:00,0.0,AS-HEATPUMP,example_03
2019-01-07 00:00:00,0.0,AS-HEATPUMP,example_03
2019-01-07 00:00:00,1484.2605633802816,KKW ISAR 2,example_03
