start_time,end_time,price,volume,node,bid_id,unit_id,accepted_volume,accepted_price,market_id,bid_type,simulation
2019-01-01 18:00:00,2019-01-01 19:00:00,0,70,north,Solar_18,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 18:00:00,2019-01-01 19:00:00,0,100,north,Biomass_18,Biomass,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 18:00:00,2019-01-01 19:00:00,0,30,north,Hydro_18,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 18:00:00,2019-01-01 19:00:00,0,60,north,Wind offshore_18,Wind offshore,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 18:00:00,2019-01-01 19:00:00,0,50,north,Wind onshore_18,Wind onshore,50,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 19:00:00,2019-01-01 20:00:00,0,60,north,Wind offshore_19,Wind offshore,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 19:00:00,2019-01-01 20:00:00,0,50,north,Wind onshore_19,Wind onshore,50,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 19:00:00,2019-01-01 20:00:00,0,70,north,Solar_19,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 19:00:00,2019-01-01 20:00:00,0,100,north,Biomass_19,Biomass,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 19:00:00,2019-01-01 20:00:00,0,30,north,Hydro_19,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 20:00:00,2019-01-01 21:00:00,0,30,north,Hydro_20,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 20:00:00,2019-01-01 21:00:00,0,100,north,Biomass_20,Biomass,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 20:00:00,2019-01-01 21:00:00,0,60,north,Wind offshore_20,Wind offshore,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 20:00:00,2019-01-01 21:00:00,0,70,north,Solar_20,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 20:00:00,2019-01-01 21:00:00,0,50,north,Wind onshore_20,Wind onshore,50,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 21:00:00,2019-01-01 22:00:00,0,100,north,Biomass_21,Biomass,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 21:00:00,2019-01-01 22:00:00,0,60,north,Wind offshore_21,Wind offshore,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 21:00:00,2019-01-01 22:00:00,0,50,north,Wind onshore_21,Wind onshore,50,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 21:00:00,2019-01-01 22:00:00,0,70,north,Solar_21,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 21:00:00,2019-01-01 22:00:00,0,30,north,Hydro_21,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 22:00:00,2019-01-01 23:00:00,0,50,north,Wind onshore_22,Wind onshore,50,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 22:00:00,2019-01-01 23:00:00,0,30,north,Hydro_22,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 22:00:00,2019-01-01 23:00:00,0,60,north,Wind offshore_22,Wind offshore,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 22:00:00,2019-01-01 23:00:00,0,100,north,Biomass_22,Biomass,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 22:00:00,2019-01-01 23:00:00,0,70,north,Solar_22,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 23:00:00,2019-01-02 00:00:00,0,30,north,Hydro_23,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 23:00:00,2019-01-02 00:00:00,0,100,north,Biomass_23,Biomass,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 23:00:00,2019-01-02 00:00:00,0,50,north,Wind onshore_23,Wind onshore,50,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 23:00:00,2019-01-02 00:00:00,0,70,north,Solar_23,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 23:00:00,2019-01-02 00:00:00,0,60,north,Wind offshore_23,Wind offshore,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 00:00:00,2019-01-02 01:00:00,0,70,north,Solar_24,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 00:00:00,2019-01-02 01:00:00,0,60,north,Wind offshore_24,Wind offshore,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 00:00:00,2019-01-02 01:00:00,0,30,north,Hydro_24,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 00:00:00,2019-01-02 01:00:00,0,50,north,Wind onshore_24,Wind onshore,50,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 00:00:00,2019-01-02 01:00:00,0,100,north,Biomass_24,Biomass,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 14:00:00,2019-01-01 15:00:00,25.452,100,south,KKW PHILIPPSBURG 2_14,KKW PHILIPPSBURG 2,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 15:00:00,2019-01-01 16:00:00,25.452,100,south,KKW PHILIPPSBURG 2_15,KKW PHILIPPSBURG 2,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 16:00:00,2019-01-01 17:00:00,25.452,100,south,KKW PHILIPPSBURG 2_16,KKW PHILIPPSBURG 2,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 17:00:00,2019-01-01 18:00:00,25.452,100,south,KKW PHILIPPSBURG 2_17,KKW PHILIPPSBURG 2,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 12:00:00,2019-01-01 13:00:00,25.452,100,south,KKW ISAR 2_12,KKW ISAR 2,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 13:00:00,2019-01-01 14:00:00,25.452,100,south,KKW BROKDORF_13,KKW BROKDORF,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 16:00:00,2019-01-01 17:00:00,25.452,100,south,KKW ISAR 2_16,KKW ISAR 2,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 17:00:00,2019-01-01 18:00:00,25.452,100,south,KKW BROKDORF_17,KKW BROKDORF,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 18:00:00,2019-01-01 19:00:00,25.452,100,south,KKW ISAR 2_18,KKW ISAR 2,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 18:00:00,2019-01-01 19:00:00,25.452,100,south,KKW BROKDORF_18,KKW BROKDORF,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 19:00:00,2019-01-01 20:00:00,25.452,100,south,KKW ISAR 2_19,KKW ISAR 2,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 19:00:00,2019-01-01 20:00:00,25.452,100,south,KKW BROKDORF_19,KKW BROKDORF,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 20:00:00,2019-01-01 21:00:00,25.452,100,south,KKW ISAR 2_20,KKW ISAR 2,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 21:00:00,2019-01-01 22:00:00,25.452,100,south,KKW BROKDORF_21,KKW BROKDORF,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 22:00:00,2019-01-01 23:00:00,25.452,100,south,KKW BROKDORF_22,KKW BROKDORF,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-01 23:00:00,2019-01-02 00:00:00,25.452,100,south,KKW BROKDORF_23,KKW BROKDORF,0,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 01:00:00,2019-01-02 02:00:00,25.452,100,south,KKW PHILIPPSBURG 2_1,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 02:00:00,2019-01-02 03:00:00,25.452,100,south,KKW PHILIPPSBURG 2_2,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 03:00:00,2019-01-02 04:00:00,25.452,100,south,KKW PHILIPPSBURG 2_3,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 04:00:00,2019-01-02 05:00:00,25.452,100,south,KKW PHILIPPSBURG 2_4,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 05:00:00,2019-01-02 06:00:00,25.452,100,south,KKW PHILIPPSBURG 2_5,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 06:00:00,2019-01-02 07:00:00,25.452,100,south,KKW PHILIPPSBURG 2_6,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 07:00:00,2019-01-02 08:00:00,25.452,100,south,KKW PHILIPPSBURG 2_7,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 08:00:00,2019-01-02 09:00:00,25.452,100,south,KKW PHILIPPSBURG 2_8,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 09:00:00,2019-01-02 10:00:00,25.452,100,south,KKW PHILIPPSBURG 2_9,KKW PHILIPPSBURG 2,50.892,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 10:00:00,2019-01-02 11:00:00,25.452,100,south,KKW PHILIPPSBURG 2_10,KKW PHILIPPSBURG 2,28.291,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 11:00:00,2019-01-02 12:00:00,25.452,100,south,KKW PHILIPPSBURG 2_11,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 12:00:00,2019-01-02 13:00:00,25.452,100,south,KKW PHILIPPSBURG 2_12,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 13:00:00,2019-01-02 14:00:00,25.452,100,south,KKW PHILIPPSBURG 2_13,KKW PHILIPPSBURG 2,51.709,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 15:00:00,2019-01-02 16:00:00,25.452,100,south,KKW PHILIPPSBURG 2_15,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 16:00:00,2019-01-02 17:00:00,25.452,100,south,KKW PHILIPPSBURG 2_16,KKW PHILIPPSBURG 2,97.705,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 17:00:00,2019-01-02 18:00:00,25.452,100,south,KKW PHILIPPSBURG 2_17,KKW PHILIPPSBURG 2,91.059,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 20:00:00,2019-01-02 21:00:00,25.452,100,south,KKW PHILIPPSBURG 2_20,KKW PHILIPPSBURG 2,11.352,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 21:00:00,2019-01-02 22:00:00,25.452,100,south,KKW PHILIPPSBURG 2_21,KKW PHILIPPSBURG 2,29.976,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 22:00:00,2019-01-02 23:00:00,25.452,100,south,KKW PHILIPPSBURG 2_22,KKW PHILIPPSBURG 2,52.719,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 23:00:00,2019-01-03 00:00:00,25.452,100,south,KKW PHILIPPSBURG 2_23,KKW PHILIPPSBURG 2,78.02,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-03 00:00:00,2019-01-03 01:00:00,25.452,100,south,KKW PHILIPPSBURG 2_24,KKW PHILIPPSBURG 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 01:00:00,2019-01-02 02:00:00,25.452,60,south,KKW BROKDORF_1,KKW BROKDORF,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 01:00:00,2019-01-02 02:00:00,25.452,100,south,KKW ISAR 2_1,KKW ISAR 2,67.281,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 02:00:00,2019-01-02 03:00:00,25.452,100,south,KKW BROKDORF_2,KKW BROKDORF,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 02:00:00,2019-01-02 03:00:00,25.452,100,south,KKW ISAR 2_2,KKW ISAR 2,50.024,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 03:00:00,2019-01-02 04:00:00,25.452,100,south,KKW ISAR 2_3,KKW ISAR 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 03:00:00,2019-01-02 04:00:00,25.452,100,south,KKW BROKDORF_3,KKW BROKDORF,68.648,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 04:00:00,2019-01-02 05:00:00,25.452,100,south,KKW ISAR 2_4,KKW ISAR 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 04:00:00,2019-01-02 05:00:00,25.452,100,south,KKW BROKDORF_4,KKW BROKDORF,81.876,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 05:00:00,2019-01-02 06:00:00,25.452,100,south,KKW ISAR 2_5,KKW ISAR 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 05:00:00,2019-01-02 06:00:00,25.452,100,south,KKW BROKDORF_5,KKW BROKDORF,88.798,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 06:00:00,2019-01-02 07:00:00,25.452,100,south,KKW BROKDORF_6,KKW BROKDORF,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 06:00:00,2019-01-02 07:00:00,25.452,100,south,KKW ISAR 2_6,KKW ISAR 2,88.941,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 07:00:00,2019-01-02 08:00:00,25.452,100,south,KKW ISAR 2_7,KKW ISAR 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 07:00:00,2019-01-02 08:00:00,25.452,100,south,KKW BROKDORF_7,KKW BROKDORF,82.295,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 08:00:00,2019-01-02 09:00:00,25.452,100,south,KKW BROKDORF_8,KKW BROKDORF,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 08:00:00,2019-01-02 09:00:00,25.452,100,south,KKW ISAR 2_8,KKW ISAR 2,69.315,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 09:00:00,2019-01-02 10:00:00,25.452,100,south,KKW BROKDORF_9,KKW BROKDORF,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 09:00:00,2019-01-02 10:00:00,25.452,100,south,KKW ISAR 2_9,KKW ISAR 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 10:00:00,2019-01-02 11:00:00,25.452,100,south,KKW BROKDORF_10,KKW BROKDORF,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 10:00:00,2019-01-02 11:00:00,25.452,100,south,KKW ISAR 2_10,KKW ISAR 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 11:00:00,2019-01-02 12:00:00,25.452,100,south,KKW BROKDORF_11,KKW BROKDORF,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 11:00:00,2019-01-02 12:00:00,25.452,100,south,KKW ISAR 2_11,KKW ISAR 2,3.0626,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 12:00:00,2019-01-02 13:00:00,25.452,100,south,KKW BROKDORF_12,KKW BROKDORF,76.937,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 13:00:00,2019-01-02 14:00:00,25.452,100,south,KKW BROKDORF_13,KKW BROKDORF,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 14:00:00,2019-01-02 15:00:00,25.452,100,south,KKW ISAR 2_14,KKW ISAR 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 14:00:00,2019-01-02 15:00:00,25.452,100,south,KKW BROKDORF_14,KKW BROKDORF,29.108,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 15:00:00,2019-01-02 16:00:00,25.452,100,south,KKW ISAR 2_15,KKW ISAR 2,10.685,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 18:00:00,2019-01-02 19:00:00,25.452,100,south,KKW ISAR 2_18,KKW ISAR 2,91.202,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 19:00:00,2019-01-02 20:00:00,25.452,100,south,KKW ISAR 2_19,KKW ISAR 2,98.124,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 20:00:00,2019-01-02 21:00:00,25.452,100,south,KKW BROKDORF_20,KKW BROKDORF,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 21:00:00,2019-01-02 22:00:00,25.452,100,south,KKW BROKDORF_21,KKW BROKDORF,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 22:00:00,2019-01-02 23:00:00,25.452,100,south,KKW BROKDORF_22,KKW BROKDORF,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 23:00:00,2019-01-03 00:00:00,25.452,100,south,KKW ISAR 2_23,KKW ISAR 2,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-03 00:00:00,2019-01-03 01:00:00,25.452,100,south,KKW BROKDORF_24,KKW BROKDORF,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-03 00:00:00,2019-01-03 01:00:00,25.452,100,south,KKW ISAR 2_24,KKW ISAR 2,4.144,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 14:00:00,2019-01-02 15:00:00,25,-130.76,,A360_14,A360,2.8422e-14,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 15:00:00,2019-01-02 16:00:00,18.787,-130.76,,A360_15,A360,-2.8422e-14,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 16:00:00,2019-01-02 17:00:00,14.019,-130.76,,A360_16,A360,2.8422e-14,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 17:00:00,2019-01-02 18:00:00,11.022,-130.76,,A360_17,A360,-2.8422e-14,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 18:00:00,2019-01-02 19:00:00,10,-130.76,,A360_18,A360,2.8422e-14,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 19:00:00,2019-01-02 20:00:00,11.022,-130.76,,A360_19,A360,2.8422e-14,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 20:00:00,2019-01-02 21:00:00,14.019,-130.76,,A360_20,A360,2.8422e-14,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 21:00:00,2019-01-02 22:00:00,18.787,-130.76,,A360_21,A360,2.8422e-14,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 22:00:00,2019-01-02 23:00:00,25,-130.76,,A360_22,A360,2.8422e-14,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 01:00:00,2019-01-02 02:00:00,3000,-537.28,north,demand_EOM_1,demand_EOM,-537.28,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 02:00:00,2019-01-02 03:00:00,3000,-560.02,north,demand_EOM_2,demand_EOM,-560.02,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 03:00:00,2019-01-02 04:00:00,3000,-578.65,north,demand_EOM_3,demand_EOM,-578.65,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 04:00:00,2019-01-02 05:00:00,3000,-591.88,north,demand_EOM_4,demand_EOM,-591.88,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 05:00:00,2019-01-02 06:00:00,3000,-598.8,north,demand_EOM_5,demand_EOM,-598.8,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 06:00:00,2019-01-02 07:00:00,3000,-598.94,north,demand_EOM_6,demand_EOM,-598.94,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 07:00:00,2019-01-02 08:00:00,3000,-592.29,north,demand_EOM_7,demand_EOM,-592.29,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 08:00:00,2019-01-02 09:00:00,3000,-579.32,north,demand_EOM_8,demand_EOM,-579.32,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 09:00:00,2019-01-02 10:00:00,3000,-560.89,north,demand_EOM_9,demand_EOM,-560.89,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 10:00:00,2019-01-02 11:00:00,3000,-538.29,north,demand_EOM_10,demand_EOM,-538.29,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 11:00:00,2019-01-02 12:00:00,3000,-513.06,north,demand_EOM_11,demand_EOM,-513.06,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 12:00:00,2019-01-02 13:00:00,3000,-486.94,north,demand_EOM_12,demand_EOM,-486.94,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 13:00:00,2019-01-02 14:00:00,3000,-461.71,north,demand_EOM_13,demand_EOM,-461.71,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 14:00:00,2019-01-02 15:00:00,3000,-439.11,north,demand_EOM_14,demand_EOM,-439.11,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 15:00:00,2019-01-02 16:00:00,3000,-420.68,north,demand_EOM_15,demand_EOM,-420.68,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 16:00:00,2019-01-02 17:00:00,3000,-407.71,north,demand_EOM_16,demand_EOM,-407.71,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 17:00:00,2019-01-02 18:00:00,3000,-401.06,north,demand_EOM_17,demand_EOM,-401.06,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 18:00:00,2019-01-02 19:00:00,3000,-401.2,north,demand_EOM_18,demand_EOM,-401.2,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 19:00:00,2019-01-02 20:00:00,3000,-408.12,north,demand_EOM_19,demand_EOM,-408.12,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 20:00:00,2019-01-02 21:00:00,3000,-421.35,north,demand_EOM_20,demand_EOM,-421.35,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 21:00:00,2019-01-02 22:00:00,3000,-439.98,north,demand_EOM_21,demand_EOM,-439.98,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 22:00:00,2019-01-02 23:00:00,3000,-462.72,north,demand_EOM_22,demand_EOM,-462.72,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 23:00:00,2019-01-03 00:00:00,3000,-488.02,north,demand_EOM_23,demand_EOM,-488.02,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-03 00:00:00,2019-01-03 01:00:00,3000,-514.14,north,demand_EOM_24,demand_EOM,-514.14,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 01:00:00,2019-01-02 02:00:00,0,100,north,Biomass_1,Biomass,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 01:00:00,2019-01-02 02:00:00,0,60,north,Wind offshore_1,Wind offshore,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 01:00:00,2019-01-02 02:00:00,0,70,north,Solar_1,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 01:00:00,2019-01-02 02:00:00,0,50,north,Wind onshore_1,Wind onshore,50,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 01:00:00,2019-01-02 02:00:00,0,30,north,Hydro_1,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 02:00:00,2019-01-02 03:00:00,0,50,north,Wind onshore_2,Wind onshore,50,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 02:00:00,2019-01-02 03:00:00,0,100,north,Biomass_2,Biomass,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 02:00:00,2019-01-02 03:00:00,0,60,north,Wind offshore_2,Wind offshore,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 02:00:00,2019-01-02 03:00:00,0,30,north,Hydro_2,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 02:00:00,2019-01-02 03:00:00,0,70,north,Solar_2,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 03:00:00,2019-01-02 04:00:00,0,50,north,Wind onshore_3,Wind onshore,50,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 03:00:00,2019-01-02 04:00:00,0,30,north,Hydro_3,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 03:00:00,2019-01-02 04:00:00,0,100,north,Biomass_3,Biomass,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 03:00:00,2019-01-02 04:00:00,0,70,north,Solar_3,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 03:00:00,2019-01-02 04:00:00,0,60,north,Wind offshore_3,Wind offshore,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 04:00:00,2019-01-02 05:00:00,0,50,north,Wind onshore_4,Wind onshore,50,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 04:00:00,2019-01-02 05:00:00,0,60,north,Wind offshore_4,Wind offshore,60,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 04:00:00,2019-01-02 05:00:00,0,100,north,Biomass_4,Biomass,100,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 04:00:00,2019-01-02 05:00:00,0,70,north,Solar_4,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 04:00:00,2019-01-02 05:00:00,0,30,north,Hydro_4,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 05:00:00,2019-01-02 06:00:00,0,70,north,Solar_5,Solar,70,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
2019-01-02 05:00:00,2019-01-02 06:00:00,0,30,north,Hydro_5,Hydro,30,25.452,EOM,,tutorial_09_steel_plant_Day_Ahead
