datetime,EOM,EOM_sell,awattar,EGHSt1
02/08/2024 20:15,0.2028,0.035,0.09384,0.14093
02/08/2024 20:30,0.2028,0.035,0.09254,0.13544
02/08/2024 20:45,0.2028,0.035,0.09124,0.13496
02/08/2024 21:00,0.2028,0.035,0.08994,0.13645
02/08/2024 21:15,0.2028,0.035,0.0883825,0.13569
02/08/2024 21:30,0.2028,0.035,0.086825,0.13233
02/08/2024 21:45,0.2028,0.035,0.0852675,0.13796
02/08/2024 22:00,0.2028,0.035,0.08371,0.13615
02/08/2024 22:15,0.2028,0.035,0.082225,0.2028
02/08/2024 22:30,0.2028,0.035,0.08074,0.2028
02/08/2024 22:45,0.2028,0.035,0.079255,0.2028
02/08/2024 23:00,0.2028,0.035,0.07777,0.2028
02/08/2024 23:15,0.2028,0.035,0.07519,0.2028
02/08/2024 23:30,0.2028,0.035,0.07261,0.2028
02/08/2024 23:45,0.2028,0.035,0.07003,0.2028
02/09/2024 00:00,0.2028,0.035,0.06745,0.2028
02/09/2024 00:15,0.2028,0.035,0.0654325,0.2028
02/09/2024 00:30,0.2028,0.035,0.063415,0.2028
02/09/2024 00:45,0.2028,0.035,0.0613975,0.2028
02/09/2024 01:00,0.2028,0.035,0.05938,0.2028
02/09/2024 01:15,0.2028,0.035,0.0587675,0.2028
02/09/2024 01:30,0.2028,0.035,0.058155,0.2028
02/09/2024 01:45,0.2028,0.035,0.0575425,0.2028
02/09/2024 02:00,0.2028,0.035,0.05693,0.2028
02/09/2024 02:15,0.2028,0.035,0.056775,0.2028
02/09/2024 02:30,0.2028,0.035,0.05662,0.2028
02/09/2024 02:45,0.2028,0.035,0.056465,0.2028
02/09/2024 03:00,0.2028,0.035,0.05631,0.2028
02/09/2024 03:15,0.2028,0.035,0.0557325,0.2028
02/09/2024 03:30,0.2028,0.035,0.055155,0.2028
02/09/2024 03:45,0.2028,0.035,0.0545775,0.2028
02/09/2024 04:00,0.2028,0.035,0.054,0.2028
02/09/2024 04:15,0.2028,0.035,0.0538475,0.2028
02/09/2024 04:30,0.2028,0.035,0.053695,0.2028
02/09/2024 04:45,0.2028,0.035,0.0535425,0.2028
02/09/2024 05:00,0.2028,0.035,0.05339,0.2028
02/09/2024 05:15,0.2028,0.035,0.054325,0.2028
02/09/2024 05:30,0.2028,0.035,0.05526,0.13173
02/09/2024 05:45,0.2028,0.035,0.056195,0.1566
02/09/2024 06:00,0.2028,0.035,0.05713,0.2028
02/09/2024 06:15,0.2028,0.035,0.0599775,0.2028
02/09/2024 06:30,0.2028,0.035,0.062825,0.2028
02/09/2024 06:45,0.2028,0.035,0.0656725,0.2028
02/09/2024 07:00,0.2028,0.035,0.06852,0.2028
02/09/2024 07:15,0.2028,0.035,0.0704225,0.2028
02/09/2024 07:30,0.2028,0.035,0.072325,0.2028
02/09/2024 07:45,0.2028,0.035,0.0742275,0.13272
02/09/2024 08:00,0.2028,0.035,0.07613,0.13506
02/09/2024 08:15,0.2028,0.035,0.0767625,0.2028
02/09/2024 08:30,0.2028,0.035,0.077395,0.2028
02/09/2024 08:45,0.2028,0.035,0.0780275,0.2028
02/09/2024 09:00,0.2028,0.035,0.07866,0.2028
02/09/2024 09:15,0.2028,0.035,0.0780725,0.2028
02/09/2024 09:30,0.2028,0.035,0.077485,0.13458
02/09/2024 09:45,0.2028,0.035,0.0768975,0.2028
02/09/2024 10:00,0.2028,0.035,0.07631,0.13316
02/09/2024 10:15,0.2028,0.035,0.07549,0.2028
02/09/2024 10:30,0.2028,0.035,0.07467,0.2028
02/09/2024 10:45,0.2028,0.035,0.07385,0.2028
02/09/2024 11:00,0.2028,0.035,0.07303,0.14879
02/09/2024 11:15,0.2028,0.035,0.0727725,0.19213
02/09/2024 11:30,0.2028,0.035,0.072515,0.2028
02/09/2024 11:45,0.2028,0.035,0.0722575,0.18207
02/09/2024 12:00,0.2028,0.035,0.072,0.2028
02/09/2024 12:15,0.2028,0.035,0.0714725,0.2028
02/09/2024 12:30,0.2028,0.035,0.070945,0.2028
02/09/2024 12:45,0.2028,0.035,0.0704175,0.173
02/09/2024 13:00,0.2028,0.035,0.06989,0.15173
02/09/2024 13:15,0.2028,0.035,0.0700925,0.14441
02/09/2024 13:30,0.2028,0.035,0.070295,0.1488
02/09/2024 13:45,0.2028,0.035,0.0704975,0.2028
02/09/2024 14:00,0.2028,0.035,0.0707,0.2028
02/09/2024 14:15,0.2028,0.035,0.071665,0.19354
02/09/2024 14:30,0.2028,0.035,0.07263,0.2028
02/09/2024 14:45,0.2028,0.035,0.073595,0.2028
02/09/2024 15:00,0.2028,0.035,0.07456,0.2028
02/09/2024 15:15,0.2028,0.035,0.075945,0.2028
02/09/2024 15:30,0.2028,0.035,0.07733,0.2028
02/09/2024 15:45,0.2028,0.035,0.078715,0.13444
02/09/2024 16:00,0.2028,0.035,0.0801,0.13729
02/09/2024 16:15,0.2028,0.035,0.0817275,0.2028
02/09/2024 16:30,0.2028,0.035,0.083355,0.2028
02/09/2024 16:45,0.2028,0.035,0.0849825,0.2028
02/09/2024 17:00,0.2028,0.035,0.08661,0.13325
02/09/2024 17:15,0.2028,0.035,0.0881325,0.13485
02/09/2024 17:30,0.2028,0.035,0.089655,0.13434
02/09/2024 17:45,0.2028,0.035,0.0911775,0.13729
02/09/2024 18:00,0.2028,0.035,0.0927,0.13767
02/09/2024 18:15,0.2028,0.035,0.0931675,0.13675
02/09/2024 18:30,0.2028,0.035,0.093635,0.14006
02/09/2024 18:45,0.2028,0.035,0.0941025,0.13792
02/09/2024 19:00,0.2028,0.035,0.09457,0.2028
02/09/2024 19:15,0.2028,0.035,0.0930675,0.13605
02/09/2024 19:30,0.2028,0.035,0.091565,0.1362
02/09/2024 19:45,0.2028,0.035,0.0900625,0.13528
02/09/2024 20:00,0.2028,0.035,0.08856,0.14117
02/09/2024 20:15,0.2028,0.035,0.0874575,0.13696
02/09/2024 20:30,0.2028,0.035,0.086355,0.13572
02/09/2024 20:45,0.2028,0.035,0.0852525,0.13532
02/09/2024 21:00,0.2028,0.035,0.08415,0.13893
02/09/2024 21:15,0.2028,0.035,0.0821025,0.13706
02/09/2024 21:30,0.2028,0.035,0.080055,0.1324
02/09/2024 21:45,0.2028,0.035,0.0780075,0.2028
02/09/2024 22:00,0.2028,0.035,0.07596,0.2028
02/09/2024 22:15,0.2028,0.035,0.0756975,0.2028
02/09/2024 22:30,0.2028,0.035,0.075435,0.2028
02/09/2024 22:45,0.2028,0.035,0.0751725,0.2028
02/09/2024 23:00,0.2028,0.035,0.07491,0.2028
02/09/2024 23:15,0.2028,0.035,0.0739175,0.2028
02/09/2024 23:30,0.2028,0.035,0.072925,0.2028
02/09/2024 23:45,0.2028,0.035,0.0719325,0.2028
02/10/2024 00:00,0.2028,0.035,0.07094,0.2028
02/10/2024 00:15,0.2028,0.035,0.06898,0.2028
02/10/2024 00:30,0.2028,0.035,0.06702,0.2028
02/10/2024 00:45,0.2028,0.035,0.06506,0.2028
02/10/2024 01:00,0.2028,0.035,0.0631,0.2028
02/10/2024 01:15,0.2028,0.035,0.063345,0.2028
02/10/2024 01:30,0.2028,0.035,0.06359,0.2028
02/10/2024 01:45,0.2028,0.035,0.063835,0.2028
02/10/2024 02:00,0.2028,0.035,0.06408,0.2028
02/10/2024 02:15,0.2028,0.035,0.06416,0.2028
02/10/2024 02:30,0.2028,0.035,0.06424,0.2028
02/10/2024 02:45,0.2028,0.035,0.06432,0.2028
02/10/2024 03:00,0.2028,0.035,0.0644,0.2028
02/10/2024 03:15,0.2028,0.035,0.0643975,0.2028
02/10/2024 03:30,0.2028,0.035,0.064395,0.2028
02/10/2024 03:45,0.2028,0.035,0.0643925,0.2028
02/10/2024 04:00,0.2028,0.035,0.06439,0.2028
02/10/2024 04:15,0.2028,0.035,0.064395,0.2028
02/10/2024 04:30,0.2028,0.035,0.0644,0.2028
02/10/2024 04:45,0.2028,0.035,0.064405,0.2028
02/10/2024 05:00,0.2028,0.035,0.06441,0.2028
02/10/2024 05:15,0.2028,0.035,0.0647625,0.2028
02/10/2024 05:30,0.2028,0.035,0.065115,0.2028
02/10/2024 05:45,0.2028,0.035,0.0654675,0.14998
02/10/2024 06:00,0.2028,0.035,0.06582,0.2028
02/10/2024 06:15,0.2028,0.035,0.0670925,0.2028
02/10/2024 06:30,0.2028,0.035,0.068365,0.2028
02/10/2024 06:45,0.2028,0.035,0.0696375,0.2028
02/10/2024 07:00,0.2028,0.035,0.07091,0.2028
02/10/2024 07:15,0.2028,0.035,0.0718975,0.2028
02/10/2024 07:30,0.2028,0.035,0.072885,0.2028
02/10/2024 07:45,0.2028,0.035,0.0738725,0.13684
02/10/2024 08:00,0.2028,0.035,0.07486,0.2028
02/10/2024 08:15,0.2028,0.035,0.07557,0.2028
02/10/2024 08:30,0.2028,0.035,0.07628,0.19561
02/10/2024 08:45,0.2028,0.035,0.07699,0.2028
02/10/2024 09:00,0.2028,0.035,0.0777,0.18904
02/10/2024 09:15,0.2028,0.035,0.07837,0.2028
02/10/2024 09:30,0.2028,0.035,0.07904,0.2028
02/10/2024 09:45,0.2028,0.035,0.07971,0.17748
02/10/2024 10:00,0.2028,0.035,0.08038,0.18833
02/10/2024 10:15,0.2028,0.035,0.078945,0.1998
02/10/2024 10:30,0.2028,0.035,0.07751,0.16832
02/10/2024 10:45,0.2028,0.035,0.076075,0.18527
02/10/2024 11:00,0.2028,0.035,0.07464,0.2028
02/10/2024 11:15,0.2028,0.035,0.07335,0.19685
02/10/2024 11:30,0.2028,0.035,0.07206,0.2028
02/10/2024 11:45,0.2028,0.035,0.07077,0.2028
02/10/2024 12:00,0.2028,0.035,0.06948,0.20264
02/10/2024 12:15,0.2028,0.035,0.068655,0.2028
02/10/2024 12:30,0.2028,0.035,0.06783,0.2028
02/10/2024 12:45,0.2028,0.035,0.067005,0.2028
02/10/2024 13:00,0.2028,0.035,0.06618,0.2028
02/10/2024 13:15,0.2028,0.035,0.066315,0.2028
02/10/2024 13:30,0.2028,0.035,0.06645,0.2028
02/10/2024 13:45,0.2028,0.035,0.066585,0.2028
02/10/2024 14:00,0.2028,0.035,0.06672,0.2028
02/10/2024 14:15,0.2028,0.035,0.0674225,0.2028
02/10/2024 14:30,0.2028,0.035,0.068125,0.2028
02/10/2024 14:45,0.2028,0.035,0.0688275,0.1373
02/10/2024 15:00,0.2028,0.035,0.06953,0.13191
02/10/2024 15:15,0.2028,0.035,0.07144,0.2028
02/10/2024 15:30,0.2028,0.035,0.07335,0.13398
02/10/2024 15:45,0.2028,0.035,0.07526,0.2028
02/10/2024 16:00,0.2028,0.035,0.07717,0.13401
02/10/2024 16:15,0.2028,0.035,0.07912,0.13322
02/10/2024 16:30,0.2028,0.035,0.08107,0.13427
02/10/2024 16:45,0.2028,0.035,0.08302,0.13375
02/10/2024 17:00,0.2028,0.035,0.08497,0.13191
02/10/2024 17:15,0.2028,0.035,0.08575,0.2028
02/10/2024 17:30,0.2028,0.035,0.08653,0.2028
02/10/2024 17:45,0.2028,0.035,0.08731,0.2028
02/10/2024 18:00,0.2028,0.035,0.08809,0.2028
02/10/2024 18:15,0.2028,0.035,0.088315,0.2028
02/10/2024 18:30,0.2028,0.035,0.08854,0.13509
02/10/2024 18:45,0.2028,0.035,0.088765,0.13218
02/10/2024 19:00,0.2028,0.035,0.08899,0.13372
02/10/2024 19:15,0.2028,0.035,0.0870275,0.13278
02/10/2024 19:30,0.2028,0.035,0.085065,0.2028
02/10/2024 19:45,0.2028,0.035,0.0831025,0.2028
02/10/2024 20:00,0.2028,0.035,0.08114,0.2028
02/10/2024 20:15,0.2028,0.035,0.079455,0.2028
02/10/2024 20:30,0.2028,0.035,0.07777,0.13406
02/10/2024 20:45,0.2028,0.035,0.076085,0.13567
02/10/2024 21:00,0.2028,0.035,0.0744,0.1337
02/10/2024 21:15,0.2028,0.035,0.0727725,0.2028
02/10/2024 21:30,0.2028,0.035,0.071145,0.2028
02/10/2024 21:45,0.2028,0.035,0.0695175,0.2028
02/10/2024 22:00,0.2028,0.035,0.06789,0.13306
02/10/2024 22:15,0.2028,0.035,0.067535,0.13396
02/10/2024 22:30,0.2028,0.035,0.06718,0.13284
02/10/2024 22:45,0.2028,0.035,0.066825,0.13347
02/10/2024 23:00,0.2028,0.035,0.06647,0.2028
02/10/2024 23:15,0.2028,0.035,0.06574,0.2028
02/10/2024 23:30,0.2028,0.035,0.06501,0.13252
02/10/2024 23:45,0.2028,0.035,0.06428,0.2028
02/11/2024 00:00,0.2028,0.035,0.06355,0.2028
02/11/2024 00:15,0.2028,0.035,0.0615325,0.2028
02/11/2024 00:30,0.2028,0.035,0.059515,0.2028
02/11/2024 00:45,0.2028,0.035,0.0574975,0.2028
02/11/2024 01:00,0.2028,0.035,0.05548,0.2028
02/11/2024 01:15,0.2028,0.035,0.0550275,0.2028
02/11/2024 01:30,0.2028,0.035,0.054575,0.2028
02/11/2024 01:45,0.2028,0.035,0.0541225,0.2028
02/11/2024 02:00,0.2028,0.035,0.05367,0.13766
02/11/2024 02:15,0.2028,0.035,0.0534025,0.13367
02/11/2024 02:30,0.2028,0.035,0.053135,0.2028
02/11/2024 02:45,0.2028,0.035,0.0528675,0.2028
02/11/2024 03:00,0.2028,0.035,0.0526,0.2028
02/11/2024 03:15,0.2028,0.035,0.0511575,0.2028
02/11/2024 03:30,0.2028,0.035,0.049715,0.2028
02/11/2024 03:45,0.2028,0.035,0.0482725,0.2028
02/11/2024 04:00,0.2028,0.035,0.04683,0.2028
02/11/2024 04:15,0.2028,0.035,0.0459425,0.2028
02/11/2024 04:30,0.2028,0.035,0.045055,0.2028
02/11/2024 04:45,0.2028,0.035,0.0441675,0.2028
02/11/2024 05:00,0.2028,0.035,0.04328,0.2028
02/11/2024 05:15,0.2028,0.035,0.043985,0.2028
02/11/2024 05:30,0.2028,0.035,0.04469,0.2028
02/11/2024 05:45,0.2028,0.035,0.045395,0.15024
02/11/2024 06:00,0.2028,0.035,0.0461,0.2028
02/11/2024 06:15,0.2028,0.035,0.0469175,0.2028
02/11/2024 06:30,0.2028,0.035,0.047735,0.2028
02/11/2024 06:45,0.2028,0.035,0.0485525,0.2028
02/11/2024 07:00,0.2028,0.035,0.04937,0.2028
02/11/2024 07:15,0.2028,0.035,0.050375,0.2028
02/11/2024 07:30,0.2028,0.035,0.05138,0.2028
02/11/2024 07:45,0.2028,0.035,0.052385,0.13194
02/11/2024 08:00,0.2028,0.035,0.05339,0.2028
02/11/2024 08:15,0.2028,0.035,0.05419,0.1346
02/11/2024 08:30,0.2028,0.035,0.05499,0.2028
02/11/2024 08:45,0.2028,0.035,0.05579,0.13364
02/11/2024 09:00,0.2028,0.035,0.05659,0.2028
02/11/2024 09:15,0.2028,0.035,0.0571025,0.2028
02/11/2024 09:30,0.2028,0.035,0.057615,0.2028
02/11/2024 09:45,0.2028,0.035,0.0581275,0.1429
02/11/2024 10:00,0.2028,0.035,0.05864,0.2028
02/11/2024 10:15,0.2028,0.035,0.05939,0.14813
02/11/2024 10:30,0.2028,0.035,0.06014,0.15461
02/11/2024 10:45,0.2028,0.035,0.06089,0.14662
02/11/2024 11:00,0.2028,0.035,0.06164,0.13183
02/11/2024 11:15,0.2028,0.035,0.0625825,0.2028
02/11/2024 11:30,0.2028,0.035,0.063525,0.2028
02/11/2024 11:45,0.2028,0.035,0.0644675,0.2028
02/11/2024 12:00,0.2028,0.035,0.06541,0.2028
02/11/2024 12:15,0.2028,0.035,0.06512,0.2028
02/11/2024 12:30,0.2028,0.035,0.06483,0.2028
02/11/2024 12:45,0.2028,0.035,0.06454,0.13862
02/11/2024 13:00,0.2028,0.035,0.06425,0.13627
02/11/2024 13:15,0.2028,0.035,0.0629775,0.13371
02/11/2024 13:30,0.2028,0.035,0.061705,0.2028
02/11/2024 13:45,0.2028,0.035,0.0604325,0.2028
02/11/2024 14:00,0.2028,0.035,0.05916,0.13566
02/11/2024 14:15,0.2028,0.035,0.0594,0.2028
02/11/2024 14:30,0.2028,0.035,0.05964,0.13394
02/11/2024 14:45,0.2028,0.035,0.05988,0.2028
02/11/2024 15:00,0.2028,0.035,0.06012,0.13275
02/11/2024 15:15,0.2028,0.035,0.060575,0.13627
02/11/2024 15:30,0.2028,0.035,0.06103,0.13326
02/11/2024 15:45,0.2028,0.035,0.061485,0.2028
02/11/2024 16:00,0.2028,0.035,0.06194,0.13186
02/11/2024 16:15,0.2028,0.035,0.063035,0.2028
02/11/2024 16:30,0.2028,0.035,0.06413,0.2028
02/11/2024 16:45,0.2028,0.035,0.065225,0.2028
02/11/2024 17:00,0.2028,0.035,0.06632,0.2028
02/11/2024 17:15,0.2028,0.035,0.0686075,0.13234
02/11/2024 17:30,0.2028,0.035,0.070895,0.2028
02/11/2024 17:45,0.2028,0.035,0.0731825,0.13262
02/11/2024 18:00,0.2028,0.035,0.07547,0.2028
02/11/2024 18:15,0.2028,0.035,0.0773725,0.2028
02/11/2024 18:30,0.2028,0.035,0.079275,0.2028
02/11/2024 18:45,0.2028,0.035,0.0811775,0.2028
02/11/2024 19:00,0.2028,0.035,0.08308,0.2028
02/11/2024 19:15,0.2028,0.035,0.0826675,0.2028
02/11/2024 19:30,0.2028,0.035,0.082255,0.2028
02/11/2024 19:45,0.2028,0.035,0.0818425,0.14079
02/11/2024 20:00,0.2028,0.035,0.08143,0.14262
02/11/2024 20:15,0.2028,0.035,0.0802675,0.13561
02/11/2024 20:30,0.2028,0.035,0.079105,0.2028
02/11/2024 20:45,0.2028,0.035,0.0779425,0.13584
02/11/2024 21:00,0.2028,0.035,0.07678,0.13258
02/11/2024 21:15,0.2028,0.035,0.075265,0.13361
02/11/2024 21:30,0.2028,0.035,0.07375,0.13417
02/11/2024 21:45,0.2028,0.035,0.072235,0.13626
02/11/2024 22:00,0.2028,0.035,0.07072,0.13574
02/11/2024 22:15,0.2028,0.035,0.0701375,0.2028
02/11/2024 22:30,0.2028,0.035,0.069555,0.2028
02/11/2024 22:45,0.2028,0.035,0.0689725,0.2028
02/11/2024 23:00,0.2028,0.035,0.06839,0.2028
02/11/2024 23:15,0.2028,0.035,0.067295,0.2028
02/11/2024 23:30,0.2028,0.035,0.0662,0.2028
02/11/2024 23:45,0.2028,0.035,0.065105,0.2028
02/12/2024 00:00,0.2028,0.035,0.06401,0.2028
02/12/2024 00:15,0.2028,0.035,0.064095,0.2028
02/12/2024 00:30,0.2028,0.035,0.06418,0.2028
02/12/2024 00:45,0.2028,0.035,0.064265,0.2028
02/12/2024 01:00,0.2028,0.035,0.06435,0.2028
02/12/2024 01:15,0.2028,0.035,0.0634575,0.2028
02/12/2024 01:30,0.2028,0.035,0.062565,0.2028
02/12/2024 01:45,0.2028,0.035,0.0616725,0.2028
02/12/2024 02:00,0.2028,0.035,0.06078,0.2028
02/12/2024 02:15,0.2028,0.035,0.060585,0.2028
02/12/2024 02:30,0.2028,0.035,0.06039,0.2028
02/12/2024 02:45,0.2028,0.035,0.060195,0.2028
02/12/2024 03:00,0.2028,0.035,0.06,0.2028
02/12/2024 03:15,0.2028,0.035,0.0598475,0.2028
02/12/2024 03:30,0.2028,0.035,0.059695,0.2028
02/12/2024 03:45,0.2028,0.035,0.0595425,0.2028
02/12/2024 04:00,0.2028,0.035,0.05939,0.2028
02/12/2024 04:15,0.2028,0.035,0.059345,0.2028
02/12/2024 04:30,0.2028,0.035,0.0593,0.2028
02/12/2024 04:45,0.2028,0.035,0.059255,0.13317
02/12/2024 05:00,0.2028,0.035,0.05921,0.2028
02/12/2024 05:15,0.2028,0.035,0.0606575,0.2028
02/12/2024 05:30,0.2028,0.035,0.062105,0.2028
02/12/2024 05:45,0.2028,0.035,0.0635525,0.13349
02/12/2024 06:00,0.2028,0.035,0.065,0.2028
02/12/2024 06:15,0.2028,0.035,0.06775,0.2028
02/12/2024 06:30,0.2028,0.035,0.0705,0.2028
02/12/2024 06:45,0.2028,0.035,0.07325,0.2028
02/12/2024 07:00,0.2028,0.035,0.076,0.13208
02/12/2024 07:15,0.2028,0.035,0.0783525,0.2028
02/12/2024 07:30,0.2028,0.035,0.080705,0.2028
02/12/2024 07:45,0.2028,0.035,0.0830575,0.2028
02/12/2024 08:00,0.2028,0.035,0.08541,0.2028
02/12/2024 08:15,0.2028,0.035,0.0900575,0.2028
02/12/2024 08:30,0.2028,0.035,0.094705,0.2028
02/12/2024 08:45,0.2028,0.035,0.0993525,0.2028
02/12/2024 09:00,0.2028,0.035,0.104,0.2028
02/12/2024 09:15,0.2028,0.035,0.102125,0.2028
02/12/2024 09:30,0.2028,0.035,0.10025,0.19575
02/12/2024 09:45,0.2028,0.035,0.098375,0.2028
02/12/2024 10:00,0.2028,0.035,0.0965,0.2028
02/12/2024 10:15,0.2028,0.035,0.0937425,0.2028
02/12/2024 10:30,0.2028,0.035,0.090985,0.2028
02/12/2024 10:45,0.2028,0.035,0.0882275,0.2028
02/12/2024 11:00,0.2028,0.035,0.08547,0.2028
02/12/2024 11:15,0.2028,0.035,0.083845,0.2028
02/12/2024 11:30,0.2028,0.035,0.08222,0.2028
02/12/2024 11:45,0.2028,0.035,0.080595,0.1352
02/12/2024 12:00,0.2028,0.035,0.07897,0.1324
02/12/2024 12:15,0.2028,0.035,0.076675,0.1319
02/12/2024 12:30,0.2028,0.035,0.07438,0.2028
02/12/2024 12:45,0.2028,0.035,0.072085,0.13457
02/12/2024 13:00,0.2028,0.035,0.06979,0.13932
02/12/2024 13:15,0.2028,0.035,0.0693225,0.1361
02/12/2024 13:30,0.2028,0.035,0.068855,0.2028
02/12/2024 13:45,0.2028,0.035,0.0683875,0.17604
02/12/2024 14:00,0.2028,0.035,0.06792,0.17312
02/12/2024 14:15,0.2028,0.035,0.06848,0.19932
02/12/2024 14:30,0.2028,0.035,0.06904,0.2028
02/12/2024 14:45,0.2028,0.035,0.0696,0.2028
02/12/2024 15:00,0.2028,0.035,0.07016,0.2028
02/12/2024 15:15,0.2028,0.035,0.0710275,0.2028
02/12/2024 15:30,0.2028,0.035,0.071895,0.13174
02/12/2024 15:45,0.2028,0.035,0.0727625,0.2028
02/12/2024 16:00,0.2028,0.035,0.07363,0.14048
02/12/2024 16:15,0.2028,0.035,0.0752475,0.1406
02/12/2024 16:30,0.2028,0.035,0.076865,0.139
02/12/2024 16:45,0.2028,0.035,0.0784825,0.13477
02/12/2024 17:00,0.2028,0.035,0.0801,0.13644
02/12/2024 17:15,0.2028,0.035,0.08269,0.13696
02/12/2024 17:30,0.2028,0.035,0.08528,0.13539
02/12/2024 17:45,0.2028,0.035,0.08787,0.13737
02/12/2024 18:00,0.2028,0.035,0.09046,0.13768
02/12/2024 18:15,0.2028,0.035,0.091845,0.13832
02/12/2024 18:30,0.2028,0.035,0.09323,0.14053
02/12/2024 18:45,0.2028,0.035,0.094615,0.13978
02/12/2024 19:00,0.2028,0.035,0.096,0.1417
02/12/2024 19:15,0.2028,0.035,0.09427,0.13489
02/12/2024 19:30,0.2028,0.035,0.09254,0.2028
02/12/2024 19:45,0.2028,0.035,0.09081,0.13563
02/12/2024 20:00,0.2028,0.035,0.08908,0.13186
02/12/2024 20:15,0.2028,0.035,0.0865975,0.13239
02/12/2024 20:30,0.2028,0.035,0.084115,0.13401
02/12/2024 20:45,0.2028,0.035,0.0816325,0.13554
02/12/2024 21:00,0.2028,0.035,0.07915,0.13491
02/12/2024 21:15,0.2028,0.035,0.0772475,0.2028
02/12/2024 21:30,0.2028,0.035,0.075345,0.2028
02/12/2024 21:45,0.2028,0.035,0.0734425,0.2028
02/12/2024 22:00,0.2028,0.035,0.07154,0.2028
02/12/2024 22:15,0.2028,0.035,0.0701225,0.2028
02/12/2024 22:30,0.2028,0.035,0.068705,0.2028
02/12/2024 22:45,0.2028,0.035,0.0672875,0.2028
02/12/2024 23:00,0.2028,0.035,0.06587,0.2028
02/12/2024 23:15,0.2028,0.035,0.0648775,0.2028
02/12/2024 23:30,0.2028,0.035,0.063885,0.14349
02/12/2024 23:45,0.2028,0.035,0.0628925,0.15296
02/13/2024 00:00,0.2028,0.035,0.0619,0.13564
02/13/2024 00:15,0.2028,0.035,0.0635725,0.2028
02/13/2024 00:30,0.2028,0.035,0.065245,0.2028
02/13/2024 00:45,0.2028,0.035,0.0669175,0.2028
02/13/2024 01:00,0.2028,0.035,0.06859,0.2028
02/13/2024 01:15,0.2028,0.035,0.067785,0.2028
02/13/2024 01:30,0.2028,0.035,0.06698,0.2028
02/13/2024 01:45,0.2028,0.035,0.066175,0.2028
02/13/2024 02:00,0.2028,0.035,0.06537,0.2028
02/13/2024 02:15,0.2028,0.035,0.06488,0.2028
02/13/2024 02:30,0.2028,0.035,0.06439,0.2028
02/13/2024 02:45,0.2028,0.035,0.0639,0.2028
02/13/2024 03:00,0.2028,0.035,0.06341,0.2028
02/13/2024 03:15,0.2028,0.035,0.06268,0.2028
02/13/2024 03:30,0.2028,0.035,0.06195,0.2028
02/13/2024 03:45,0.2028,0.035,0.06122,0.2028
02/13/2024 04:00,0.2028,0.035,0.06049,0.2028
02/13/2024 04:15,0.2028,0.035,0.0603825,0.2028
02/13/2024 04:30,0.2028,0.035,0.060275,0.2028
02/13/2024 04:45,0.2028,0.035,0.0601675,0.2028
02/13/2024 05:00,0.2028,0.035,0.06006,0.2028
02/13/2024 05:15,0.2028,0.035,0.0609425,0.13587
02/13/2024 05:30,0.2028,0.035,0.061825,0.2028
02/13/2024 05:45,0.2028,0.035,0.0627075,0.2028
02/13/2024 06:00,0.2028,0.035,0.06359,0.2028
02/13/2024 06:15,0.2028,0.035,0.065435,0.2028
02/13/2024 06:30,0.2028,0.035,0.06728,0.2028
02/13/2024 06:45,0.2028,0.035,0.069125,0.2028
02/13/2024 07:00,0.2028,0.035,0.07097,0.2028
02/13/2024 07:15,0.2028,0.035,0.0748225,0.2028
02/13/2024 07:30,0.2028,0.035,0.078675,0.13297
02/13/2024 07:45,0.2028,0.035,0.0825275,0.2028
02/13/2024 08:00,0.2028,0.035,0.08638,0.2028
02/13/2024 08:15,0.2028,0.035,0.087085,0.2028
02/13/2024 08:30,0.2028,0.035,0.08779,0.2028
02/13/2024 08:45,0.2028,0.035,0.088495,0.2028
02/13/2024 09:00,0.2028,0.035,0.0892,0.2028
02/13/2024 09:15,0.2028,0.035,0.08568,0.19459
02/13/2024 09:30,0.2028,0.035,0.08216,0.18892
02/13/2024 09:45,0.2028,0.035,0.07864,0.2028
02/13/2024 10:00,0.2028,0.035,0.07512,0.2028
02/13/2024 10:15,0.2028,0.035,0.0736425,0.2028
02/13/2024 10:30,0.2028,0.035,0.072165,0.2028
02/13/2024 10:45,0.2028,0.035,0.0706875,0.2028
02/13/2024 11:00,0.2028,0.035,0.06921,0.2028
02/13/2024 11:15,0.2028,0.035,0.067875,0.2028
02/13/2024 11:30,0.2028,0.035,0.06654,0.2028
02/13/2024 11:45,0.2028,0.035,0.065205,0.17838
02/13/2024 12:00,0.2028,0.035,0.06387,0.2028
02/13/2024 12:15,0.2028,0.035,0.063035,0.2028
02/13/2024 12:30,0.2028,0.035,0.0622,0.17651
02/13/2024 12:45,0.2028,0.035,0.061365,0.2028
02/13/2024 13:00,0.2028,0.035,0.06053,0.2028
02/13/2024 13:15,0.2028,0.035,0.0604625,0.2028
02/13/2024 13:30,0.2028,0.035,0.060395,0.2028
02/13/2024 13:45,0.2028,0.035,0.0603275,0.2028
02/13/2024 14:00,0.2028,0.035,0.06026,0.2028
02/13/2024 14:15,0.2028,0.035,0.06097,0.14759
02/13/2024 14:30,0.2028,0.035,0.06168,0.13851
02/13/2024 14:45,0.2028,0.035,0.06239,0.15758
02/13/2024 15:00,0.2028,0.035,0.0631,0.17253
02/13/2024 15:15,0.2028,0.035,0.065,0.2028
02/13/2024 15:30,0.2028,0.035,0.0669,0.2028
